tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole
465713,80,713,7926,25.714,609.700,7998.543,144.479,64.863,204.633,18.000,23.286,-48.857,-0.973,8.297,-22.797,0,0,0,0,0
465813,60,710,7674,26.714,611.529,7992.872,144.471,65.853,208.020,10.000,18.286,-56.714,-0.084,9.900,33.866,0,0,0,0,0
465913,65,1105,8734,26.043,618.700,8002.514,144.182,88.108,225.751,-6.714,71.714,96.426,-2.890,222.543,177.312,0,0,0,0,0
466013,48,1113,8289,29.043,625.014,8007.900,142.412,105.710,228.013,30.000,63.143,53.857,-17.699,176.017,22.620,0,0,0,0,0
466113,59,959,7273,32.286,630.100,8002.700,140.459,112.850,240.235,32.429,50.857,-51.997,-19.527,71.410,122.224,0,0,0,0,0
466213,41,1213,8300,32.443,637.671,8005.957,140.463,132.257,242.686,1.571,75.715,32.568,0.035,194.062,24.506,0,0,0,0,0
466313,2,1055,7777,31.971,644.443,8005.086,140.509,141.025,243.396,-4.714,67.714,-8.711,0.460,87.686,7.100,0,0,0,0,0
466413,81,972,7561,32.529,649.714,8003.286,140.625,146.180,246.192,5.571,52.714,-18.003,1.159,51.547,27.955,0,0,0,0,0
466513,233,913,8346,33.957,653.986,8010.457,142.138,149.407,248.745,14.286,42.714,71.714,15.132,32.268,25.539,0,0,0,0,0
466613,-84,680,7532,32.743,654.686,8004.686,142.776,149.412,255.014,-12.143,7.000,-57.715,6.380,0.055,62.684,0,0,0,0,0
466713,30,962,8554,31.229,659.700,8012.814,142.234,153.691,263.194,-15.143,50.143,81.289,-5.421,42.783,81.802,0,0,0,0,0
466813,155,934,7418,30.757,664.614,8005.271,141.767,156.851,272.406,-4.714,49.142,-75.430,-4.665,31.600,92.115,0,0,0,0,0
466913,59,831,8476,30.700,666.457,8016.800,141.755,158.032,274.995,-0.571,18.429,115.283,-0.122,11.818,25.889,0,0,0,0,0
467013,236,770,7575,32.200,669.186,8014.743,143.355,158.148,277.740,15.000,27.286,-20.571,15.999,1.153,27.450,0,0,0,0,0
467113,48,808,8089,35.771,670.929,8020.171,140.563,158.993,275.414,35.714,17.429,54.287,-27.922,8.457,-23.250,0,0,0,0,0
467213,-97,922,8105,31.929,676.114,8021.100,140.463,161.163,275.589,-38.429,51.857,9.287,-0.998,21.698,1.748,0,0,0,0,0
467313,26,1007,7189,32.543,680.671,8011.543,140.342,165.876,292.180,6.143,45.572,-95.571,-1.214,47.129,165.911,0,0,0,0,0
467413,178,926,8686,30.243,686.586,8021.657,136.569,167.132,302.902,-23.000,59.142,101.143,-37.727,12.564,107.213,0,0,0,0,0
467513,54,818,7987,33.057,688.300,8021.843,134.991,167.854,302.876,28.143,17.143,1.855,-15.784,7.221,-0.253,0,0,0,0,0
467613,-22,1196,7800,31.514,697.286,8015.586,134.994,177.670,302.871,-15.429,89.857,-62.568,0.033,98.150,-0.059,0,0,0,0,0
467713,308,866,8175,38.657,700.486,8012.743,136.201,178.659,300.417,71.429,32.000,-28.433,12.071,9.899,-24.536,0,0,0,0,0
467813,-67,1188,7729,35.229,710.414,8002.329,135.796,186.013,297.422,-34.286,99.286,-104.141,-4.048,73.537,-29.950,0,0,0,0,0
467913,-133,1242,8158,32.671,719.871,8003.857,137.247,195.718,297.943,-25.571,94.571,15.283,14.507,97.045,5.207,0,0,0,0,0
468013,208,522,7993,34.829,718.800,8000.743,138.790,196.591,296.899,21.571,-10.714,-31.143,15.434,8.730,-10.440,0,0,0,0,0
468113,-180,1338,8398,35.957,728.343,8006.100,136.702,209.762,300.612,11.286,95.428,53.574,-20.884,131.713,37.132,0,0,0,0,0
468213,88,1106,8078,37.643,735.557,8006.343,136.606,213.902,300.663,16.857,72.143,2.427,-0.962,41.396,0.511,0,0,0,0,0
468313,67,1026,7331,39.857,740.900,7997.986,135.805,216.404,311.010,22.143,53.429,-83.569,-8.007,25.024,103.472,0,0,0,0,0
468413,-194,1324,8351,36.229,750.257,8004.700,138.583,226.995,313.476,-36.286,93.571,67.144,27.782,105.905,24.655,0,0,0,0,0
468513,192,1234,8142,40.143,759.086,8007.900,139.057,233.525,313.718,39.143,88.286,31.997,4.741,65.307,2.418,0,0,0,0,0
468613,180,1074,8039,45.529,764.257,8009.957,137.055,236.416,313.443,53.857,51.714,20.571,-20.026,28.904,-2.751,0,0,0,0,0
468713,-96,720,7495,40.871,766.129,8000.986,136.244,235.538,319.017,-46.571,18.715,-89.712,-8.111,-8.779,55.739,0,0,0,0,0
468813,-87,674,7811,41.157,765.829,8004.043,135.954,235.641,316.143,2.857,-3.000,30.571,-2.897,1.037,-28.736,0,0,0,0,0
468913,94,525,8067,37.143,765.829,8008.571,130.058,235.641,314.739,-40.143,0.000,45.283,-58.959,0.000,-14.041,0,0,0,0,0
469013,-191,559,7879,36.014,763.229,8014.300,131.680,236.902,308.620,-11.286,-26.000,57.285,16.219,12.603,-61.193,0,0,0,0,0
469113,-53,822,7860,32.971,766.414,8014.886,131.240,236.170,308.287,-30.429,31.857,5.859,-4.399,-7.316,-3.325,0,0,0,0,0
469213,-166,901,7978,31.443,770.014,8017.229,132.915,236.274,307.373,-15.286,36.000,23.428,16.747,1.034,-9.137,0,0,0,0,0
469313,-194,826,7930,25.214,773.171,8015.943,133.117,235.523,307.547,-62.286,31.572,-12.856,2.027,-7.507,1.739,0,0,0,0,0
469413,-8,735,7942,24.314,774.543,8018.471,133.126,235.017,306.198,-9.000,13.714,25.283,0.085,-5.063,-13.489,0,0,0,0,0
469513,-167,675,7867,17.643,776.357,8017.286,130.825,233.747,306.622,-66.714,18.143,-11.855,-23.011,-12.691,4.233,0,0,0,0,0
469613,-6,470,7820,20.400,773.171,8014.071,128.238,236.367,307.492,27.571,-31.857,-32.144,-25.867,26.193,8.707,0,0,0,0,0
469713,-88,698,7772,16.543,775.900,8010.586,127.377,234.372,308.831,-38.571,27.286,-34.854,-8.610,-19.944,13.384,0,0,0,0,0
469813,70,553,8174,17.243,775.343,8011.872,127.534,234.855,309.321,7.000,-5.572,12.856,1.571,4.824,4.900,0,0,0,0,0
469913,49,881,8115,16.443,779.271,8010.757,127.156,234.289,308.806,-8.000,39.286,-11.143,-3.779,-5.662,-5.145,0,0,0,0,0
470013,281,569,8395,21.486,778.829,8015.086,130.505,234.656,312.022,50.429,-4.429,43.286,33.482,3.675,32.153,0,0,0,0,0
470113,136,535,8238,27.271,776.843,8016.372,126.411,236.118,312.751,57.857,-19.857,12.856,-40.931,14.623,7.296,0,0,0,0,0
470213,159,514,8040,28.643,775.771,8010.500,127.309,237.136,308.364,13.714,-10.714,-58.716,8.977,10.179,-43.876,0,0,0,0,0
470313,28,296,8112,30.643,771.614,8009.486,126.179,242.890,307.911,20.000,-41.572,-10.142,-11.305,57.537,-4.525,0,0,0,0,0
470413,-210,367,8388,25.714,768.557,8011.671,128.719,246.588,310.040,-49.286,-30.571,21.855,25.399,36.985,21.288,0,0,0,0,0
470513,-64,483,7970,24.700,766.714,8011.443,129.141,248.228,310.065,-10.143,-18.428,-2.285,4.225,16.397,0.247,0,0,0,0,0
470613,89,286,8050,25.786,762.257,8011.186,129.357,253.953,310.025,10.857,-44.572,-2.573,2.164,57.245,-0.396,0,0,0,0,0
470713,-114,578,7912,26.529,761.486,8006.529,128.400,254.429,309.030,7.429,-7.714,-46.567,-9.577,4.761,-9.952,0,0,0,0,0
470813,-325,735,7840,19.043,763.057,8002.171,133.307,253.920,309.197,-74.857,15.714,-43.574,49.075,-5.087,1.671,0,0,0,0,0
470913,-101,574,7832,18.300,762.186,8004.429,133.828,254.462,307.364,-7.429,-8.714,22.573,5.210,5.421,-18.326,0,0,0,0,0
471013,-221,546,7648,13.129,760.686,8002.229,135.964,255.421,309.350,-51.714,-15.000,-22.002,21.359,9.587,19.858,0,0,0,0,0
471113,-242,396,7498,12.143,756.486,7996.614,137.551,258.942,314.835,-9.857,-42.000,-56.143,15.867,35.207,54.853,0,0,0,0,0
471213,40,398,7908,12.186,752.914,7996.829,137.559,262.118,314.770,0.429,-35.714,2.144,0.082,31.762,-0.655,0,0,0,0,0
471313,118,518,8350,11.571,751.786,8003.143,136.988,262.955,317.347,-6.143,-11.286,63.145,-5.711,8.376,25.775,0,0,0,0,0
471413,99,570,8293,9.400,750.014,8008.329,134.355,263.755,319.071,-21.714,-17.714,51.855,-26.331,7.997,17.236,0,0,0,0,0
471513,176,460,7569,9.557,747.229,8006.000,134.543,265.766,321.663,1.571,-27.857,-23.286,1.882,20.109,25.923,0,0,0,0,0
471613,48,482,8593,9.400,744.914,8014.986,134.492,267.355,329.065,-1.571,-23.143,89.858,-0.514,15.894,74.017,0,0,0,0,0
471713,56,475,8112,9.657,742.386,8013.814,134.563,269.054,328.571,2.571,-25.286,-11.714,0.716,16.984,-4.938,0,0,0,0,0
471813,-163,474,7915,5.414,741.614,8009.414,135.256,269.744,327.802,-42.429,-7.715,-44.004,6.930,6.901,-7.693,0,0,0,0,0
471913,8,545,7906,5.700,743.000,8006.986,135.240,268.478,327.929,2.857,13.857,-24.282,-0.160,-12.657,1.274,0,0,0,0,0
472013,-70,660,7736,6.900,746.043,8000.971,134.186,266.305,328.982,12.000,30.428,-60.146,-10.538,-21.738,10.525,0,0,0,0,0
472113,-168,717,8069,5.057,748.643,7998.857,135.682,265.117,328.061,-18.429,26.000,-21.143,14.952,-11.873,-9.209,0,0,0,0,0
472213,-35,615,7527,6.029,750.729,7988.128,135.147,263.478,331.023,9.714,20.857,-107.285,-5.348,-16.390,29.624,0,0,0,0,0
472313,-220,599,8511,3.157,751.500,7990.786,137.758,262.953,334.445,-28.714,7.714,26.572,26.113,-5.250,34.222,0,0,0,0,0
472413,-217,513,8445,-2.157,752.029,7993.529,138.968,262.436,337.359,-53.143,5.286,27.432,12.099,-5.175,29.138,0,0,0,0,0
472513,42,462,7673,0.000,750.143,7985.186,138.464,264.034,337.961,21.571,-18.857,-83.433,-5.042,15.981,6.019,0,0,0,0,0
472613,76,551,7919,1.200,749.771,7983.486,138.753,264.295,337.990,12.000,-3.715,-16.997,2.892,2.615,0.294,0,0,0,0,0
472713,78,553,7442,1.171,747.486,7976.571,138.737,265.293,343.993,-0.286,-22.857,-69.146,-0.160,9.981,60.026,0,0,0,0,0
472813,112,668,7823,1.914,746.886,7978.700,139.189,265.425,342.572,7.429,-6.000,21.289,4.515,1.316,-14.208,0,0,0,0,0
472913,16,735,8316,1.214,741.600,7972.729,138.993,261.901,332.860,-7.000,-52.858,-59.717,-1.960,-35.234,-97.124,0,0,0,0,0
473013,-18,576,8113,0.271,733.929,7970.214,138.896,258.756,331.121,-9.429,-76.714,-25.142,-0.967,-31.453,-17.383,0,0,0,0,0
473113,-5,760,7446,-0.643,731.086,7972.686,138.717,257.357,326.522,-9.143,-28.429,24.712,-1.791,-13.990,-45.994,0,0,0,0,0
473213,279,593,7558,2.757,722.229,7962.086,142.559,251.215,327.766,34.000,-88.571,-105.996,38.425,-61.423,12.437,0,0,0,0,0
473313,-351,698,7532,-2.286,717.129,7958.586,148.612,248.011,331.016,-50.429,-51.000,-35.000,60.526,-32.041,32.497,0,0,0,0,0
473413,309,586,7845,0.971,711.614,7962.643,152.840,246.570,327.843,32.571,-55.143,40.571,42.281,-14.411,-31.727,0,0,0,0,0
473513,-70,712,7404,-3.357,708.743,7949.186,150.480,245.375,331.148,-43.286,-28.714,-134.575,-23.602,-11.945,33.047,0,0,0,0,0
473613,171,614,7565,0.286,707.800,7949.657,151.566,245.610,330.576,36.429,-9.429,4.717,10.863,2.353,-5.712,0,0,0,0,0
473713,-254,753,7492,-3.771,704.814,7934.486,154.489,243.766,326.841,-40.571,-29.857,-151.714,29.232,-18.449,-37.352,0,0,0,0,0
473813,247,561,8053,-2.457,699.486,7943.557,156.216,242.772,321.143,13.143,-53.286,90.713,17.268,-9.933,-56.984,0,0,0,0,0
473913,-103,743,7776,-4.771,698.229,7933.557,156.488,242.315,315.252,-23.143,-12.571,-100.000,2.721,-4.568,-58.907,0,0,0,0,0
474013,513,569,7885,-0.814,695.357,7937.986,165.755,242.639,312.348,39.571,-28.715,44.287,92.663,3.232,-29.040,0,0,0,0,0
474113,-79,584,7616,-2.629,692.157,7931.229,165.905,242.609,314.119,-18.143,-32.000,-67.573,1.508,-0.296,17.712,0,0,0,0,0
474213,36,429,7938,-0.729,685.114,7928.843,165.575,242.990,313.424,19.000,-70.429,-23.857,-3.304,3.810,-6.954,0,0,0,0,0
474313,-112,530,8143,-2.700,678.300,7942.471,166.066,240.544,301.470,-19.714,-68.143,136.284,4.908,-24.463,-119.534,0,0,0,0,0
474413,-147,504,7846,-7.343,672.271,7930.471,165.491,239.546,288.055,-46.429,-60.286,-120.000,-5.748,-9.974,-134.153,0,0,0,0,0
474513,261,368,7702,-4.386,665.843,7926.400,168.385,241.579,289.239,29.571,-64.286,-40.713,28.939,20.325,11.839,0,0,0,0,0
474613,-155,331,8056,-6.286,653.486,7930.057,169.321,236.208,289.236,-19.000,-123.571,36.572,9.358,-53.711,-0.029,0,0,0,0,0
474713,-321,416,8252,-15.271,647.057,7931.157,169.093,236.460,290.310,-89.857,-64.286,11.001,-2.272,2.522,10.739,0,0,0,0,0
474813,38,348,8217,-13.771,635.057,7938.128,169.094,229.927,291.229,15.000,-120.000,69.712,0.002,-65.324,9.196,0,0,0,0,0
474913,-15,377,8065,-12.086,622.700,7936.800,168.484,220.006,290.434,16.857,-123.571,-13.286,-6.099,-99.213,-7.950,0,0,0,0,0
475013,191,354,8078,-12.329,620.300,7938.014,168.178,221.999,290.844,-2.429,-24.000,12.144,-3.054,19.927,4.098,0,0,0,0,0
475113,-20,428,8320,-10.043,607.300,7936.900,166.967,205.632,289.225,22.857,-130.000,-11.143,-12.114,-163.674,-16.195,0,0,0,0,0
475213,-4,348,8685,-11.357,596.471,7945.571,166.551,198.934,302.136,-13.143,-108.286,86.714,-4.154,-66.976,129.117,0,0,0,0,0
475313,30,497,8416,-11.886,588.914,7961.071,166.361,192.414,298.013,-5.286,-75.571,155.000,-1.909,-65.195,-41.231,0,0,0,0,0
475413,218,323,8492,-6.000,574.614,7963.086,167.100,173.521,301.103,58.857,-143.000,20.146,7.393,-188.931,30.892,0,0,0,0,0
475513,-194,466,8218,-11.514,563.643,7964.171,166.844,154.747,301.882,-55.143,-109.714,10.854,-2.562,-187.746,7.792,0,0,0,0,0
475613,-105,359,8368,-15.586,553.429,7968.872,165.593,143.943,305.549,-40.714,-102.143,47.002,-12.504,-108.038,36.672,0,0,0,0,0
475713,-339,424,8422,-19.057,549.200,7982.114,169.738,143.334,304.812,-34.714,-42.286,132.427,41.446,-6.090,-7.374,0,0,0,0,0
475813,52,348,8479,-17.071,544.543,7991.657,169.744,144.495,309.722,19.857,-46.572,95.430,0.066,11.608,49.106,0,0,0,0,0
475913,-113,418,8242,-20.029,543.014,7994.157,169.587,145.257,311.024,-29.571,-15.286,25.000,-1.578,7.626,13.016,0,0,0,0,0
476013,-3,358,8210,-17.343,540.143,7998.886,168.342,146.890,311.752,26.857,-28.714,47.285,-12.448,16.331,7.286,0,0,0,0,0
476113,-189,353,8340,-19.286,533.443,8005.743,169.523,144.559,313.894,-19.429,-67.000,68.569,11.810,-23.314,21.413,0,0,0,0,0
476213,-71,356,8374,-17.929,525.657,8011.400,168.721,139.128,316.897,13.571,-77.857,56.572,-8.016,-54.313,30.031,0,0,0,0,0
476313,133,348,8179,-13.257,518.829,8014.957,168.308,135.912,317.360,46.714,-68.286,35.571,-4.132,-32.155,4.635,0,0,0,0,0
476413,-29,413,7751,-13.557,514.229,8012.229,168.317,133.953,318.794,-3.000,-46.000,-27.285,0.091,-19.592,14.333,0,0,0,0,0
476513,72,355,7798,-10.143,509.657,8011.243,167.592,133.849,319.347,34.143,-45.714,-9.858,-7.247,-1.044,5.537,0,0,0,0,0
476613,-199,712,7777,-12.900,513.114,8010.628,169.082,135.889,319.756,-27.571,34.571,-6.143,14.901,20.408,4.084,0,0,0,0,0
476713,138,656,7925,-9.671,512.514,8012.814,169.774,135.163,318.638,32.286,-6.000,21.860,6.915,-7.269,-11.177,0,0,0,0,0
476813,-15,845,7603,-10.886,516.686,8004.657,169.504,140.739,321.701,-12.143,41.714,-81.572,-2.704,55.760,30.633,0,0,0,0,0
476913,392,647,7589,-5.986,513.343,7997.143,175.997,134.695,325.161,49.000,-33.429,-75.142,64.937,-60.437,34.594,0,0,0,0,0
477013,-130,710,7333,-11.857,515.357,7981.971,173.158,136.553,330.967,-58.714,20.143,-151.719,-28.393,18.587,58.064,0,0,0,0,0
477113,242,693,7869,-10.343,517.614,7976.700,174.899,138.156,329.784,15.143,22.571,-52.710,17.412,16.025,-11.833,0,0,0,0,0
477213,-266,777,7975,-16.414,521.371,7975.771,176.286,141.541,329.696,-60.714,37.571,-9.287,13.873,33.853,-0.881,0,0,0,0,0
477313,302,593,8088,-12.500,525.614,7975.429,180.227,139.153,329.566,39.143,42.429,-3.428,39.407,-23.880,-1.294,0,0,0,0,0
477413,97,668,7971,-8.114,529.914,7969.471,179.099,138.836,325.802,43.857,43.000,-59.575,-11.276,-3.176,-37.640,0,0,0,0,0
477513,103,654,8068,-5.729,532.357,7970.872,179.451,139.492,326.012,23.857,24.428,14.004,3.516,6.559,2.097,0,0,0,0,0
477613,-133,677,8325,-8.900,537.943,7974.800,179.710,137.326,328.589,-31.714,55.858,39.282,2.593,-21.651,25.766,0,0,0,0,0
477713,-138,644,8571,-9.243,538.886,7984.214,179.933,137.824,336.011,-3.429,9.429,94.146,2.229,4.974,74.225,0,0,0,0,0
477813,26,711,8548,-4.229,538.543,7994.329,175.910,137.365,342.118,50.143,-3.429,101.143,-40.235,-4.592,61.070,0,0,0,0,0
477913,198,712,8345,0.043,540.514,8001.657,177.134,138.842,344.052,42.714,19.714,73.286,12.242,14.771,19.333,0,0,0,0,0
478013,3,730,8171,3.243,543.143,8009.128,175.124,140.651,341.963,32.000,26.286,74.712,-20.102,18.089,-20.887,0,0,0,0,0
478113,-84,760,8008,5.500,548.343,8016.414,172.953,141.838,336.383,22.571,52.000,72.856,-21.707,11.876,-55.801,0,0,0,0,0
478213,-16,698,8235,4.700,552.629,8021.086,172.921,141.763,337.114,-8.000,42.858,46.719,-0.319,-0.751,7.318,0,0,0,0,0
478313,-207,718,7971,0.057,555.486,8015.671,174.175,143.046,334.824,-46.429,28.571,-54.146,12.541,12.829,-22.903,0,0,0,0,0
478413,361,612,7885,3.800,556.086,8009.843,179.009,143.194,333.494,37.429,6.000,-58.286,48.340,1.476,-13.299,0,0,0,0,0
478513,-252,758,7429,-2.314,560.343,8007.843,180.328,144.696,336.538,-61.143,42.571,-20.000,13.185,15.020,30.437,0,0,0,0,0
478613,94,657,7893,-1.657,562.843,7997.843,180.594,144.832,329.324,6.571,25.000,-100.000,2.658,1.366,-72.134,0,0,0,0,0
478713,-346,694,7852,-7.400,565.971,7994.128,185.007,145.266,329.482,-57.429,31.286,-37.144,44.131,4.334,1.577,0,0,0,0,0
478813,64,687,7834,-4.157,569.014,7992.971,184.239,145.538,329.900,32.429,30.428,-11.572,-7.680,2.722,4.178,0,0,0,0,0
478913,148,710,7507,-2.157,571.371,7987.271,185.118,146.463,334.765,20.000,23.571,-56.997,8.789,9.252,48.645,0,0,0,0,0
479013,195,700,7580,1.629,571.943,7985.043,186.397,146.885,336.942,37.857,5.715,-22.285,12.791,4.221,21.776,0,0,0,0,0
479113,-135,689,7571,2.100,571.543,7977.929,186.008,146.527,340.335,4.714,-4.000,-71.143,-3.883,-3.579,33.925,0,0,0,0,0
479213,38,651,8031,3.143,572.057,7985.128,186.002,146.742,336.023,10.429,5.143,71.997,-0.063,2.147,-43.120,0,0,0,0,0
479313,92,631,7952,7.600,572.514,7977.143,184.332,146.875,330.019,44.571,4.572,-79.854,-16.698,1.330,-60.037,0,0,0,0,0
479413,233,624,7921,14.029,574.100,7969.657,184.234,146.823,325.230,64.286,15.857,-74.858,-0.982,-0.519,-47.890,0,0,0,0,0
479513,91,654,7842,14.729,576.843,7972.071,184.432,146.496,323.642,7.000,27.429,24.141,1.979,-3.268,-15.878,0,0,0,0,0
479613,-21,675,8078,13.343,578.614,7974.343,184.331,146.922,323.820,-13.857,17.714,22.715,-1.012,4.259,1.775,0,0,0,0,0
479713,-83,691,8492,11.043,580.586,7989.343,184.514,147.490,323.131,-23.000,19.714,150.000,1.833,5.678,-6.883,0,0,0,0,0
479813,-12,630,8311,9.271,580.043,7996.314,184.131,147.237,324.728,-17.714,-5.428,69.717,-3.829,-2.530,15.963,0,0,0,0,0
479913,180,675,8315,11.614,579.186,7996.300,185.242,146.505,324.714,23.429,-8.571,-0.146,11.107,-7.318,-0.141,0,0,0,0,0
480013,2,672,8237,11.900,580.557,7998.071,185.211,146.918,325.682,2.857,13.714,17.715,-0.305,4.125,9.686,0,0,0,0,0
480113,-50,739,8261,11.257,580.257,8009.714,185.347,146.572,320.261,-6.429,-3.000,116.431,1.357,-3.457,-54.216,0,0,0,0,0
480213,-176,689,8321,4.757,581.629,8020.614,183.815,147.133,317.675,-65.000,13.715,108.999,-15.317,5.609,-25.856,0,0,0,0,0
480313,37,715,8338,10.300,581.871,8032.128,178.785,147.339,314.346,55.429,2.428,115.142,-50.301,2.058,-33.293,0,0,0,0,0
480413,39,656,8059,6.443,582.871,8035.186,175.176,147.601,313.551,-38.571,10.000,30.571,-36.098,2.619,-7.952,0,0,0,0,0
480513,55,681,7697,8.229,582.429,8039.372,175.024,147.259,306.984,17.857,-4.428,41.860,-1.513,-3.420,-65.670,0,0,0,0,0
480613,-129,691,7622,3.943,583.529,8040.186,174.659,147.777,305.798,-42.857,11.000,8.140,-3.656,5.184,-11.860,0,0,0,0,0
480713,-209,730,7839,4.586,583.200,8045.143,173.789,147.425,299.621,6.429,-3.286,49.575,-8.699,-3.520,-61.765,0,0,0,0,0
480813,-56,652,7717,0.257,584.500,8040.343,171.455,147.624,302.138,-43.286,13.000,-48.003,-23.340,1.996,25.165,0,0,0,0,0
480913,178,647,7719,4.271,583.129,8039.529,172.278,146.588,302.925,40.143,-13.714,-8.140,8.230,-10.365,7.871,0,0,0,0,0
481013,163,638,7421,-0.729,584.114,8032.900,162.226,146.722,311.197,-50.000,9.857,-66.289,-100.515,1.336,82.725,0,0,0,0,0
481113,134,656,7611,2.314,585.143,8032.829,162.726,146.969,311.294,30.429,10.286,-0.713,5.002,2.477,0.963,0,0,0,0,0
481213,-77,668,7790,0.700,588.557,8030.714,162.945,146.076,312.431,-16.143,34.142,-21.143,2.182,-8.936,11.374,0,0,0,0,0
481313,13,642,7885,2.486,590.157,8027.029,162.384,146.039,312.606,17.857,16.000,-36.855,-5.609,-0.368,1.754,0,0,0,0,0
481413,174,682,7707,7.071,592.700,8025.043,162.630,146.066,314.188,45.857,25.428,-19.858,2.461,0.274,15.811,0,0,0,0,0
481513,116,617,7715,5.000,596.257,8025.229,160.289,143.561,314.000,-20.714,35.571,1.855,-23.409,-25.050,-1.872,0,0,0,0,0
481613,-89,754,7816,5.943,602.300,8021.800,159.537,141.151,314.954,9.429,60.428,-34.287,-7.516,-24.102,9.541,0,0,0,0,0
481713,28,622,8202,10.929,605.243,8021.086,154.620,139.372,314.488,49.857,29.429,-7.139,-49.177,-17.786,-4.665,0,0,0,0,0
481813,-101,739,8295,8.943,610.829,8022.200,155.151,136.762,315.317,-19.857,55.857,11.143,5.312,-26.109,8.293,0,0,0,0,0
481913,313,579,8344,13.629,613.714,8026.186,159.256,133.898,317.588,46.857,28.857,39.854,41.048,-28.631,22.710,0,0,0,0,0
482013,-92,716,8167,9.586,618.886,8027.457,158.291,130.721,317.971,-40.429,51.714,12.715,-9.649,-31.777,3.828,0,0,0,0,0
482113,-2,648,8376,9.843,622.029,8028.257,158.257,128.723,318.775,2.571,31.428,8.003,-0.337,-19.977,8.044,0,0,0,0,0
482213,-245,766,8294,6.400,628.000,8022.671,161.116,125.528,310.538,-34.429,59.714,-55.859,28.593,-31.948,-82.374,0,0,0,0,0
482313,-15,707,8491,5.757,631.000,8023.743,161.111,124.869,312.019,-6.429,30.000,10.713,-0.056,-6.590,14.810,0,0,0,0,0
482413,89,698,8266,3.914,636.357,8020.514,159.401,119.468,308.304,-18.429,53.571,-32.285,-17.096,-54.014,-37.148,0,0,0,0,0
482513,55,661,7971,7.471,639.143,8016.986,157.714,117.724,307.436,35.571,27.858,-35.283,-16.869,-17.440,-8.682,0,0,0,0,0
482613,-209,754,7754,5.986,644.786,8008.214,159.249,113.553,306.052,-14.857,56.428,-87.715,15.349,-41.705,-13.840,0,0,0,0,0
482713,-57,678,7820,10.014,648.414,7999.614,153.950,110.456,302.744,40.286,36.286,-86.001,-52.994,-30.971,-33.080,0,0,0,0,0
482813,-218,737,7853,6.157,653.971,7990.671,156.215,104.845,297.654,-38.571,55.571,-89.429,22.654,-56.109,-50.898,0,0,0,0,0
482913,123,700,7631,9.529,658.000,7981.943,156.154,101.050,299.111,33.714,40.286,-87.285,-0.614,-37.953,14.570,0,0,0,0,0
483013,154,664,7463,11.771,662.371,7971.271,157.083,94.376,304.069,22.429,43.714,-106.714,9.287,-66.742,49.575,0,0,0,0,0
483113,-24,725,7372,14.129,667.686,7957.443,155.280,86.990,308.957,23.571,53.143,-138.286,-18.028,-73.856,48.887,0,0,0,0,0
483213,65,637,7636,16.071,671.700,7946.900,155.053,78.593,307.149,19.429,40.143,-105.430,-2.267,-83.976,-18.080,0,0,0,0,0
483313,-246,715,7762,10.657,676.943,7940.943,157.474,68.405,306.633,-54.143,52.429,-59.570,24.207,-101.878,-5.160,0,0,0,0,0
483413,397,559,7940,16.743,679.029,7943.643,163.923,62.277,305.780,60.857,20.857,27.002,64.493,-61.283,-8.535,0,0,0,0,0
483513,90,721,7643,17.000,684.257,7941.429,164.024,48.747,307.384,2.571,52.286,-22.144,1.006,-135.295,16.036,0,0,0,0,0
483613,262,602,7617,23.586,682.686,7939.143,164.473,49.593,309.187,65.857,-15.714,-22.856,4.494,8.460,18.038,0,0,0,0,0
483713,-184,745,7827,18.986,683.957,7937.743,165.707,50.032,309.470,-46.000,12.714,-14.004,12.340,4.385,2.827,0,0,0,0,0
483813,264,586,8204,22.971,680.257,7946.329,168.179,47.498,308.399,39.857,-37.000,85.859,24.716,-25.337,-10.710,0,0,0,0,0
483913,26,711,7976,17.743,681.171,7951.857,162.208,47.465,305.398,-52.286,9.143,55.283,-59.708,-0.330,-30.011,0,0,0,0,0
484013,373,584,8084,24.929,679.371,7962.586,166.586,48.710,296.532,71.857,-18.000,107.290,43.781,12.454,-88.662,0,0,0,0,0
484113,-184,748,8161,18.843,680.157,7966.757,166.326,49.363,297.239,-60.857,7.858,41.714,-2.601,6.527,7.072,0,0,0,0,0
484213,16,662,8577,22.871,678.514,7975.357,162.755,48.008,305.935,40.286,-16.429,85.996,-35.711,-13.553,86.957,0,0,0,0,0
484313,-197,702,8538,15.743,680.071,7981.786,161.294,46.965,312.883,-71.286,15.571,64.287,-14.604,-10.425,69.484,0,0,0,0,0
484413,122,653,8422,16.100,679.857,7988.229,161.501,47.054,317.208,3.571,-2.143,64.429,2.071,0.887,43.251,0,0,0,0,0
484513,52,717,8187,15.371,680.757,7989.929,161.222,47.153,317.949,-7.286,9.000,17.002,-2.789,0.992,7.410,0,0,0,0,0
484613,-67,743,8079,16.314,681.700,7986.414,160.544,47.725,315.577,9.429,9.429,-35.146,-6.789,5.718,-23.723,0,0,0,0,0
484713,-110,710,8228,16.714,682.643,7981.514,160.193,47.623,309.057,4.000,9.429,-48.999,-3.505,-1.023,-65.194,0,0,0,0,0
