tmstm,rssi,type,mac
391478,-65,80,bc671cf95f80
391489,-65,80,bc671cf95f84
391502,-65,80,bc671cf95f82
391512,-87,48,d0771445d6bd
391529,-65,80,bc671cf95f81
391530,-65,88,bc671cf95f82
391551,-65,80,bc671cf95f83
391583,-65,80,bc671cf95f80
391594,-65,80,bc671cf95f84
391607,-66,80,bc671cf95f82
391631,-65,80,bc671cf95f81
391632,-66,88,bc671cf95f82
391656,-65,80,bc671cf95f83
391687,-65,80,bc671cf95f80
391698,-65,80,bc671cf95f84
391711,-65,80,bc671cf95f82
391735,-65,80,bc671cf95f81
391737,-66,88,bc671cf95f82
391760,-65,80,bc671cf95f83
391817,-79,88,44783e424574
391855,-85,48,d0771445d6bd
391895,-65,80,bc671cf95f80
391908,-65,80,bc671cf95f84
391909,-67,88,bc671cf95f82
391920,-66,80,bc671cf95f82
391932,-79,88,44783e424574
391945,-65,80,bc671cf95f81
391969,-65,80,bc671cf95f83
392002,-65,80,bc671cf95f80
392005,-66,88,bc671cf95f82
392015,-66,80,bc671cf95f84
392024,-66,80,bc671cf95f82
392049,-66,80,bc671cf95f81
392073,-66,80,bc671cf95f83
392076,-83,48,d0771445d6bd
392077,-67,88,bc671cf95f82
392105,-66,80,bc671cf95f80
392116,-65,80,bc671cf95f84
396396,-89,88,501cbf48fb82
396627,-88,08,000000000000
396677,-72,40,8c7967e2d805
396919,-94,08,74a02f157160
397673,-93,40,f0d7aac4772e
397758,-93,40,daa11971686e
398753,-54,40,e4a471e5f2ef
399499,-94,40,fc420386f669
399748,-82,40,304b07eda318
400417,-79,40,90c7d899b6fd
400450,-92,40,daa119f12194
400959,-92,40,a262b501a007
400998,-70,40,daa119bff91c
401269,-94,40,ca81b939eadd
402085,-87,40,dc90884a7739
402458,-70,40,daa119196b08
403235,-73,40,8c7967e2d805
404129,-74,88,e40eeee7aca8
404130,-66,88,bc671cf95f82
404140,-65,80,bc671cf95f82
404167,-65,80,bc671cf95f81
404190,-64,80,bc671cf95f83
404221,-65,80,bc671cf95f80
404232,-65,80,bc671cf95f84
404234,-66,88,bc671cf95f82
404245,-65,80,bc671cf95f82
404245,-82,c8,44783e424574
404264,-77,88,e40eeee7aca8
404269,-65,80,bc671cf95f81
404294,-65,80,bc671cf95f83
404296,-66,88,bc671cf95f82
404326,-65,80,bc671cf95f80
404327,-80,88,44783e424574
404337,-65,80,bc671cf95f84
404348,-76,88,e40eeee7aca8
404351,-66,80,bc671cf95f82
404353,-66,88,bc671cf95f82
404376,-65,80,bc671cf95f81
404401,-65,80,bc671cf95f83
404433,-66,80,bc671cf95f80
404442,-66,80,bc671cf95f84
404456,-65,80,bc671cf95f82
404458,-66,88,bc671cf95f82
404460,-75,88,e40eeee7aca8
404481,-65,80,bc671cf95f81
404511,-65,08,000000000000
404536,-64,80,bc671cf95f80
404547,-65,80,bc671cf95f84
404548,-65,88,bc671cf95f82
404558,-74,88,e40eeee7aca8
404559,-64,80,bc671cf95f82
404584,-64,80,bc671cf95f81
404611,-64,80,bc671cf95f83
404639,-65,80,bc671cf95f80
404640,-66,88,bc671cf95f82
404647,-76,88,e40eeee7aca8
404653,-65,80,bc671cf95f84
404663,-65,80,bc671cf95f82
404691,-65,80,bc671cf95f81
404715,-65,80,bc671cf95f83
404719,-67,88,bc671cf95f82
404728,-73,88,e40eeee7aca8
404745,-65,80,bc671cf95f80
404755,-65,80,bc671cf95f84
404770,-65,80,bc671cf95f82
404794,-65,80,bc671cf95f81
404795,-66,88,bc671cf95f82
404800,-74,88,e40eeee7aca8
404820,-66,80,bc671cf95f83
404853,-66,80,bc671cf95f84
404871,-66,80,bc671cf95f82
404897,-65,80,bc671cf95f81
404898,-66,88,bc671cf95f82
404955,-66,80,bc671cf95f80
404956,-76,88,e40eeee7aca8
404965,-66,80,bc671cf95f84
404978,-65,80,bc671cf95f82
405003,-65,80,bc671cf95f81
405006,-66,88,bc671cf95f82
405030,-65,80,bc671cf95f83
405059,-66,80,bc671cf95f80
405074,-65,80,bc671cf95f84
405085,-66,80,bc671cf95f82
405105,-66,80,bc671cf95f81
405106,-66,88,bc671cf95f82
407023,-78,40,90633b9e2b53
408733,-74,40,8c7967e2d805
409189,-85,80,501cbf48fb80
409190,-84,88,501cbf48fb82
409202,-85,80,501cbf48fb84
409213,-85,80,501cbf48fb82
409238,-84,80,501cbf48fb81
409263,-84,80,501cbf48fb83
409285,-76,40,d46d6dad2d34
409295,-85,80,501cbf48fb80
409306,-86,80,501cbf48fb84
409311,-85,50,501cbf48fb80
409312,-85,50,501cbf48fb82
409313,-85,50,501cbf48fb81
409317,-86,50,501cbf48fb83
409318,-84,80,501cbf48fb82
409342,-84,80,501cbf48fb81
409367,-84,80,501cbf48fb83
409382,-84,88,501cbf48fb82
409410,-85,80,501cbf48fb84
409502,-84,80,501cbf48fb80
409526,-85,50,501cbf48fb80
409527,-83,50,501cbf48fb82
409527,-84,80,501cbf48fb82
409527,-83,50,501cbf48fb81
409531,-83,88,501cbf48fb82
409531,-84,50,501cbf48fb83
409576,-84,80,501cbf48fb83
409610,-85,80,501cbf48fb80
409619,-86,80,501cbf48fb84
409631,-87,80,501cbf48fb82
409635,-86,88,501cbf48fb82
409657,-84,80,501cbf48fb81
409681,-86,80,501cbf48fb83
409711,-85,80,501cbf48fb80
409724,-86,80,501cbf48fb84
409736,-85,80,501cbf48fb82
409779,-87,88,501cbf48fb82
409809,-86,50,501cbf48fb80
409811,-87,50,501cbf48fb82
409813,-85,50,501cbf48fb81
409813,-86,50,501cbf48fb83
409816,-86,80,501cbf48fb80
409838,-87,88,501cbf48fb82
409865,-85,80,501cbf48fb81
409889,-85,80,501cbf48fb83
409945,-86,80,501cbf48fb82
409988,-85,50,501cbf48fb80
409989,-86,50,501cbf48fb82
409990,-86,50,501cbf48fb81
409991,-87,50,501cbf48fb83
409996,-85,80,501cbf48fb83
410030,-85,80,501cbf48fb80
410038,-85,80,501cbf48fb84
410039,-85,50,501cbf48fb82
410044,-85,50,501cbf48fb81
410095,-85,50,501cbf48fb83
410540,-91,40,2c0e3dc77b3a
410592,-80,40,d46d6dad2d34
412268,-90,40,d4389c73c589
412486,-92,40,daa119e4a95d
412602,-94,40,d4c94bf60078
412611,-77,40,90c7d899b6fd
414736,-91,08,00082f4b4df0
415419,-73,40,8c7967e2d805
415831,-90,40,ead8c7c4cfea
417132,-64,88,bc671cf95f82
417144,-64,80,bc671cf95f83
417175,-64,80,bc671cf95f80
417186,-64,80,bc671cf95f84
417197,-64,80,bc671cf95f82
417221,-64,80,bc671cf95f81
417225,-65,88,bc671cf95f82
417245,-64,80,bc671cf95f83
417270,-84,c8,b81daab1b744
417276,-64,80,bc671cf95f80
417288,-64,80,bc671cf95f84
417301,-64,80,bc671cf95f82
417304,-65,88,bc671cf95f82
417321,-64,50,bc671cf95f82
417325,-64,80,bc671cf95f81
417336,-65,88,bc671cf95f80
417350,-64,80,bc671cf95f83
417399,-64,80,bc671cf95f80
417400,-77,88,44783e424574
417405,-64,08,000000000000
417433,-87,48,d0771445d6bd
417497,-64,80,bc671cf95f84
417509,-64,80,bc671cf95f82
417534,-64,80,bc671cf95f81
417545,-64,50,bc671cf95f80
417546,-64,50,bc671cf95f82
417546,-63,50,bc671cf95f81
417547,-64,50,bc671cf95f83
417559,-64,80,bc671cf95f83
417589,-64,80,bc671cf95f80
417602,-64,80,bc671cf95f84
417615,-64,80,bc671cf95f82
417619,-64,50,bc671cf95f80
417620,-64,50,bc671cf95f82
417620,-64,50,bc671cf95f81
417621,-64,50,bc671cf95f83
417640,-64,80,bc671cf95f81
417652,-85,48,d0771445d6bd
417656,-65,88,bc671cf95f82
417663,-64,80,bc671cf95f83
417694,-64,80,bc671cf95f80
417706,-64,80,bc671cf95f84
417718,-64,80,bc671cf95f82
417727,-91,88,a03d6ff391f2
417729,-76,48,e40eeee7aca8
417743,-64,80,bc671cf95f81
417747,-86,48,d0771445d6bd
417768,-64,80,bc671cf95f83
417770,-65,88,bc671cf95f82
417786,-77,88,44783e424574
417798,-64,80,bc671cf95f80
417811,-64,80,bc671cf95f84
417823,-64,80,bc671cf95f82
417848,-64,80,bc671cf95f81
417871,-84,48,d0771445d6bd
417872,-64,80,bc671cf95f83
417901,-65,88,bc671cf95f82
417903,-64,80,bc671cf95f80
417915,-64,80,bc671cf95f84
417927,-64,80,bc671cf95f82
417952,-64,80,bc671cf95f81
417976,-64,80,bc671cf95f83
417977,-65,88,bc671cf95f82
417985,-85,48,d0771445d6bd
417988,-77,88,44783e424574
418007,-64,80,bc671cf95f80
418020,-63,80,bc671cf95f84
418032,-64,80,bc671cf95f82
418057,-64,80,bc671cf95f81
418057,-64,50,bc671cf95f80
418058,-64,50,bc671cf95f82
418060,-64,50,bc671cf95f81
418060,-64,50,bc671cf95f83
418081,-64,80,bc671cf95f83
418094,-85,48,d0771445d6bd
418107,-64,50,bc671cf95f80
418108,-64,50,bc671cf95f82
418109,-64,50,bc671cf95f81
418111,-63,50,bc671cf95f83
418112,-64,80,bc671cf95f80
418124,-64,80,bc671cf95f84
418957,-84,40,6c71d972bb4b
420223,-84,40,2e71d972bb4b
420878,-80,40,8c7967e2d805
421934,-88,40,1c56fef9d472
422136,-87,88,501cbf48fb82
422769,-94,40,7ca177169022
425496,-66,40,daa119f5d50d
425890,-89,40,1496e5f9a4ab
426689,-91,40,ba18a255a8e2
427386,-70,40,8c7967e2d805
428035,-92,40,f0d7aac4772e
429998,-94,40,f2361fa98382
430019,-93,40,daa119cf8d91
430132,-72,88,bc671cf95f82
430139,-71,80,bc671cf95f84
430149,-70,80,bc671cf95f82
430172,-83,48,d0771445d6bd
430178,-71,80,bc671cf95f81
430198,-68,48,e40eeee7aca8
430201,-71,80,bc671cf95f83
430223,-72,88,bc671cf95f82
430231,-72,80,bc671cf95f80
430242,-72,80,bc671cf95f84
430253,-72,80,bc671cf95f82
430270,-92,48,306a85ace1da
430277,-71,80,bc671cf95f81
430286,-73,88,bc671cf95f82
430308,-73,80,bc671cf95f83
430337,-72,80,bc671cf95f80
430348,-72,80,bc671cf95f84
430359,-76,88,44783e424574
430379,-93,48,306a85ace1da
430383,-72,80,bc671cf95f81
430411,-72,80,bc671cf95f83
430435,-72,88,bc671cf95f82
430438,-71,80,bc671cf95f80
430453,-72,80,bc671cf95f84
430467,-72,80,bc671cf95f82
430488,-71,80,bc671cf95f81
430519,-72,08,000000000000
430525,-73,88,bc671cf95f82
430542,-71,80,bc671cf95f80
430555,-71,80,bc671cf95f84
430566,-71,80,bc671cf95f82
430591,-71,80,bc671cf95f81
430606,-76,88,44783e424574
430616,-71,80,bc671cf95f83
430626,-73,88,bc671cf95f82
430633,-84,48,d0771445d6bd
430646,-71,80,bc671cf95f80
430658,-71,80,bc671cf95f84
430664,-95,48,306a85ace1da
430671,-71,80,bc671cf95f82
430677,-72,88,bc671cf95f82
430696,-71,80,bc671cf95f81
430716,-83,48,d0771445d6bd
430721,-71,80,bc671cf95f83
430731,-94,48,306a85ace1da
430750,-72,80,bc671cf95f80
430753,-72,88,bc671cf95f82
430763,-71,80,bc671cf95f84
430775,-72,80,bc671cf95f82
430798,-83,48,d0771445d6bd
430801,-72,80,bc671cf95f81
430825,-73,80,bc671cf95f83
430855,-73,80,bc671cf95f80
430867,-73,80,bc671cf95f84
430878,-75,88,e40eeee7aca8
430883,-73,80,bc671cf95f82
430889,-73,88,bc671cf95f82
430900,-93,48,306a85ace1da
430905,-72,80,bc671cf95f81
430928,-72,80,bc671cf95f83
430946,-84,48,d0771445d6bd
430959,-71,80,bc671cf95f80
430962,-73,88,bc671cf95f82
430968,-71,50,bc671cf95f80
430974,-71,80,bc671cf95f84
430976,-72,50,bc671cf95f82
430979,-71,50,bc671cf95f81
430984,-72,80,bc671cf95f82
430984,-71,50,bc671cf95f83
430985,-72,88,bc671cf95f82
431008,-72,80,bc671cf95f81
431025,-75,88,e40eeee7aca8
431031,-83,48,d0771445d6bd
431033,-72,80,bc671cf95f83
431051,-72,50,bc671cf95f82
431056,-73,88,bc671cf95f82
431065,-72,80,bc671cf95f80
431076,-71,80,bc671cf95f84
431088,-96,48,306a85ace1da
431088,-72,80,bc671cf95f82
431091,-83,48,d0771445d6bd
431093,-72,88,bc671cf95f82
431113,-72,80,bc671cf95f81
432925,-72,40,8c7967e2d805
433175,-82,40,0ccb85757d0d
433726,-90,40,623a99046d74
433822,-80,40,2400bacf8613
435274,-87,88,501cbf48fb82
435384,-86,50,501cbf48fb81
435535,-86,80,501cbf48fb82
435688,-87,50,501cbf48fb82
435731,-86,80,501cbf48fb84
435885,-87,50,501cbf48fb80
435925,-86,50,501cbf48fb83
436003,-86,80,501cbf48fb83
436028,-86,88,501cbf48fb82
436030,-86,50,501cbf48fb81
436044,-88,80,501cbf48fb84
436917,-94,40,60e3aca6f2e7
437948,-94,40,f0d7aac4772e
439333,-87,40,bef0a60c26bc
439403,-79,40,8c7967e2d805
440839,-95,40,5c70a37335b8
441245,-94,40,f0d7aa473349
442962,-91,40,60e3aca6f2e7
443134,-71,88,bc671cf95f82
443177,-88,48,d0771445d6bd
443182,-69,80,bc671cf95f80
443192,-70,80,bc671cf95f84
443204,-70,80,bc671cf95f82
443230,-70,80,bc671cf95f81
443232,-71,88,bc671cf95f82
443254,-70,80,bc671cf95f83
443260,-88,48,d0771445d6bd
443286,-70,80,bc671cf95f80
443298,-70,80,bc671cf95f84
443311,-70,80,bc671cf95f82
443313,-71,88,bc671cf95f82
443337,-69,80,bc671cf95f81
443364,-88,48,d0771445d6bd
443391,-70,d0,bc671cf95f82
443402,-69,80,bc671cf95f84
443413,-69,80,bc671cf95f82
443416,-71,88,bc671cf95f82
443447,-80,88,44783e424574
443450,-69,08,000000000000
443466,-70,80,bc671cf95f83
443495,-69,80,bc671cf95f80
443501,-69,50,bc671cf95f80
443502,-70,88,bc671cf95f82
443508,-69,80,bc671cf95f84
443512,-69,50,bc671cf95f82
443519,-69,80,bc671cf95f82
443520,-69,50,bc671cf95f81
443523,-69,50,bc671cf95f83
443527,-70,88,bc671cf95f82
443543,-68,80,bc671cf95f81
443544,-82,88,44783e424574
443545,-82,48,44783e424574
443573,-69,08,000000000000
443597,-68,80,bc671cf95f80
443600,-70,88,bc671cf95f82
443610,-69,80,bc671cf95f84
443648,-69,80,bc671cf95f81
443671,-68,80,bc671cf95f83
443730,-68,80,bc671cf95f82
443808,-68,80,bc671cf95f80
443809,-70,88,bc671cf95f82
443819,-68,80,bc671cf95f84
443857,-69,80,bc671cf95f81
443880,-68,80,bc671cf95f83
443925,-87,48,d0771445d6bd
443937,-69,80,bc671cf95f82
443939,-70,88,bc671cf95f82
444018,-69,80,bc671cf95f80
444030,-69,80,bc671cf95f84
444065,-69,80,bc671cf95f81
444090,-69,80,bc671cf95f83
447296,-95,40,625b62b04db5
447919,-93,40,f0d7aac4772e
448409,-95,40,60e3aca6f2e7
448440,-90,40,d4ae05fe20b9
448564,-90,88,501cbf48fb82
449354,-94,40,a8b86e1bbf65
449691,-88,40,b808d7a08a50
450092,-56,40,0a28ded421bc
451203,-90,40,fca621858f9f
451456,-96,40,8c7967e2d805
451841,-93,40,2e2a97e7f941
452001,-96,40,0057c1a54cbd
453503,-93,40,fa434a7196a1
454379,-93,40,8e41697f435c
456132,-72,88,bc671cf95f82
456132,-70,80,bc671cf95f80
456146,-71,80,bc671cf95f84
456159,-71,80,bc671cf95f82
456182,-71,80,bc671cf95f81
456207,-71,80,bc671cf95f83
456214,-72,88,bc671cf95f82
456237,-71,80,bc671cf95f80
456248,-71,80,bc671cf95f84
456262,-71,80,bc671cf95f82
456287,-72,80,bc671cf95f81
456311,-71,80,bc671cf95f83
456312,-72,88,bc671cf95f82
456341,-70,80,bc671cf95f80
456355,-70,80,bc671cf95f84
456368,-70,80,bc671cf95f82
456390,-71,80,bc671cf95f81
456414,-71,80,bc671cf95f83
456415,-72,88,bc671cf95f82
456426,-71,50,bc671cf95f80
456434,-71,50,bc671cf95f82
456442,-71,50,bc671cf95f81
456446,-71,80,bc671cf95f80
456456,-71,50,bc671cf95f83
456459,-71,80,bc671cf95f84
456464,-72,88,bc671cf95f82
456470,-71,80,bc671cf95f82
456471,-71,50,bc671cf95f80
456482,-71,50,bc671cf95f82
456493,-71,50,bc671cf95f81
456496,-71,80,bc671cf95f81
456501,-72,88,bc671cf95f82
456503,-71,50,bc671cf95f83
456518,-71,80,bc671cf95f83
456552,-71,80,bc671cf95f80
456562,-71,80,bc671cf95f84
456578,-72,80,bc671cf95f82
456579,-72,88,bc671cf95f82
456665,-72,88,bc671cf95f80
456703,-72,80,bc671cf95f81
456735,-86,40,54fcf0202729
456736,-72,08,000000000000
456736,-71,50,bc671cf95f80
456745,-83,50,bc671cf95f82
456746,-71,50,bc671cf95f81
456746,-73,88,bc671cf95f82
456749,-84,48,d0771445d6bd
456749,-71,50,bc671cf95f83
456758,-72,80,bc671cf95f80
456767,-73,88,bc671cf95f80
456773,-71,80,bc671cf95f84
456779,-72,50,bc671cf95f80
456782,-72,50,bc671cf95f82
456783,-72,88,bc671cf95f82
456783,-71,80,bc671cf95f82
456785,-71,50,bc671cf95f81
456787,-71,50,bc671cf95f83
456790,-83,48,d0771445d6bd
456807,-71,80,bc671cf95f81
456814,-71,88,bc671cf95f82
456819,-71,50,bc671cf95f80
456821,-71,50,bc671cf95f82
456822,-72,50,bc671cf95f81
456823,-71,50,bc671cf95f83
456831,-72,80,bc671cf95f83
456845,-72,88,bc671cf95f82
456866,-70,80,bc671cf95f80
456874,-71,80,bc671cf95f84
456887,-71,80,bc671cf95f82
456896,-84,48,d0771445d6bd
456911,-71,80,bc671cf95f81
456918,-72,88,bc671cf95f82
456923,-84,40,8c7967e2d805
456926,-71,50,bc671cf95f80
456932,-71,50,bc671cf95f82
456933,-71,50,bc671cf95f81
456933,-71,50,bc671cf95f83
456937,-71,80,bc671cf95f83
456937,-83,48,d0771445d6bd
456950,-72,88,bc671cf95f82
456967,-71,80,bc671cf95f80
456979,-70,80,bc671cf95f84
456993,-71,80,bc671cf95f82
456993,-71,50,bc671cf95f80
456998,-70,50,bc671cf95f82
456999,-71,50,bc671cf95f81
457001,-71,50,bc671cf95f83
457014,-71,88,bc671cf95f82
457016,-71,80,bc671cf95f81
457017,-71,50,bc671cf95f80
457019,-71,50,bc671cf95f82
457020,-71,50,bc671cf95f81
457021,-71,50,bc671cf95f83
457040,-71,80,bc671cf95f83
457044,-72,88,bc671cf95f82
457054,-84,48,d0771445d6bd
457078,-72,50,bc671cf95f80
457080,-71,50,bc671cf95f82
457082,-72,50,bc671cf95f81
457083,-71,50,bc671cf95f83
457084,-72,80,bc671cf95f84
457088,-73,88,bc671cf95f82
457088,-71,50,bc671cf95f80
457089,-72,50,bc671cf95f82
457091,-72,50,bc671cf95f81
457093,-72,50,bc671cf95f83
457096,-71,80,bc671cf95f82
457101,-72,88,bc671cf95f82
457120,-71,80,bc671cf95f81
457126,-71,50,bc671cf95f80
457127,-71,50,bc671cf95f82
457135,-95,40,3880df240979
458988,-91,40,daa119333970
459717,-53,40,e4a471e5f2ef
460382,-89,40,d087e2da4c1f
461168,-88,88,501cbf48fb82
461172,-88,50,501cbf48fb81
461173,-87,80,501cbf48fb83
461396,-92,08,34dbfd4264e0
461416,-87,50,501cbf48fb82
461425,-88,80,501cbf48fb84
461429,-86,50,501cbf48fb80
461541,-87,88,501cbf48fb82
461628,-87,80,501cbf48fb80
461648,-92,48,48c7963c5955
461671,-87,08,000000000000
461868,-90,40,d0040167bb68
462052,-55,40,e4a471e5f2ef
463440,-86,40,8c7967e2d805
463832,-88,40,0eeeb6fa3701
464214,-92,40,daa11931b309
464940,-92,40,4a698bb1dc11
465018,-93,40,2054faf27897
465982,-90,40,d463c6f7f088
466192,-90,40,ae590afb19e3
466579,-94,40,5611aa678e4e
466777,-93,40,7c2edd2f8d62
467445,-91,40,3880df9e7682
468730,-94,40,58c9352a0119
469132,-70,80,bc671cf95f81
469134,-72,88,bc671cf95f82
469140,-71,50,bc671cf95f80
469152,-70,50,bc671cf95f82
469159,-71,80,bc671cf95f83
469161,-71,50,bc671cf95f81
469163,-70,50,bc671cf95f83
469169,-72,88,bc671cf95f82
469187,-71,80,bc671cf95f80
469200,-71,80,bc671cf95f84
469212,-71,80,bc671cf95f82
469230,-71,b0,bc671cf95f82
469238,-71,80,bc671cf95f81
469238,-71,30,bc671cf95f82
469239,-71,88,bc671cf95f82
469249,-71,d0,bc671cf95f82
469262,-71,80,bc671cf95f83
469296,-70,80,bc671cf95f80
469307,-71,80,bc671cf95f84
469317,-70,80,bc671cf95f82
469319,-72,88,bc671cf95f82
469343,-71,80,bc671cf95f81
469366,-71,80,bc671cf95f83
469410,-71,08,000000000000
469495,-83,88,44783e424574
469501,-71,80,bc671cf95f80
469501,-71,88,bc671cf95f82
469513,-71,80,bc671cf95f84
469526,-70,80,bc671cf95f82
469553,-70,80,bc671cf95f81
469558,-71,50,bc671cf95f82
469575,-70,80,bc671cf95f83
469579,-72,88,bc671cf95f82
469606,-71,80,bc671cf95f80
469618,-71,80,bc671cf95f84
469630,-71,80,bc671cf95f82
469655,-70,80,bc671cf95f81
469687,-71,08,000000000000
469688,-70,88,bc671cf95f82
469709,-71,80,bc671cf95f80
469723,-71,80,bc671cf95f84
469735,-70,80,bc671cf95f82
469761,-70,80,bc671cf95f81
469785,-70,80,bc671cf95f83
469787,-72,88,bc671cf95f82
469788,-71,88,bc671cf95f80
469794,-83,48,d0771445d6bd
469817,-71,80,bc671cf95f80
469826,-70,80,bc671cf95f84
469884,-71,08,000000000000
469888,-72,88,bc671cf95f82
469904,-71,b0,bc671cf95f82
469909,-71,30,bc671cf95f82
469909,-79,88,44783e424574
469913,-71,50,bc671cf95f80
469913,-71,50,bc671cf95f82
469917,-71,50,bc671cf95f81
469917,-71,d0,bc671cf95f82
469917,-71,50,bc671cf95f83
469922,-71,80,bc671cf95f80
469924,-72,88,bc671cf95f82
469931,-71,80,bc671cf95f84
469943,-70,80,bc671cf95f82
469970,-71,80,bc671cf95f81
469974,-84,40,10ae6085e24a
469987,-71,50,bc671cf95f80
469990,-72,88,bc671cf95f82
469992,-71,50,bc671cf95f82
469992,-71,80,bc671cf95f83
469993,-71,50,bc671cf95f81
469993,-71,50,bc671cf95f83
469997,-82,40,10ae6085e24a
469998,-73,88,bc671cf95f82
470024,-70,80,bc671cf95f80
470039,-71,80,bc671cf95f84
470041,-98,40,8058f89e1df2
470052,-71,80,bc671cf95f82
470073,-71,80,bc671cf95f81
470079,-71,88,bc671cf95f82
470101,-71,80,bc671cf95f83
470720,-81,40,10ae6085e24a
470726,-74,40,d46d6dad2d34
474135,-87,08,000000000000
474176,-86,80,501cbf48fb84
474237,-87,50,501cbf48fb80
474251,-87,50,501cbf48fb82
474252,-86,50,501cbf48fb81
474253,-87,50,501cbf48fb83
474259,-86,80,501cbf48fb80
474284,-86,80,501cbf48fb82
474300,-87,50,501cbf48fb80
474306,-87,50,501cbf48fb82
474317,-86,50,501cbf48fb81
474322,-86,50,501cbf48fb83
474333,-86,80,501cbf48fb83
474335,-86,88,501cbf48fb82
474364,-87,80,501cbf48fb80
474376,-86,80,501cbf48fb84
474388,-88,80,501cbf48fb82
474659,-87,08,000000000000
474695,-88,50,501cbf48fb80
474696,-86,50,501cbf48fb82
474702,-85,50,501cbf48fb81
474705,-86,88,501cbf48fb82
474730,-87,80,501cbf48fb81
474753,-86,80,501cbf48fb83
474795,-86,80,501cbf48fb80
474847,-87,08,000000000000
474876,-87,50,501cbf48fb83
474884,-86,50,501cbf48fb82
474885,-88,50,501cbf48fb81
474904,-87,88,501cbf48fb82
474935,-87,80,501cbf48fb81
475006,-88,08,000000000000
475480,-92,40,d4c94b53e157
475502,-83,40,8c7967e2d805
478835,-90,40,d4ae05fe20b9
479582,-91,40,daa11931b309
480029,-87,40,564c7dd862b4
480472,-92,40,342d0d3d33eb
481620,-93,40,daa119e7aa95
481983,-75,40,8c7967e2d805
482133,-72,88,bc671cf95f82
482138,-71,50,bc671cf95f80
482141,-71,80,bc671cf95f80
482151,-71,50,bc671cf95f82
482152,-71,80,bc671cf95f84
482160,-71,50,bc671cf95f81
482162,-72,88,bc671cf95f82
482164,-71,80,bc671cf95f82
482168,-71,50,bc671cf95f83
482171,-83,48,d0771445d6bd
482190,-71,80,bc671cf95f81
482206,-71,50,bc671cf95f80
482206,-72,88,bc671cf95f82
482207,-71,50,bc671cf95f82
482211,-71,50,bc671cf95f81
482212,-71,50,bc671cf95f83
482216,-71,80,bc671cf95f83
482245,-71,80,bc671cf95f80
482248,-72,88,bc671cf95f82
482267,-71,80,bc671cf95f82
482267,-72,50,bc671cf95f80
482271,-71,50,bc671cf95f82
482274,-81,c8,44783e424574
482274,-71,50,bc671cf95f81
482277,-72,88,bc671cf95f82
482280,-71,50,bc671cf95f83
482293,-71,80,bc671cf95f81
482306,-83,c8,d004011784c5
482319,-71,80,bc671cf95f83
482350,-71,80,bc671cf95f80
482351,-72,88,bc671cf95f82
482361,-72,80,bc671cf95f84
482373,-71,80,bc671cf95f82
482391,-72,50,bc671cf95f82
482399,-71,80,bc671cf95f81
482424,-71,80,bc671cf95f83
482429,-72,88,bc671cf95f82
482452,-71,80,bc671cf95f80
482465,-71,80,bc671cf95f84
482478,-71,80,bc671cf95f82
482507,-71,80,bc671cf95f81
482530,-70,80,bc671cf95f83
482534,-72,88,bc671cf95f82
482559,-71,80,bc671cf95f80
482574,-71,80,bc671cf95f84
482581,-71,80,bc671cf95f82
482607,-71,80,bc671cf95f81
482627,-71,50,bc671cf95f80
482629,-71,88,bc671cf95f82
482633,-71,80,bc671cf95f83
482636,-71,50,bc671cf95f82
482640,-71,50,bc671cf95f81
482645,-71,50,bc671cf95f83
482664,-70,80,bc671cf95f80
482674,-71,80,bc671cf95f84
482677,-71,88,bc671cf95f82
482686,-71,80,bc671cf95f82
482711,-70,80,bc671cf95f81
482737,-70,80,bc671cf95f83
482768,-70,80,bc671cf95f80
482780,-70,80,bc671cf95f84
482782,-71,88,bc671cf95f82
482792,-70,80,bc671cf95f82
482815,-70,80,bc671cf95f81
482841,-70,80,bc671cf95f83
482872,-70,80,bc671cf95f80
482885,-71,80,bc671cf95f84
482886,-71,88,bc671cf95f82
482895,-70,80,bc671cf95f82
482919,-70,80,bc671cf95f81
482944,-70,80,bc671cf95f83
482979,-70,80,bc671cf95f80
482989,-69,80,bc671cf95f84
482993,-71,88,bc671cf95f82
482999,-70,80,bc671cf95f82
483025,-70,80,bc671cf95f81
483048,-69,80,bc671cf95f83
483072,-77,88,44783e424574
483082,-70,80,bc671cf95f80
483091,-71,88,bc671cf95f82
483092,-70,80,bc671cf95f84
483106,-70,80,bc671cf95f82
486557,-89,40,a8819560344a
487538,-70,40,8c7967e2d805
487696,-88,88,501cbf48fb82
488847,-92,40,daa11968afe0
490046,-94,40,daa11931b309
490995,-92,40,fca621858f9f
492298,-92,40,304b074b975d
492458,-87,40,58c9352a0119
494020,-68,40,8c7967e2d805
495132,-71,88,bc671cf95f82
495142,-70,80,bc671cf95f81
495143,-81,48,d0771445d6bd
495165,-70,80,bc671cf95f83
495173,-70,50,bc671cf95f80
495180,-70,50,bc671cf95f82
495181,-71,88,bc671cf95f82
495187,-70,50,bc671cf95f81
495190,-81,48,d0771445d6bd
495193,-70,50,bc671cf95f83
495196,-70,80,bc671cf95f80
495207,-70,80,bc671cf95f84
495212,-71,88,bc671cf95f82
495221,-70,80,bc671cf95f82
495227,-70,30,bc671cf95f82
495246,-70,80,bc671cf95f81
495269,-70,80,bc671cf95f83
495302,-70,80,bc671cf95f80
495304,-71,88,bc671cf95f82
495312,-70,80,bc671cf95f84
495324,-70,80,bc671cf95f82
