tmstm,rssi,type,mac
2113824,-85,48,e458b877157b
2113844,-88,40,c0d3c041ace7
2113871,-81,80,d2b1283c8447
2113883,-85,50,d2b1283c8447
2113885,-88,40,9094975593d6
2114122,-87,40,3880df6f16c8
2114147,-86,c8,0ccb8576afee
2114153,-90,40,c0d3c041ace7
2114184,-84,40,3880df2a7a23
2114185,-82,50,34fa9f61e4b8
2114252,-84,80,34fa9f61e4b8
2114373,-70,c0,00904c035c7b
2114435,-91,c8,0ccb8576afee
2114484,-82,40,dc094c45fe93
2114705,-81,40,c0d3c041ace7
2114706,-85,50,34fa9f61e4b8
2114712,-81,b0,c0d3c041ace7
2114715,-86,b0,34fa9f61e4b8
2114718,-90,00,c0d3c041ace7
2114719,-84,10,34fa9f61e4b8
2114724,-86,d0,c0d3c041ace7
2114726,-85,d0,34fa9f61e4b8
2114772,-85,c8,0ccb8576afee
2114786,-85,50,34fa9f61e4b8
2114848,-86,80,34fa9f61e4b8
2114898,-74,48,c0d3c041ace7
2114902,-75,88,c0d3c041ace7
2114903,-74,40,c0d3c041ace7
2114944,-83,c8,0ccb8576afee
2114950,-87,50,34fa9f61e4b8
2115004,-91,40,68c44d3d5d8b
2115036,-68,40,9006285c7805
2115073,-90,48,b4f1daae589c
2115092,-79,48,c0d3c041ace7
2115697,-59,40,00904c035c7b
2115708,-84,40,88835d921aa9
2116284,-77,40,2ea00d159a93
2116683,-90,40,4439c44a14b5
2116692,-75,40,d00401819ece
2117249,-90,80,304b0725d681
2117413,-87,40,a29b36c5341a
2117476,-70,40,cc61e524f5ee
2117479,-82,40,304b07db4e35
2117763,-90,40,c0d3c041ace7
2117808,-93,50,304b0725d681
2119710,-52,40,daa119006d00
2120137,-82,50,9897d15413b0
2120149,-54,50,f4719090fe04
2120156,-83,80,9897d15413b0
2120163,-84,08,9897d15413b0
2120229,-53,80,f4719090fe04
2120306,-55,48,58e6ba0b051a
2120491,-83,50,9897d15413b0
2120629,-54,50,f4719090fe04
2120665,-82,80,9897d15413b0
2120769,-83,08,9897d15413b0
2120843,-52,80,f4719090fe04
2120844,-60,48,58e6ba0b051a
2120845,-56,88,f4719090fe04
2120849,-60,88,58e6ba0b051a
2120870,-83,80,9897d15413b0
2120960,-83,50,9897d15413b0
2121042,-69,40,3880df84508a
2121088,-52,80,f4719090fe04
2121113,-60,48,58e6ba0b051a
2121243,-90,80,807d14dcb7ec
2121279,-92,50,807d14dcb7ec
2121375,-86,40,fc4203c2a1d6
2121556,-82,40,4ed83e920450
2122369,-78,40,d00401819ece
2122766,-90,40,d004016dde27
2123414,-80,40,304b074ec68b
2123890,-88,50,a42bb0d67198
2123897,-92,80,a42bb0d67198
2124225,-85,80,000456a57e70
2124276,-85,80,000456a57e71
2124357,-73,40,d4389c1c91a1
2124405,-86,50,000456a57e70
2124410,-88,50,000456a57e71
2124428,-88,80,58c17a0c8f61
2124431,-87,80,000456a57e70
2124478,-89,80,58c17a0c8f62
2124481,-88,80,000456a57e71
2125410,-76,40,9006285c7805
2125534,-86,c8,141f78c520ec
2125750,-87,80,90633b0e28ef
2126658,-87,40,0ccb8576afee
2126694,-66,40,3880df2b81d2
2127223,-87,80,34fa9f61e4b8
2127235,-86,88,34fa9f61e4b8
2127257,-91,40,40786a544ac8
2127320,-89,c8,0ccb8576afee
2127376,-87,b0,34fa9f61e4b8
2127418,-88,10,34fa9f61e4b8
2127428,-88,80,34fa9f61e4b8
2127465,-86,50,34fa9f61e4b8
2128613,-76,40,d00401819ece
2130104,-91,40,b4f1daae589c
2130158,-83,40,daa11958e387
2131488,-71,40,3c0518df4e3c
2132974,-71,40,daa119242738
2133135,-68,88,f4719090fe04
2133138,-55,88,58e6ba0b051a
2133153,-54,48,58e6ba0b051a
2133162,-91,50,24a43c90d3e1
2133173,-66,50,f4719090fe04
2133260,-83,80,9897d15413b0
2133310,-91,80,24a43c90d3e1
2133336,-64,80,f4719090fe04
2133340,-53,88,58e6ba0b051a
2133345,-80,50,9897d15413b0
2133346,-84,88,9897d15413b0
2133363,-81,80,9897d15413b0
2133408,-67,88,f4719090fe04
2133425,-56,48,58e6ba0b051a
2133438,-63,80,f4719090fe04
2133544,-57,88,58e6ba0b051a
2133577,-64,50,f4719090fe04
2133666,-79,40,58c5cb46b389
2133684,-78,50,9897d15413b0
2133746,-91,40,daa119ae3e4d
2133779,-78,80,9897d15413b0
2133789,-63,80,f4719090fe04
2133810,-65,88,f4719090fe04
2133811,-59,88,58e6ba0b051a
2133822,-78,50,9897d15413b0
2133864,-58,48,58e6ba0b051a
2133874,-76,80,9897d15413b0
2133950,-64,80,f4719090fe04
2133968,-67,88,f4719090fe04
2134049,-55,88,58e6ba0b051a
2134087,-80,50,9897d15413b0
2134328,-66,40,d00401819ece
2134351,-92,50,807d14dcb7ec
2134555,-90,80,807d14dcb7ec
2135800,-88,40,000822909a6d
2135843,-76,40,48c7960e8a79
2136344,-84,40,04f128049887
2136384,-89,40,daa11907bb23
2136849,-68,40,7c11cb69d343
2137723,-91,50,000456a57e71
2137742,-90,80,000456a57e70
2137756,-86,40,244b81693852
2137895,-87,80,000456a57e71
2137995,-90,80,58c17a0c8f62
2138014,-93,50,58c17a0c8f61
2138026,-91,50,58c17a0c8f62
2138359,-52,40,caa7af6c22ac
2138648,-87,40,00904c035c7b
2138821,-83,40,601d91f6da75
2138962,-85,40,d4389c23fb32
2138979,-90,40,fca621b6b788
2139320,-89,40,88365fd7ace5
2139323,-48,40,daa119cf9be8
2140139,-89,c8,0ccb8576afee
2140200,-87,88,34fa9f61e4b8
2140331,-91,80,34fa9f61e4b8
2140582,-66,40,d00401819ece
2140767,-89,50,34fa9f61e4b8
2141242,-82,40,d00401d8f35d
2143095,-84,40,f0c8504f8345
2143844,-82,40,0ccb85ed43c2
2144970,-73,40,d4389c1c91a1
2145050,-90,40,48c7969084ed
2145554,-75,40,9645b4f1fe98
2146136,-63,80,f4719090fe04
2146277,-70,40,d00401819ece
2146278,-64,50,f4719090fe04
2146470,-88,80,9897d15413b0
2146495,-81,40,d00401d8f35d
2146541,-30,40,e4a471e5f2ef
2146547,-65,80,f4719090fe04
2146953,-86,40,c617c19c172b
2146955,-63,50,f4719090fe04
2147103,-60,88,58e6ba0b051a
2147104,-60,48,58e6ba0b051a
2147153,-90,80,807d14dcb7ec
2147348,-90,50,807d14dcb7ec
2147423,-73,40,d4389c1c91a1
2147933,-29,40,e4a471e5f2ef
2148008,-81,40,cc61e524f5ee
2148947,-66,40,149f3c98d535
2149889,-51,40,8a8e153bf13c
2150274,-77,40,d4389c23fb32
2150325,-79,40,daa11992fc09
2151230,-90,80,84aa9c7e0d68
2151248,-87,40,daa119312bd9
2151254,-85,40,240dc218a6fe
2151747,-87,48,44783ed0882b
2151870,-90,50,9897d122eae0
2151975,-92,80,9897d122eae0
2152540,-68,40,d00401819ece
2152789,-90,40,f0c8504f8345
2152923,-91,40,48c7969084ed
2153097,-74,40,72920e86b081
2153135,-86,48,149f3c98d535
2153304,-78,40,d07714346e22
2153352,-82,40,0ccb850462db
2153416,-89,40,240dc218a6fe
2153707,-90,88,48c7969084ed
2153795,-90,40,48c7969084ed
2153801,-91,c8,48c7969084ed
2153844,-89,d0,f0c8504f8345
2153868,-75,40,daa1194a6084
2153905,-84,88,f0c8504f8345
2153910,-85,48,149f3c98d535
2153956,-92,48,141f78c520ec
2154045,-86,c8,0ccb8576afee
2154441,-80,40,daa1197cee97
2156275,-69,40,d077146f37eb
2156905,-92,40,c08c7154f168
2157526,-72,40,d07714ad39ed
2157993,-86,40,48c7969084ed
2158784,-76,40,d00401819ece
2159170,-65,40,daa1193f6048
2159190,-64,80,f4719090fe04
2159197,-64,50,f4719090fe04
2159248,-93,50,de9fdb6b47a5
2159250,-91,50,ee9fdb6b47a5
2159268,-83,40,1a578c439d4c
2159287,-60,88,f4719090fe04
2159290,-54,88,c4b3015f9624
2159301,-65,40,84dbac6ff69c
2159305,-59,50,f4719090fe04
2159355,-58,80,f4719090fe04
2159457,-82,40,e2f5a8abf4c8
2160064,-90,80,de9fdb6b47a5
2160098,-83,40,bcffebd583d3
2160116,-88,80,ee9fdb6b47a5
2160120,-83,40,48c7969084ed
2160436,-88,40,f0c8504f8345
2160986,-87,40,7c7d3d870971
2161251,-85,40,cc61e5095d9b
2162521,-87,40,d00401b76b56
2162799,-93,40,58d9c3245a99
2162814,-54,40,a67a5c11fa70
2163802,-91,40,c6afdb412ded
2164002,-79,40,f0c8504f8345
2164160,-88,80,2e0e3d989c3f
2164353,-83,08,2e0e3d989c3f
2164388,-91,80,704fb8b8cfae
2164498,-85,48,44783ed0882b
2165529,-82,40,020044d7e7c7
2166703,-92,80,58bad42c2628
2167115,-84,c8,a450460ec293
2168921,-82,40,f0c8504f8345
2169004,-85,40,240dc218a6fe
2169140,-88,40,c6afdb412ded
2169246,-56,40,daa119bd94da
2169541,-50,40,daa119363222
2171127,-88,40,141f78c520ec
2171394,-86,40,4628544288f5
2172145,-57,80,f4719090fe04
2172182,-56,88,f4719090fe04
2172190,-81,88,f0c8504f8345
2172353,-57,50,f4719090fe04
2172595,-91,40,4cedfb514a13
2173349,-87,40,02106050c0fa
2173716,-86,40,daa119b57d8e
2174774,-69,40,3880df5d23bb
2174866,-89,40,daa11974328b
2175177,-85,40,4e4eec6bb72e
2176372,-90,40,daa119caef3d
2176738,-71,40,a68578a6150a
2176919,-69,40,84dbac6ff69c
2177566,-92,50,2e0e3d989c3f
2177744,-83,40,0243dba369bf
2177950,-84,40,304b072957c9
2178086,-89,80,2e0e3d989c3f
2178226,-68,40,8455a5b1703b
2178968,-91,40,a8c83a5f7ba5
2179017,-66,40,daa1192e3ab7
2179198,-85,40,ac3743c1b649
2179204,-89,40,008701576bc4
2179735,-92,40,509ea7fd51dd
2179837,-83,40,54b1212429b0
2179937,-86,40,141f78c520ec
2180170,-84,80,a89675991d77
2180244,-89,40,dcbfe9e2cc75
2180350,-84,50,a89675991d77
2180428,-64,40,ac9232351979
2180501,-89,40,4e560ee4e244
2180588,-74,40,fc4203e34134
2180682,-87,80,a89675991d77
2180812,-88,40,d00401d8f35d
2180920,-85,50,a89675991d77
2181053,-88,40,008701576bc4
2181191,-93,40,daa119e0ba63
2181558,-82,40,0ccb85b460e2
2182596,-91,40,d0771405066c
2183035,-78,40,003de8a7e9f8
2183637,-72,40,3880df84508a
2184066,-81,40,cc61e524f5ee
2184376,-79,40,d4389c23fb32
2185140,-86,50,24a43c90d3e1
2185150,-58,80,f4719090fe04
2185156,-59,08,f4719090fe04
2185165,-60,50,f4719090fe04
2185230,-82,80,24a43c90d3e1
2185555,-90,40,c8d7b0ec8301
2185721,-89,40,3880df588261
2185765,-55,80,f4719090fe04
2185920,-89,50,d07714cf688c
2185934,-55,50,f4719090fe04
2185943,-86,80,24a43c90d3e1
2186028,-83,50,24a43c90d3e1
2186359,-87,40,f4428ffa186e
2186454,-48,40,dc90884a7739
2186810,-90,40,bcffebd8883c
2186877,-83,40,daa119b51d08
2187261,-85,40,88bfe42e857b
2187489,-82,40,7c7d3d870971
2187656,-90,40,0ccb857892d6
2187762,-91,40,1c994c5c442a
2187824,-69,40,c08c71e453f6
2188211,-91,50,744d28196321
2188400,-91,80,744d28196321
2188546,-71,40,3880df556a4b
2189059,-87,40,2675b0672968
2189511,-78,40,2054faf277e3
2190346,-91,40,54fcf01cfb05
2190507,-87,50,a0329903618c
2190580,-89,50,74a5284f2e6b
2190646,-88,08,a0329903618c
2190810,-90,40,d00401e91ace
2191668,-84,40,005a13f2b42b
2191813,-71,40,149f3c98d535
2192324,-91,80,e2885dcf34e5
2192337,-94,48,008701576bc4
2192395,-82,40,daa119115ad3
2192768,-87,50,e0885dcf34e4
2192836,-90,80,e0885dcf34e4
2194017,-91,40,90633b9b8f9d
2194200,-63,40,84dbac6ff69c
2194244,-78,40,f0c8504f8345
2195147,-91,c8,304b0726012c
2195159,-86,88,5004b8c51b08
2195170,-89,40,daa119ea068e
2195173,-80,50,34fa9f60d918
2195182,-79,80,34fa9f60d918
2195182,-80,08,34fa9f60d918
2195192,-90,b0,304b0726012c
2195209,-89,c8,304b0726012c
2195426,-81,d0,34fa9f60d918
2195468,-91,80,4ad9e74d0c61
2195489,-83,80,34fa9f60d918
2195592,-84,08,34fa9f60d918
2196080,-80,88,005a13f2b42b
2197164,-84,c8,0c72d93a7a6a
2197345,-84,50,8abfe42de886
2197354,-82,80,8abfe42de886
2197703,-80,40,daa119f1b501
2197731,-45,40,7295b2364860
2197907,-75,40,9e846aa68092
2198116,-91,40,52fd3835f83b
2198143,-56,50,f4719090fe04
2198154,-57,80,f4719090fe04
2198194,-91,40,daa119a80849
2198247,-85,40,84986648a141
2198258,-56,08,f4719090fe04
2198423,-88,40,f6236036b9ef
2198425,-56,50,f4719090fe04
2198461,-56,80,f4719090fe04
2198558,-56,c0,f4719090fe04
2198608,-82,40,f0c8504f8345
2198643,-78,40,d4389c23fb32
2198874,-63,48,58e6ba0b051a
2198874,-57,88,f4719090fe04
2198878,-64,88,58e6ba0b051a
2198973,-56,80,f4719090fe04
2198980,-87,40,202d071a9c0b
2198982,-55,50,f4719090fe04
2199094,-59,40,daa11960ca6b
2199119,-83,88,d461dac0740f
2199333,-90,40,a8b86e1bbe7c
2199354,-83,40,1432d1e39763
2199367,-94,80,c08c718424d6
2199427,-87,40,daa1198deb49
2199478,-86,40,daa11996d842
2199655,-86,40,240dc218a6fe
2199854,-81,40,70bbe9d03db1
2199922,-90,40,60af6dce083e
2199981,-91,80,c08c718424d6
2200297,-88,40,4c4e03aeb4b6
2200605,-87,40,daa119d23af8
2200928,-75,40,3c0518101fc5
2201201,-92,80,84c9c6914399
2201236,-95,48,f00fec649cfa
2201238,-91,88,f00fec649cfa
2201311,-89,50,744d28196321
2201450,-87,40,fc420380eb59
2201583,-91,50,84c9c6914399
2201610,-90,80,744d28196321
2201799,-83,40,d00401d8f35d
2201908,-89,40,c65b0c0f2165
2201911,-86,50,744d28196321
2202033,-69,40,f0434750416b
2202324,-80,40,f0c8504f8345
2203062,-81,40,d07714eefb78
2203091,-90,40,54b1212429b0
2203151,-79,40,d077143d33e7
2203198,-88,80,345760c68e10
2203204,-87,50,345760c68e10
2203217,-91,48,f8c39e40a54c
2203306,-91,a0,f8c39e40a54c
2203465,-82,40,78625655cfd7
2203517,-91,80,788a20ee5c6d
2203692,-88,40,34bb2617fb2d
2203791,-88,40,daa1195cb65a
2203873,-86,50,345760c68e10
2203908,-81,40,f0434750416b
2203942,-92,50,788a20ee5c6d
2203986,-84,40,58d9c3245a99
2204327,-71,40,3880df84508a
2204592,-85,40,daa119d9cba1
2204598,-86,40,304b071e994d
2204726,-77,40,d4389c1c91a1
2205181,-90,50,e0885dcf34e4
2205280,-77,40,d0771449a683
2205465,-88,40,509ea7fd51dd
2205560,-75,b0,d0771449a683
2205575,-75,00,d0771449a683
2205968,-76,40,d463c6730d8a
2206216,-91,40,34bb2617fb2d
2207422,-79,40,d4389c23fb32
2207643,-92,40,02c51d19efce
2208221,-89,80,4432c8cf1878
2208270,-91,80,d4c94b111b4b
2208294,-41,40,009acdbcffe3
2208305,-71,40,d4389c1c91a1
2208324,-88,80,4632c8cf1879
2208400,-90,40,d00401d8f35d
2208414,-91,50,00fd079bbfca
2208445,-90,50,4ad9e74d0c61
2208460,-89,80,00fd079bbfca
2208518,-88,50,4432c8cf1878
2208529,-83,80,4632c8cf1879
2208601,-92,48,509ea7fd51dd
2208630,-91,80,4432c8cf1878
2208852,-73,40,92e6527b954f
2208854,-91,c8,4432c8cf1878
2208865,-91,80,00fd079bbfca
2208873,-87,50,00fd079bbfca
2209027,-29,40,e4a471e5f2ef
2209041,-92,80,4632c8cf1879
2209268,-86,40,d0771449a683
2209285,-63,40,daa119fe3dff
2209289,-90,40,304b075503b7
2209421,-88,40,3221cd47aaa1
2209679,-85,40,509ea7fd51dd
2209915,-86,40,304b07f948fc
2210457,-81,40,3880df45c11f
2210459,-79,40,d07714e149fd
2211153,-78,50,84aa9c6b5300
2211160,-57,80,f4719090fe04
2211172,-79,80,84aa9c6b5300
2211193,-81,40,ec1f724a5cd9
2211235,-59,50,f4719090fe04
2211468,-81,88,84aa9c6b5300
2211497,-61,88,58e6ba0b051a
2211497,-62,48,58e6ba0b051a
2211568,-58,80,f4719090fe04
2211579,-86,80,84aa9c6b5300
2211675,-60,88,f4719090fe04
2211839,-57,50,f4719090fe04
2211863,-88,50,84aa9c6b5300
2211956,-65,88,58e6ba0b051a
2211956,-65,48,58e6ba0b051a
2211978,-58,80,f4719090fe04
2211989,-86,80,84aa9c6b5300
2213404,-85,40,2e9005eddf15
2213467,-88,40,a8a198b50fbe
2214517,-80,40,cc61e524f5ee
2215293,-86,40,d4389c23fb32
2215301,-93,40,240dc218a6fe
2215373,-88,40,509ea7fd4cff
2216406,-90,80,001dd4fb1880
2216433,-74,40,5e7b053637ef
2216758,-85,40,2efe993f4b49
2217058,-90,50,001dd4fb1880
2217103,-81,40,0ccb8576afee
2219142,-92,80,c427955c8966
2219803,-79,40,d4c94b97aa66
2220091,-91,80,10c25a518edd
2220739,-87,40,529d079308bb
2220798,-89,40,7c7d3d870971
2221330,-89,80,001dd32c1aa0
2222929,-80,40,9829a6ab76d1
2222945,-85,40,0ccb8520b011
2223512,-80,40,daa119bc19cb
2223922,-84,40,d4389c23fb32
2224163,-55,80,f4719090fe04
2224314,-55,50,f4719090fe04
2224656,-90,80,94877c616a00
2224790,-88,50,94877c616a00
2224881,-59,48,58e6ba0b051a
2224881,-58,c8,f4719090fe04
2224983,-54,80,f4719090fe04
2225799,-86,40,0cb319fae2b9
2226234,-71,40,8058f8870978
2227313,-87,80,84c9c6914399
2227692,-69,40,84dbac6ff69c
2228519,-90,40,fc42035197b0
2228901,-86,40,16076481343c
2228935,-85,40,daa119272876
2229143,-87,80,e86d526b4122
2229221,-92,80,cc03fa37f4a8
2229226,-91,80,345760c16f30
2229740,-48,40,daa11976d3f6
2229776,-86,50,345760c16f30
2229844,-85,40,141f78c520ec
2230018,-89,40,daa11956d241
2230701,-89,40,240dc218a6fe
2230876,-81,40,d4389c1c91a1
2231274,-90,40,601d913f20ff
2231707,-75,40,d4389c23fb32
2232637,-72,40,2a1af62df12e
2232696,-92,80,4432c8ce01f0
2232698,-92,80,4632c8ce01f1
2233967,-93,40,54e4bdbd068a
2234785,-94,50,000eb41690e4
2235106,-86,40,daa1193ad9af
2237168,-56,80,f4719090fe04
2237176,-57,50,f4719090fe04
2237563,-56,88,f4719090fe04
2237567,-87,88,d4389c23fb32
2237839,-85,40,2ecc6d12f549
2238825,-64,40,daa119ec16ab
2239012,-93,40,849866a5a41f
2240168,-92,50,744d28196321
2240829,-91,80,744d28196321
2241269,-85,40,d00401d8f35d
2241599,-89,40,d428d532f79d
2242413,-85,40,daa119919b96
2242549,-55,40,7295b2364860
2242756,-72,40,76ee9606c86e
2244459,-82,40,f0c8504f8345
2244703,-85,40,2c598a25c1f2
2244884,-66,40,84dbac6ff69c
2245224,-88,80,9897d19a9240
2245543,-95,50,9897d19a9240
2245547,-93,80,986b3db6dfc0
2245679,-94,88,986b3db6dfc0
2245713,-93,40,cc61e524f5ee
2246597,-87,40,8058f8870978
2246778,-92,40,f0c8504f8345
2247139,-89,08,0219be812cd6
2247158,-90,50,cc354094179f
2247179,-87,80,1219be812cd1
2247191,-90,50,0019be8002e4
2247195,-90,80,1219be812cd6
2247229,-83,80,cc354094179f
2247231,-84,80,ce3540941790
2247245,-93,08,0219be812cd6
2247331,-84,80,4ad9e7b1d9b7
2247349,-92,80,0019be812cd6
2247389,-92,80,603d26e16286
2247409,-87,80,0219be812cd1
2247433,-88,80,cc354094179f
2247437,-87,80,ce3540941790
2247443,-90,08,0019be8002e4
2247472,-88,40,141f78c520ec
2247475,-81,50,0019be812cd1
2247478,-91,50,0219be812cd1
2247483,-92,50,0019be8002e4
2247486,-85,50,1219be812cd1
2247488,-83,80,1219be812cd1
2247491,-90,80,603d26e16286
2247502,-90,80,1219be812cd6
2247512,-89,40,141f78c520ec
2247515,-84,08,0019be812cd1
2247536,-85,80,cc354094179f
2247537,-90,80,ce3540941790
2247539,-86,80,4ad9e7b1d9b7
2247541,-89,50,0019be8002e4
2247632,-85,50,0019be812cd1
2247638,-90,50,0219be812cd1
2247642,-83,80,0019be812cd1
2247647,-83,50,1219be812cd1
2247649,-90,80,ce3540941790
2247744,-84,80,4ad9e7b1d9b7
2247793,-78,80,1219be812cd1
2247843,-87,80,cc354094179f
2247901,-94,80,603d26e16286
2247947,-76,80,0019be812cd1
2247952,-91,08,0019be8002e4
2247958,-86,50,cc354094179f
2247960,-83,50,4ad9e7b1d9b7
2248024,-79,80,0219be812cd1
2248048,-87,80,cc354094179f
2248049,-83,80,4ad9e7b1d9b7
2248051,-89,80,ce3540941790
2248060,-92,08,0219be812cd6
2248105,-82,08,0019be812cd1
2249367,-78,40,f0c8504f8345
2250080,-93,40,1831bfd3259a
2250173,-60,80,f4719090fe04
2250277,-60,08,f4719090fe04
2250432,-58,50,f4719090fe04
2250476,-57,88,f4719090fe04
2250484,-71,88,f0c8504f8345
2250729,-84,40,d23e2ae638a8
2250787,-56,80,f4719090fe04
2250892,-57,08,f4719090fe04
2251080,-56,50,f4719090fe04
2251155,-87,50,88d274833180
2251236,-92,80,88d274833180
2252765,-74,40,601d916d1a27
2253340,-92,40,0019be8002e1
2254053,-77,40,daa11921671b
2254143,-77,40,daa119fb7863
2254212,-71,40,f69fde52958d
2255384,-77,40,daa119878552
2255391,-91,50,24d3f2dbfc6c
2255425,-56,40,58e6ba0b051a
2255555,-90,80,24d3f2dbfc6c
2255774,-89,50,34576072f9a8
2255856,-83,40,801382bd8f6d
2256004,-73,40,d0771408a75b
2256007,-90,50,24d3f2dbfc6c
2257133,-88,50,1cb9c4795978
2257151,-87,80,1cb9c4795978
2257250,-76,88,d0771449a683
2257309,-91,50,1cb9c4795f58
2257432,-88,40,9c4fcf3f8eb9
2257544,-93,80,1cb9c4795f58
2257549,-92,50,1cb9c4795978
2257614,-88,d0,1cb9c4795f58
2257625,-73,d0,d0771449a683
2257655,-72,88,d0771449a683
2257684,-73,c8,d0771449a683
2258072,-91,80,1cb9c4795978
2258580,-81,40,3880df809ed7
2258725,-76,40,0019be8002e1
2259215,-92,40,a2bca1d9b8ef
2259303,-90,40,601d9112fc06
2259347,-83,40,daa119ad9e23
2260029,-54,40,daa1191a3443
2260147,-83,50,88f7c7424a92
2260198,-79,80,88f7c7424a92
2260199,-81,80,8af7c7424a93
2260224,-90,50,cc354094179f
2260233,-89,80,cc354094179f
2260235,-91,80,ce3540941790
2260477,-91,80,881544aa4038
2260483,-91,b0,881544aa4038
2260489,-91,c0,881544aa4038
2260496,-85,80,88f7c7424a92
2260498,-83,80,8af7c7424a93
2260512,-94,80,6014b38e47a0
2260517,-91,50,6014b38e47a0
2260733,-93,80,8e1544aa4038
2260784,-91,80,881544aa4038
2260804,-91,80,88f7c7424a92
2260805,-92,80,8af7c7424a93
2260886,-88,40,c08c71dff467
2260921,-91,80,6014b38e47a0
2260938,-92,80,8e1544aa4038
2260950,-88,80,cc354094179f
2260952,-90,80,ce3540941790
2261113,-89,80,8af7c7424a93
2263177,-54,80,f4719090fe04
2263506,-89,40,9094975593d6
2263507,-54,50,f4719090fe04
2263535,-81,40,d216916166ea
2263570,-54,c0,f4719090fe04
2263588,-54,08,f4719090fe04
2263648,-84,80,184a6fed300c
2263690,-53,80,f4719090fe04
2263691,-73,40,d4389c23fb32
2263822,-88,50,184a6fed300c
2263958,-91,80,cc3540b7386f
2263960,-90,80,ce3540b73860
2264057,-85,80,184a6fed300c
2264078,-54,50,f4719090fe04
2264099,-54,80,f4719090fe04
2264111,-89,50,184a6fed300c
2264126,-88,40,0019be8002e1
2265387,-72,40,d4389c1c91a1
2265562,-72,40,d00401819ece
2266346,-87,40,8058f8870978
2266865,-90,40,d00401d8f35d
2267324,-89,40,041b6da84f67
2267764,-91,40,041b6dd51e5c
2267799,-87,40,0019be8002e1
2268762,-71,40,d4389c1c91a1
2269037,-81,40,d4389c23fb32
2269056,-66,40,daa119ba8972
2269471,-29,40,e4a471e5f2ef
2270258,-85,80,1cb9c4795978
2270265,-82,40,0019be8002e1
2270269,-85,48,1cb9c4795978
2270279,-74,40,b81daad12f17
2270285,-86,50,1cb9c4795978
2270703,-28,40,e4a471e5f2ef
2270872,-83,80,1cb9c4795978
2270932,-81,40,7c03abb9d768
2271022,-91,40,90062825ec3b
2271236,-89,80,8c61a371b8a9
2271325,-91,40,806c1b30c934
2272935,-85,40,0019be8002e1
2273209,-91,80,6014b38e47a0
2273296,-88,80,88f7c7424a92
2273298,-91,80,8af7c7424a93
2273742,-88,50,88f7c7424a92
2273879,-88,40,dcbfe9b43152
2273993,-92,80,14918252db2e
2274028,-90,80,6014b38e47a0
2274655,-85,40,f0c8504f8345
2275388,-91,40,a8c83a7bff87
2275578,-91,40,888322e4a087
2276182,-55,80,f4719090fe04
2276216,-55,50,f4719090fe04
2276356,-88,40,60512ca56e42
2276695,-55,08,f4719090fe04
2276801,-85,40,240dc218a6fe
2276929,-55,88,f4719090fe04
2276934,-87,88,f0c8504f8345
2277001,-56,80,f4719090fe04
2277112,-85,40,cc61e524f5ee
2277114,-53,50,f4719090fe04
2277181,-82,40,dcbfe92b9fa3
2278054,-65,40,6627cae68471
2278389,-62,40,84dbac6ff69c
2278944,-85,40,daa11903c23e
2279005,-84,40,0019be8002e1
2279058,-83,40,f0c8504f8345
2280048,-80,40,141f78c520ec
2280481,-91,40,daa11960d5c0
2282009,-90,40,daa11998b6f6
2282180,-80,50,d2b1283c8447
2282215,-71,80,d2b1283c8447
2282285,-79,40,003de8fed1ea
2282440,-80,40,daa11939f97b
2282472,-88,40,54fcf0b47b49
2282752,-90,40,7c7d3d870971
2282754,-65,50,d2b1283c8447
2282829,-74,80,d2b1283c8447
2282925,-85,40,0019be8002e1
2283197,-88,80,1cb9c4795978
2283198,-87,08,1cb9c4795978
2283224,-92,c8,0ccb8576afee
2283242,-86,d0,1cb9c4795978
2283327,-88,48,54fcf0b47b49
2283360,-88,88,54fcf0b47b49
2283376,-86,40,d077145eb7b1
2283386,-84,50,d2b1283c8447
2283407,-87,80,1cb9c4795978
2283409,-87,50,1cb9c4795978
2283423,-84,40,54fcf0b47b49
2283454,-93,48,5004b8c51b08
2283463,-86,48,54fcf0b47b49
2283592,-90,c8,0ccb8576afee
2283693,-86,80,1cb9c4795978
2283927,-86,40,0019be8002e1
2283930,-83,b0,dcbfe91f2199
2283938,-86,50,1cb9c4795978
2283980,-85,08,1cb9c4795978
2283996,-88,40,58d9c3245a99
2284021,-89,c8,0ccb8576afee
2284107,-84,80,1cb9c4795978
2285695,-72,40,e296fc2d7283
2286199,-90,80,88f7c7424a92
2286215,-88,80,6014b38e47a0
2286303,-92,80,8af7c7424a93
2286396,-86,50,6014b38e47a0
2286783,-92,40,8058f8870978
2287682,-51,40,7295b2364860
2289094,-86,40,4a9dc5dca4b9
2289141,-56,50,f4719090fe04
2289187,-56,80,f4719090fe04
2289248,-90,80,184a6fed300c
2289290,-59,48,58e6ba0b051a
2289291,-59,88,f4719090fe04
2289293,-62,88,58e6ba0b051a
2289416,-85,40,0019be8002e1
2289494,-56,80,f4719090fe04
2289577,-61,40,daa119286dd5
2289579,-56,50,f4719090fe04
2289760,-91,80,184a6fed300c
2289834,-90,40,54fcf0b47b49
2290215,-83,40,0019be8002e1
2291981,-90,40,f4cb52d8dbb5
2292324,-89,40,240dc218a6fe
2292798,-67,40,0c2c54589d65
2292877,-94,40,1496e51f55c6
2292993,-84,40,acafb939d3bc
2293725,-66,40,d4389c1c91a1
