tmstm,rssi,type,mac
274452,-91,80,14918234c780
274454,-90,48,70c94e17f07f
274458,-77,80,4448c1a9d060
274458,-76,80,4448c1a9d061
274458,-76,80,4448c1a9d062
274458,-77,80,4448c1a9d063
274459,-76,80,4448c1a9d064
274460,-76,80,4448c1a9d065
274462,-75,80,4448c1a9d066
274504,-94,88,7829edf4be5e
274554,-94,80,14918234c780
274563,-66,80,4448c1a9d062
274564,-66,80,4448c1a9d063
274564,-67,80,4448c1a9d064
274564,-67,80,4448c1a9d065
274564,-67,80,4448c1a9d066
274588,-87,80,24f27f837d80
274588,-87,80,24f27f837d82
274588,-87,80,24f27f837d83
274589,-87,80,24f27f837d85
274589,-88,80,24f27f837d86
274632,-86,80,04bd885030c4
274632,-88,80,04bd885030c5
274644,-91,88,7829edf4be5e
274665,-72,80,4448c1a9d063
274690,-86,80,24f27f837d80
274690,-86,80,24f27f837d81
274691,-87,80,24f27f837d82
274691,-86,80,24f27f837d83
274691,-86,80,24f27f837d85
274691,-85,80,24f27f837d86
274738,-94,80,bc8556c32b6e
274755,-91,88,7829edf4be5e
274768,-72,80,4448c1a9d062
274769,-73,80,4448c1a9d063
274769,-73,80,4448c1a9d064
274769,-73,80,4448c1a9d065
274769,-73,80,4448c1a9d066
274779,-96,88,7829edf4be5e
274836,-87,80,04bd885030c0
274836,-87,80,04bd885030c1
274837,-87,80,04bd885030c2
274837,-87,80,04bd885030c3
274837,-86,80,04bd885030c4
274837,-86,80,04bd885030c5
274840,-87,08,04bd885030c4
274847,-94,88,7829edf4be5e
274859,-96,80,8c04ffe8030f
274869,-70,80,4448c1a9d061
274869,-71,80,4448c1a9d062
274869,-71,80,4448c1a9d063
274870,-72,80,4448c1a9d064
274870,-71,80,4448c1a9d065
274870,-70,80,4448c1a9d066
274896,-87,80,24f27f837d80
274897,-88,80,24f27f837d83
274897,-88,80,24f27f837d85
274918,-89,88,7829edf4be5e
274931,-84,88,1496e5afa231
274941,-79,08,04bd885030c4
274974,-67,80,4448c1a9d060
274975,-67,80,4448c1a9d061
274975,-67,80,4448c1a9d062
274975,-67,80,4448c1a9d063
274975,-67,80,4448c1a9d064
274976,-66,80,4448c1a9d065
274978,-67,80,4448c1a9d066
274980,-67,08,4448c1a9d064
275041,-83,80,04bd885030c0
275042,-82,80,04bd885030c3
275042,-84,80,04bd885030c4
275042,-83,80,04bd885030c5
275042,-83,08,04bd885030c4
275078,-64,88,4448c1a9d064
275132,-90,88,7829edf4be5e
275166,-17,88,e4a471e5f2ef
275300,-92,40,8058f84d0158
275369,-16,c8,e4a471e5f2ef
276092,-79,40,283f69b8ecff
276166,-93,80,18d6c76d350f
276450,-91,80,94877c606310
276454,-22,88,e4a471e5f2ef
276489,-27,40,e4a471e5f2ef
276503,-24,c8,e4a471e5f2ef
277471,-87,80,14abf0130dd0
277484,-90,80,b03956664b98
279154,-77,08,4448c1aabc24
279173,-76,80,4448c1aabc21
279173,-76,80,4448c1aabc22
279173,-75,80,4448c1aabc23
279173,-76,80,4448c1aabc24
279174,-75,80,4448c1aabc25
279174,-75,80,4448c1aabc26
279330,-93,50,e069954e7a69
279377,-81,80,4448c1aabc20
279378,-81,80,4448c1aabc21
279378,-81,80,4448c1aabc22
279378,-81,80,4448c1aabc23
279378,-80,80,4448c1aabc24
279379,-80,80,4448c1aabc25
279381,-81,80,4448c1aabc26
279480,-86,80,4448c1aabc21
279480,-85,80,4448c1aabc22
279576,-83,50,4448c1aabc22
279583,-83,80,4448c1aabc23
279583,-83,80,4448c1aabc24
279583,-83,80,4448c1aabc25
279642,-86,48,6cc7ec4f6f3c
279662,-91,80,f4b8a7d1444e
279685,-86,80,4448c1aabc20
279685,-86,80,4448c1aabc21
279685,-85,80,4448c1aabc22
279685,-85,80,4448c1aabc23
279685,-84,80,4448c1aabc24
279686,-84,80,4448c1aabc25
279688,-84,80,4448c1aabc26
279755,-95,80,e06995eef467
279787,-87,80,4448c1aabc20
279788,-87,80,4448c1aabc23
279788,-85,80,4448c1aabc24
279890,-88,80,4448c1aabc21
279890,-87,80,4448c1aabc22
279890,-86,80,4448c1aabc25
279891,-85,80,4448c1aabc26
279956,-77,48,6cc7ec4f6f3c
279992,-86,80,4448c1aabc23
280019,-91,80,885dfba18808
280027,-93,80,c4a366fd5998
280071,-94,80,f4b8a7d1444e
280079,-90,80,309935eb160a
280095,-87,80,4448c1aabc24
280095,-88,80,4448c1aabc26
280100,-93,80,885dfba177ee
280118,-87,88,885dfba18808
280707,-95,40,bc8385474b47
281146,-90,80,e069951711dc
281988,-94,40,daa1195df7bc
282176,-92,80,cc3540acaaf7
282178,-90,80,ce3540acaaf8
282301,-90,40,3880df8a5433
282353,-88,80,14cc2037940b
282391,-84,80,10c25a36d488
282513,-88,80,ce03fa78e54d
282586,-83,80,cc3540acaaf7
282588,-83,80,ce3540acaaf8
282819,-90,80,cc03fa78e54c
282963,-88,40,de7b8b698ed5
282967,-90,80,14cc2037940b
282972,-79,40,cc61e51827eb
283059,-80,08,cc3540acaaf7
283101,-80,80,cc3540acaaf7
283108,-82,80,10c25a36d488
283207,-87,80,74a78ee40c1c
283239,-92,80,e4772371c4d0
283256,-58,40,009acdbcffe3
284173,-73,80,58238cc739dd
284190,-85,80,9897d16fed60
284245,-90,80,cc03fae5573d
284247,-80,80,58238caf4d4f
284252,-92,80,14cfe24b1df0
284402,-96,80,8c04ffb38699
284404,-95,80,8e04ffb3869a
284411,-89,80,24f27f837e01
284411,-89,80,24f27f837e02
284411,-90,80,24f27f837e03
284411,-89,80,24f27f837e06
284452,-84,80,58238caf4d4f
284454,-83,80,5a238caf4d40
284457,-92,80,14cfe24b1df0
284584,-71,80,58238cc739dd
284659,-91,40,283f69b1978f
284709,-96,80,8c04ffb38699
284711,-95,80,8e04ffb3869a
284726,-88,80,24f27f8377a0
284727,-88,80,24f27f8377a1
284727,-87,80,24f27f8377a2
284727,-87,80,24f27f8377a3
284727,-87,80,24f27f8377a4
284728,-87,80,24f27f8377a5
284730,-86,80,24f27f8377a6
284737,-92,80,30b5c2972af8
284741,-86,80,50642bc735a8
284744,-88,80,52642bc535a8
284747,-92,80,6014b3e7da40
284757,-92,80,cc03fae5573d
284759,-88,80,58238caf4d4f
284764,-91,80,14cfe24b1df0
284801,-78,50,9897d16fed60
284807,-78,80,9897d16fed60
284839,-92,80,30b5c2972af8
284863,-87,80,5a238caf4d40
284922,-87,80,24f27f837e00
284923,-86,80,24f27f837e01
284923,-86,80,24f27f837e02
284923,-86,80,24f27f837e03
284923,-88,80,24f27f837e04
284924,-85,80,24f27f837e05
284926,-87,80,24f27f837e06
284942,-92,80,30b5c2972af8
284993,-74,80,58238cc739dd
285009,-75,80,9897d16fed60
285026,-87,80,24f27f837e00
285026,-87,80,24f27f837e01
285026,-87,80,24f27f837e02
285026,-86,80,24f27f837e03
285027,-84,80,24f27f837e04
285027,-85,80,24f27f837e05
285034,-90,80,24f27f8377a0
285034,-89,80,24f27f8377a2
285044,-88,80,30b5c2972af8
285064,-88,80,cc03fae5573d
285066,-85,80,58238caf4d4f
285068,-84,80,5a238caf4d40
285071,-91,80,14cfe24b1df0
285092,-88,50,30b5c2972af8
285094,-73,80,58238cc739dd
285111,-74,80,9897d16fed60
285496,-86,40,283f69b8ecff
287066,-80,40,0057c1a542f7
287194,-89,48,70c94e17f07f
287197,-84,80,7829edf4be5e
287217,-91,80,24f27f837ec3
287225,-92,80,88d274839ddc
287300,-77,08,7829edf4be5e
287303,-89,40,a028ede462b6
287307,-85,50,146080cdc7e4
287324,-92,80,8c04ff764db5
287350,-93,80,8c04ffe8030f
287457,-83,80,4448c1a9d063
287460,-91,80,8e04ffe80300
287483,-87,80,146080cdc7e4
287589,-80,48,70c94e17f07f
287659,-89,80,4448c1a9d061
287662,-85,80,14918234c780
287746,-89,80,8c09f48060f0
287765,-80,80,fa8fca6a0299
287862,-93,80,8c04ffe8030f
287939,-90,80,885dfba15388
287944,-90,80,603d266eae63
287948,-86,80,bc8556c32b6e
287951,-91,80,8c09f48060f0
287968,-89,80,14918234c780
287970,-82,80,fa8fca6a0299
287986,-86,c8,10a4be6317f9
287995,-90,80,146080cdc7e4
287999,-87,80,3817c3e8ae00
288016,-77,80,7829edf4be5e
288041,-90,80,885dfba15388
288044,-94,08,8c04ff764db5
288053,-91,80,8c09f48060f0
288071,-95,80,14918234c780
288072,-86,80,fa8fca6a0299
288072,-85,80,4448c1a9d060
288073,-84,80,4448c1a9d061
288073,-85,80,4448c1a9d062
288073,-84,80,4448c1a9d065
288081,-70,40,8058f886aff3
288088,-76,50,7829edf4be5e
288095,-90,50,8c04ffe8030f
288129,-85,50,146080cdc7e4
288213,-39,c8,e4a471e5f2ef
289147,-86,80,94877c606310
289171,-94,80,18d6c76d350f
289197,-88,80,cc03fa886e02
289205,-94,80,10c25a2bc12b
289647,-25,88,e4a471e5f2ef
289668,-93,50,18d6c76d350f
289683,-25,c8,e4a471e5f2ef
289690,-90,08,18d6c76d350f
289739,-91,88,9cb70db2a91a
289762,-88,80,94877c606310
289781,-87,80,88f7c79fb216
289785,-88,80,18d6c76d350f
289819,-24,88,e4a471e5f2ef
289990,-25,c8,e4a471e5f2ef
290062,-91,80,5ecf7f4c26a6
290069,-87,80,94877c606310
290118,-90,80,cc03fa886e02
290169,-87,80,14abf0130dd0
290254,-84,50,14abf0130dd0
290278,-92,40,c0188554b98d
290297,-34,c8,e4a471e5f2ef
290435,-83,40,388b59000e15
290489,-93,80,b03956664b98
290578,-85,80,14abf0130dd0
290703,-92,50,b03956664b98
290784,-91,08,14abf0130dd0
290810,-26,c8,e4a471e5f2ef
291348,-90,80,0619be0011b8
291428,-89,80,0019be0011b8
291591,-89,40,d031690d011f
292051,-81,40,cc61e51827eb
292149,-84,80,e06995eef467
292165,-89,80,e069954e7a69
292194,-94,80,309935eb160a
292204,-88,80,885dfba18808
292213,-92,80,c4a366fd5998
292223,-94,80,bc3e070651a8
292346,-95,80,c427953aae46
292460,-92,80,142d27838f9b
292471,-93,80,309935eb160a
292473,-87,80,e069954e7a69
292556,-84,80,e06995eef467
292614,-86,80,885dfba18808
292622,-93,80,c4a366fd5998
292633,-91,80,bc3e070651a8
292648,-87,40,283f69b1978f
292653,-87,80,c427953aae46
292658,-80,80,e06995eef467
292677,-92,80,e069954e7a69
292716,-94,80,885dfba18808
292919,-93,40,1e16fe7a0569
292921,-89,50,c427953aae46
292931,-87,80,c4a366fd5998
293069,-79,80,e06995eef467
293073,-93,50,fad027436a29
293089,-85,80,e069954e7a69
293231,-86,40,021d9424558b
293233,-86,50,dc028ef63a98
293293,-90,80,dc028ef63a98
293523,-89,40,283f69b8ecff
294060,-72,40,009acdbcffe3
295240,-95,80,14cc2037940b
295272,-93,80,3c1710ea0ace
295284,-90,80,cc3540acaaf7
295285,-92,80,ce3540acaaf8
295311,-98,80,cc03fa78e54c
295313,-94,80,ce03fa78e54d
295351,-92,80,8417efe2f029
295375,-93,80,3c1710ea0ace
295450,-93,80,14cc2037940b
295591,-95,80,cc3540acaaf7
295593,-93,80,ce3540acaaf8
295629,-87,80,146080cd683e
295778,-93,80,7071bcf3fd9d
295891,-91,80,a8a795dd7cf0
295955,-91,80,14cc2037940b
296142,-81,80,e4772371c4d0
296317,-78,80,74a78ee40c1c
296538,-82,40,8058f886aff3
296561,-81,50,74a78ee40c1c
296574,-84,50,e4772371c4d0
296898,-94,40,0057c1a542f7
297140,-90,40,6cc7ec4f6f3c
297164,-94,80,8af7c7cff01c
297178,-77,80,58238cc739dd
297195,-86,80,9897d16fed60
297237,-78,80,52642bc535a8
297316,-78,88,e4a7c5ea7ceb
297332,-95,80,30b5c2972af8
297336,-74,80,50642bc735a8
297356,-89,80,5a238caf4d40
297373,-93,80,28be9b5d3ea6
297382,-80,80,58238cc739dd
297397,-94,80,8c09f4895e50
297399,-92,80,9897d16fed60
297415,-92,80,6894235d2920
297439,-74,80,50642bc735a8
297441,-74,80,52642bc535a8
297457,-87,80,58238caf4d4f
297458,-87,80,5a238caf4d40
297462,-95,80,14cfe24b1df0
297466,-83,88,e4a7c5ea7ceb
297494,-79,80,58238cc739dd
297501,-88,80,9897d16fed60
297541,-76,80,50642bc735a8
297544,-78,80,52642bc535a8
297559,-87,80,58238caf4d4f
297561,-87,80,5a238caf4d40
297587,-72,80,58238cc739dd
297641,-75,50,58238cc739dd
297649,-85,88,e4a7c5ea7ceb
297655,-94,88,24f27f837e00
297656,-87,40,daa119018598
297694,-88,50,9897d16fed60
297696,-73,80,58238cc739dd
297771,-94,80,603d26bd585a
297783,-96,80,28be9b5d3ea6
297809,-89,80,9897d16fed60
297827,-88,80,6894235d2920
297848,-77,80,50642bc735a8
297851,-78,80,52642bc535a8
297866,-86,80,58238caf4d4f
297868,-84,80,5a238caf4d40
297873,-86,80,603d26bd585a
297974,-92,80,14cfe24b1df0
297992,-89,88,e4a7c5ea7ceb
297997,-72,80,58238cc739dd
298056,-91,80,52642bc535a8
298071,-86,80,58238caf4d4f
298073,-91,80,5a238caf4d40
298090,-93,80,28be9b5d3ea6
298116,-89,80,9897d16fed60
300037,-95,40,aced5cef2f7c
300180,-89,80,146080cdc7e4
300224,-94,80,485b390da21f
300226,-93,80,8c04ff764db5
300229,-82,80,88d274839ddc
300232,-90,80,603d266eae63
300239,-92,80,8c09f48060f0
300252,-93,80,8c04ffe8030f
300258,-82,80,fa8fca6a0299
300327,-95,80,485b390da21f
300329,-93,80,8c04ff764db5
300332,-83,80,88d274839ddc
300341,-89,80,8c09f48060f0
300385,-89,80,146080cdc7e4
300431,-93,80,885dfba15388
300437,-93,80,603d266eae63
300439,-93,80,bc8556c32b6e
300463,-79,80,fa8fca6a0299
300464,-87,40,ac7ba1afc98b
300503,-95,80,bc3e075dd938
300534,-91,80,885dfba15388
300536,-80,80,88d274839ddc
300542,-89,80,bc8556c32b6e
300546,-89,80,8c09f48060f0
300590,-92,80,146080cdc7e4
300606,-94,80,bc3e075dd938
300666,-78,80,14918234c780
300667,-78,80,fa8fca6a0299
300670,-89,80,8c04ffe8030f
300671,-90,80,8e04ffe80300
300693,-93,80,146080cdc7e4
300698,-95,80,fa8fca779764
300704,-93,40,283f69b1978f
300716,-88,50,8c09f48060f0
300741,-92,80,88d274839ddc
300744,-92,80,603d266eae63
300746,-94,80,bc8556c32b6e
300751,-91,80,8c09f48060f0
300757,-86,48,70c94e17f07f
300770,-83,80,fa8fca6a0299
300777,-81,40,6cc7ec4f6f3c
300794,-94,80,146080cdc7e4
300800,-94,80,fa8fca779764
300844,-89,80,88d274839ddc
300846,-90,80,603d266eae63
300849,-86,80,bc8556c32b6e
300872,-87,80,fa8fca6a0299
300906,-25,40,e4a471e5f2ef
300943,-85,88,70c94e17f07f
300956,-88,80,8c09f48060f0
300969,-93,80,8c04ffe8030f
301001,-86,88,bc8556c32b6e
301005,-94,80,fa8fca779764
301016,-94,80,bc3e075dd938
301048,-90,80,88d274839ddc
301053,-88,80,bc8556c32b6e
301055,-93,80,8c04ffb43949
301058,-91,80,8c09f48060f0
301072,-95,80,8c04ffe8030f
301077,-80,80,fa8fca6a0299
301103,-92,80,146080cdc7e4
301107,-92,80,fa8fca779764
301118,-94,80,bc3e075dd938
301246,-85,40,f0d1a9e9d34c
301547,-90,40,283f69b8ecff
302152,-79,80,94877c606310
302270,-83,80,88f7c79fb216
302400,-28,40,e4a471e5f2ef
302414,-94,80,202564834b0d
302550,-85,40,44783e33dcee
302668,-76,88,94877c606310
302705,-92,40,f4cb52720736
302713,-91,50,18d6c76d350f
302767,-79,80,94877c606310
302768,-82,08,94877c606310
302883,-87,80,88f7c79fb216
302894,-80,88,94877c606310
302895,-91,88,9cb70db2a91a
303583,-84,80,14abf0130dd0
304190,-81,80,3060234abecb
304321,-74,40,8058f886aff3
304505,-79,40,daa119f1aa19
304676,-83,40,aea37fc3c903
304715,-90,08,3060234abecb
305141,-90,80,fad027436a29
305146,-91,80,c427953aae46
305155,-82,80,e06995eef467
305209,-90,80,885dfba18808
305210,-91,d0,3ca308c2ce4c
305211,-88,d0,c427953aae46
305243,-89,80,fad027436a29
305248,-92,80,c427953aae46
305252,-81,80,e06995eef467
305258,-91,80,142d27838f9b
305272,-90,80,e069954e7a69
305312,-85,80,885dfba18808
305384,-89,50,e069954e7a69
305437,-88,50,885dfba18808
305499,-92,48,7c7d3dc632d7
305525,-95,80,c4a366fd5998
305550,-87,80,fad027436a29
305557,-87,80,c427953aae46
305563,-91,80,e06995eef467
305619,-90,80,885dfba18808
305661,-90,08,c427953aae46
305705,-93,80,1496e54dc600
305726,-75,40,2271899161cd
305760,-88,80,c427953aae46
305788,-88,80,e06995eef467
305824,-83,80,885dfba18808
305887,-95,80,e069954e7a69
305950,-85,40,dc90884b0da5
305981,-79,b0,dc90884b0da5
306005,-94,48,7c7d3dc632d7
306059,-83,50,885dfba18808
306071,-80,50,e06995eef467
306093,-93,80,e069954e7a69
306115,-95,80,1496e54dc600
306131,-86,80,885dfba18808
308151,-83,80,8417efe2f029
308169,-90,80,7071bcf3fd9d
308179,-86,80,a8a795dd7cf0
308351,-94,80,986b3d040f20
308681,-89,08,7071bcf3fd9d
308700,-95,80,ce3540acaaf8
308718,-93,50,cc3540acaaf7
308765,-81,80,8417efe2f029
308885,-87,80,7071bcf3fd9d
308891,-96,80,3c1710ea0ace
308896,-89,80,a8a795dd7cf0
309217,-64,80,74a78ee40c1c
309233,-87,50,e4772371c4d0
309248,-88,80,e4772371c4d0
309253,-93,40,daa119173c0a
309651,-73,40,009acdbcffe3
309662,-71,50,74a78ee40c1c
309731,-71,80,74a78ee40c1c
309755,-73,40,8058f886aff3
309778,-86,50,e4772371c4d0
309965,-89,80,e4772371c4d0
310141,-72,80,52642bc535a8
310170,-80,50,58238cc739dd
310185,-94,88,24f27f837e00
310215,-81,80,6894235d2920
310266,-95,80,cc03fae5573d
310280,-87,88,e4a7c5ea7ceb
310297,-89,80,58238cc739dd
310341,-70,80,50642bc735a8
310397,-94,88,24f27f837e00
310420,-85,80,6894235d2920
310502,-89,40,6cc7ec4f6f3c
310549,-75,80,52642bc535a8
310600,-81,80,58238cc739dd
310648,-73,80,50642bc735a8
310825,-92,40,283f69b8ecff
310833,-83,80,6894235d2920
310877,-93,08,88f7c7cff01b
310884,-94,80,88f7c7cff01b
310902,-88,80,58238cc739dd
310928,-90,80,9897d16fed60
310955,-76,80,50642bc735a8
310980,-90,80,603d26bd585a
311040,-91,80,6894235d2920
311060,-76,80,52642bc535a8
311089,-93,80,88f7c7cff01b
311115,-82,80,58238cc739dd
311135,-92,80,9897d16fed60
311857,-28,40,e4a471e5f2ef
312569,-79,48,40bc60ae3068
312575,-82,40,40bc60ae3068
312917,-95,40,c0d3c064be17
313141,-77,80,8c09f48060f0
313159,-81,80,14918234c780
313160,-86,80,fa8fca6a0299
313204,-85,48,b01041a7a6f1
313240,-92,80,bc8556c32b6e
313280,-81,88,c0562753d025
313346,-84,80,8c09f48060f0
313364,-85,80,14918234c780
313365,-90,80,fa8fca6a0299
313431,-89,48,b01041a7a6f1
313687,-90,88,aca31e9f1664
313777,-84,48,70c94e17f07f
313823,-87,80,aca31e9f1660
313937,-91,80,00272208b624
313951,-91,80,88d274839ddc
313974,-88,48,b01041a7a6f1
313978,-87,80,14918234c780
313979,-85,80,fa8fca6a0299
313983,-97,80,8e04ffe80300
313987,-93,50,00272208b624
314063,-84,80,8c09f48060f0
314092,-83,48,b01041a7a6f1
315162,-84,08,94877c606310
315261,-89,80,94877c606310
315615,-90,c8,74d21d82ab05
315728,-86,88,94877c606310
316273,-90,80,d46e0eb106de
316281,-93,80,14abf0130dd0
317215,-92,80,3060234abecb
317568,-89,80,6014b3a84b08
318146,-83,80,fad027436a29
318167,-81,80,c427953aae46
318216,-91,80,885dfba18808
318234,-90,80,14cfe2544290
318354,-95,40,c2e1d6b5a018
318361,-93,80,e06995eef467
318379,-92,80,e069954e7a69
318461,-86,80,c427953aae46
318530,-92,80,c4a366fd5998
318541,-90,80,14cfe2544290
318760,-82,80,fad027436a29
318771,-91,80,e06995eef467
318855,-91,80,901aca47fbd0
318869,-92,80,e894f67d2feb
318872,-90,50,705a9ed84db3
318876,-83,80,c427953aae46
318965,-90,80,fad027436a29
318986,-76,88,c427953aae46
319015,-92,80,70188b003bfb
319041,-89,80,705a9ed84db3
319049,-81,80,14cfe2544290
319060,-90,80,901aca47fbd0
319070,-93,80,cc03fa38fc48
319080,-89,80,e06995eef467
319096,-92,80,e069954e7a69
319109,-80,a0,e894f67d2feb
319115,-84,50,e894f67d2feb
319127,-78,88,c427953aae46
319393,-80,40,3880df8a5433
319656,-84,40,8058f886aff3
320399,-83,c8,7475480842ab
320551,-94,80,4432c8cd8530
320553,-91,80,4632c8cd8531
321117,-82,40,44c34609316f
321163,-85,50,58238c7ffeda
321174,-76,80,7071bcf3fd9d
321232,-89,50,cc03fa3db7a0
321253,-87,80,986b3d040f20
321258,-76,80,8417efe2f029
321277,-81,08,7071bcf3fd9d
321281,-87,80,cc03fa3db7a0
321282,-85,80,ce03fa3db7a1
321482,-80,80,7071bcf3fd9d
321486,-85,50,7071bcf3fd9d
321565,-83,80,8417efe2f029
321663,-88,80,986b3d040f20
321895,-88,80,cc03fa3db7a0
321899,-92,80,ce03fa3db7a1
321993,-87,80,7071bcf3fd9d
322003,-91,80,a8a795dd7cf0
322222,-69,80,74a78ee40c1c
322520,-88,50,e4772371c4d0
322542,-83,40,367c3c32a183
322664,-81,80,e4772371c4d0
322863,-92,40,44783e33dcee
323159,-83,c8,d4c94b3682a6
323172,-84,88,4448c1a9ad83
323200,-86,80,4448c1a9ad80
323200,-85,80,4448c1a9ad81
323200,-84,80,4448c1a9ad82
323200,-84,80,4448c1a9ad83
323201,-84,80,4448c1a9ad84
323213,-87,c8,d4c94b3682a6
323230,-83,88,4448c1a9ad83
323333,-88,80,001dd5133840
323346,-79,80,50642bc735a8
323356,-84,50,28be9b671580
323364,-81,50,50642bc735a8
323367,-80,50,52642bc535a8
323379,-82,80,8af7c7cff01c
323429,-84,80,28be9b671580
323448,-80,80,50642bc735a8
323451,-80,80,52642bc535a8
323458,-86,88,0c8fff248bab
323494,-89,88,4448c1a9ad83
323507,-85,c8,d4c94b3682a6
323640,-91,80,001dd5133840
323644,-89,08,58238c777b8a
323648,-93,48,54271eab3911
323653,-79,80,50642bc735a8
323677,-86,80,603d26bd585a
323700,-91,80,58238cc739dd
323721,-92,50,58238cc739dd
323732,-87,80,6894235d2920
323736,-86,80,28be9b671580
323763,-79,80,52642bc535a8
323789,-82,80,8af7c7cff01c
323801,-89,80,58238cc739dd
323845,-92,80,001dd5133840
323889,-88,80,88f7c7cff01b
323917,-91,80,4448c1a9ad80
323917,-87,80,4448c1a9ad81
323929,-92,80,4432c8650edc
323942,-83,80,28be9b671580
323948,-82,80,001dd5133840
323960,-78,80,50642bc735a8
323963,-78,80,52642bc535a8
324014,-92,80,58238cc739dd
324092,-89,88,4448c1a9ad83
324095,-88,80,88f7c7cff01b
324097,-88,80,8af7c7cff01c
324115,-92,40,90633b1f51d8
324115,-88,50,4448c1a9ad83
324123,-89,80,4448c1a9ad80
324789,-93,40,daa11936ac18
324946,-95,40,3880df8a5433
325344,-93,40,7ac9275c116d
326146,-84,80,8c09f48060f0
326165,-94,80,fa8fca6a0299
326166,-92,80,04bd88505e00
326166,-88,80,04bd88505e01
326166,-90,80,04bd88505e02
326166,-88,80,04bd88505e03
326167,-89,80,04bd88505e05
326220,-91,80,24f27f834de2
326220,-91,80,24f27f834de5
326231,-94,80,001dd3453280
326239,-96,80,88d274839ddc
326267,-93,80,fa8fca6a0299
326351,-75,80,8c09f48060f0
326361,-94,80,20c9d026c057
326364,-85,88,7c2edd905e78
326371,-90,80,04bd88505e01
326371,-89,80,04bd88505e02
326371,-90,80,04bd88505e04
326372,-91,08,04bd88505e04
326376,-86,80,04bd88505825
326385,-96,50,bc8556c32b6e
326399,-91,50,001dd3453280
326444,-96,80,88d274839ddc
326453,-83,80,8c09f48060f0
326463,-88,80,20c9d026c057
326471,-90,80,14918234c780
326472,-91,80,fa8fca6a0299
326473,-89,80,04bd88505e02
326534,-82,40,c628cacb673e
326551,-95,80,bc8556c32b6e
326555,-85,80,8c09f48060f0
326557,-87,c8,00b5d0fc450f
326566,-90,80,20c9d026c057
326573,-90,80,14918234c780
326574,-92,80,fa8fca6a0299
326580,-90,80,04bd88505820
326580,-89,80,04bd88505822
326580,-88,80,04bd88505824
326581,-89,80,04bd88505825
326603,-89,80,904c8163c680
326604,-89,80,904c8163c684
326658,-77,80,8c09f48060f0
326675,-92,80,14918234c780
326678,-87,80,04bd88505e00
326678,-87,80,04bd88505e01
326678,-87,80,04bd88505e03
326679,-86,80,04bd88505e05
326679,-86,08,04bd88505e04
326741,-90,80,00272208b624
326744,-89,80,001dd3453280
326756,-94,50,bc8556c32b6e
326772,-84,80,20c9d026c057
326778,-91,80,14918234c780
326780,-90,80,04bd88505e01
326781,-89,80,04bd88505e03
326808,-90,80,904c8163c681
326820,-93,50,00272208b624
326863,-76,80,8c09f48060f0
326874,-85,80,20c9d026c057
326948,-89,80,001dd3453280
326949,-88,08,001dd3453280
326958,-85,c8,00b5d0fc450f
326985,-88,80,04bd88505e00
326985,-86,80,04bd88505e01
326985,-88,80,04bd88505e02
326986,-88,80,04bd88505e05
327013,-88,80,904c8163c680
327013,-88,80,904c8163c683
327014,-87,80,904c8163c684
327014,-89,80,904c8163c685
327014,-89,80,904c8163c686
327039,-88,80,24f27f834de0
327040,-88,80,24f27f834de2
327040,-87,80,24f27f834de5
327041,-85,08,2c233a5dc5b5
327045,-91,80,14cc20cbc38d
327051,-90,80,001dd3453280
327058,-92,80,88d274839ddc
327067,-73,80,8c09f48060f0
327069,-78,08,8c09f48060f0
327078,-87,80,20c9d026c057
327085,-87,80,14918234c780
327087,-87,80,04bd88505e00
327087,-88,80,04bd88505e01
327088,-87,80,04bd88505e03
327108,-90,48,e4a7c5e8b650
327115,-86,80,904c8163c680
327115,-85,80,904c8163c681
327116,-85,80,904c8163c682
327116,-85,80,904c8163c683
327116,-86,80,904c8163c684
327116,-85,80,904c8163c685
327119,-85,80,904c8163c686
327127,-89,40,daa119434b82
327130,-85,50,20c9d026c057
327243,-87,80,58bad427e814
327323,-91,40,daa119ea156f
327679,-90,80,e47723ae9378
328121,-83,40,5a8caf8083e7
328162,-77,80,94877c606310
328239,-80,80,6002924a5921
328279,-90,80,88f7c79fb216
328360,-88,50,4883c7b37da5
328392,-88,80,4883c7b37da5
328407,-85,88,94877c606310
328469,-82,80,94877c606310
328546,-90,80,6002924a5921
328619,-94,80,cc03fa886e02
328627,-86,80,cc03fa3a0610
328628,-85,80,ce03fa3a0611
328653,-81,50,94877c606310
328674,-81,80,94877c606310
328699,-89,80,4883c7b37da5
328751,-84,80,6002924a5921
328816,-92,48,70700df21cdc
328833,-85,80,ce03fa3a0611
328934,-87,80,cc03fa3a0610
328981,-82,80,94877c606310
328995,-91,80,88f7c79fb216
329058,-88,80,6002924a5921
329166,-91,80,d46e0eb106de
329277,-83,40,283f69b1978f
329593,-91,80,14abf0130dd0
329806,-88,50,d46e0eb106de
330163,-82,80,6014b3a84b08
330287,-81,c8,d0c5d3261e83
330335,-83,88,3479163e0388
330369,-80,08,6014b3a84b08
330585,-81,48,3479163e0388
330663,-91,40,daa119810cc9
330675,-74,80,6014b3a84b08
330829,-86,40,044f4cd4fe7a
330864,-84,50,6014b3a84b08
330864,-78,88,3479163e0388
330884,-75,08,6014b3a84b08
331043,-73,40,cc61e51827eb
331062,-81,40,448500d2243b
331085,-79,80,6014b3a84b08
331114,-77,48,3479163e0388
331115,-78,88,3479163e0388
331143,-77,80,901aca47fbd0
