tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
1607214,-300,-1056,7806,-174.729,-258.343,7929.957,987.604,491.011,1126.821,-50.429,-312.572,91.143,-2.487,-175.560,-35.404,0,0,0,0,0,5.000
1607314,52,-104,8249,-179.086,-272.257,7953.614,985.920,472.283,1115.834,-43.571,-139.143,236.572,-16.841,-187.287,-109.872,0,0,0,0,0,5.000
1607414,-194,3,7119,-171.214,-270.471,7945.057,983.567,473.083,1119.898,78.714,17.857,-85.571,-23.528,8.004,40.635,0,0,0,0,0,5.000
1607514,-270,-59,8075,-159.900,-269.914,7939.914,977.794,473.309,1118.461,113.143,5.572,-51.431,-57.737,2.257,-14.362,0,0,0,0,0,5.000
1607614,970,-520,8561,-140.414,-273.443,7946.100,986.487,474.238,1120.680,194.857,-35.286,61.860,86.931,9.297,22.184,0,0,0,0,0,5.000
1607714,418,-829,8250,-154.029,-279.314,7966.243,972.004,478.517,1113.265,-136.143,-58.714,201.426,-144.829,42.783,-74.148,0,0,0,0,0,5.000
1607814,185,-525,7772,-155.543,-282.357,7965.286,971.392,479.391,1113.403,-15.143,-30.428,-9.570,-6.121,8.746,1.377,0,0,0,0,0,5.000
1607914,-588,-667,8339,-180.000,-295.529,7954.586,960.357,477.107,1106.137,-244.571,-131.714,-106.997,-110.344,-22.843,-72.656,0,0,0,0,0,5.000
1608014,45,-143,9415,-188.600,-300.757,7984.014,955.597,473.387,1117.142,-86.000,-52.286,294.282,-47.606,-37.202,110.049,0,0,0,0,0,5.000
1608114,16,-64,6902,-183.743,-303.800,7964.143,955.760,471.165,1123.820,48.571,-30.428,-198.711,1.636,-22.214,66.785,0,0,0,0,0,5.000
1608214,-829,-334,7872,-188.514,-312.000,7954.671,958.133,466.603,1121.761,-47.714,-82.000,-94.717,23.727,-45.627,-20.592,0,0,0,0,0,5.000
1608314,741,-367,9078,-161.957,-313.600,7977.271,957.765,466.597,1128.211,265.571,-16.000,226.001,-3.677,-0.061,64.495,0,0,0,0,0,5.000
1608414,986,-51,8357,-150.286,-312.071,8005.372,966.664,467.279,1112.716,116.714,15.286,281.001,88.987,6.819,-154.946,0,0,0,0,0,5.000
1608514,-146,-485,7103,-159.757,-324.200,7979.486,963.322,460.543,1112.331,-94.714,-121.286,-258.857,-33.423,-67.356,-3.853,0,0,0,0,0,5.000
1608614,617,264,7864,-151.943,-326.271,8002.457,967.364,457.557,1092.936,78.143,-20.714,229.712,40.422,-29.861,-193.951,0,0,0,0,0,5.000
1608714,931,-260,8034,-150.114,-339.229,7993.929,969.286,442.404,1090.324,18.286,-129.572,-85.283,19.224,-151.533,-26.118,0,0,0,0,0,5.000
1608814,838,4,5430,-153.100,-338.929,7955.686,965.910,442.629,1131.844,-29.857,3.000,-382.432,-33.759,2.255,415.204,0,0,0,0,0,5.000
1608914,-1285,-280,7292,-174.100,-327.886,7948.814,974.275,434.239,1134.389,-210.000,110.428,-68.711,83.645,-83.896,25.452,0,0,0,0,0,5.000
1609014,-1286,-115,7443,-155.600,-311.657,7930.857,940.091,420.445,1132.303,185.000,162.286,-179.575,-341.837,-137.939,-20.859,0,0,0,0,0,5.000
1609114,430,-138,6799,-135.329,-285.529,7871.557,937.196,370.645,1080.129,202.714,261.286,-592.998,-28.948,-498.009,-521.747,0,0,0,0,0,5.000
1609214,70,-730,7877,-131.943,-295.329,7867.100,937.504,373.189,1079.453,33.857,-98.000,-44.570,3.076,25.446,-6.755,0,0,0,0,0,5.000
1609314,-636,-594,8417,-143.243,-294.743,7861.543,938.743,372.688,1075.600,-113.000,5.857,-55.571,12.395,-5.017,-38.534,0,0,0,0,0,5.000
1609414,-679,-763,9454,-153.386,-302.114,7885.771,940.640,376.751,1091.972,-101.429,-73.714,242.285,18.962,40.636,163.718,0,0,0,0,0,5.000
1609514,-1736,-403,7831,-178.757,-302.229,7892.857,958.857,376.781,1089.982,-253.714,-1.143,70.854,182.170,0.294,-19.894,0,0,0,0,0,5.000
1609614,-1304,-772,8640,-191.629,-312.586,7909.486,967.786,379.577,1092.372,-128.714,-103.571,166.289,89.296,27.960,23.899,0,0,0,0,0,5.000
1609714,884,-220,8920,-167.371,-308.114,7908.343,973.148,378.797,1091.272,242.571,44.714,-11.431,53.614,-7.800,-11.002,0,0,0,0,0,5.000
1609814,-12,-378,8235,-168.557,-307.014,7936.429,972.907,378.480,1073.880,-11.857,11.000,280.859,-2.405,-3.165,-173.921,0,0,0,0,0,5.000
1609914,-1387,-528,6818,-195.771,-306.257,7915.900,979.940,377.984,1081.303,-272.143,7.571,-205.288,70.330,-4.962,74.231,0,0,0,0,0,5.000
1610014,-1167,-414,7423,-201.671,-300.600,7908.300,984.516,373.337,1082.870,-59.000,56.571,-76.001,45.758,-46.468,15.670,0,0,0,0,0,5.000
1610114,-386,-249,7852,-197.571,-296.900,7903.271,983.141,372.546,1082.302,41.000,37.000,-50.283,-13.749,-7.911,-5.675,0,0,0,0,0,5.000
1610214,-470,-359,8622,-201.714,-295.843,7915.314,983.669,372.263,1085.538,-41.429,10.571,120.430,5.282,-2.828,32.355,0,0,0,0,0,5.000
1610314,586,-438,7729,-189.029,-294.914,7924.571,988.011,371.826,1081.138,126.857,9.286,92.568,43.414,-4.371,-44.001,0,0,0,0,0,5.000
1610414,628,-973,7553,-183.986,-306.486,7946.343,991.262,380.053,1057.840,50.428,-115.714,217.715,32.510,82.274,-232.976,0,0,0,0,0,5.000
1610514,-394,-718,8952,-191.443,-316.257,7963.700,990.850,381.711,1064.212,-74.571,-97.714,173.574,-4.118,16.580,63.715,0,0,0,0,0,5.000
1610614,-668,-1005,8389,-202.100,-322.600,7947.243,991.906,389.338,1048.484,-106.572,-63.429,-164.575,10.560,76.270,-157.278,0,0,0,0,0,5.000
1610714,-402,-815,7716,-199.157,-325.229,7952.800,991.002,392.023,1046.210,29.429,-26.286,55.571,-9.034,26.851,-22.738,0,0,0,0,0,5.000
1610814,-1167,-938,7163,-203.529,-329.114,7956.600,994.581,396.702,1042.846,-43.714,-38.857,38.003,35.783,46.786,-33.641,0,0,0,0,0,5.000
1610914,-1596,-1105,8177,-218.414,-344.386,7982.843,1007.429,405.601,1024.792,-148.857,-152.714,262.427,128.487,88.986,-180.538,0,0,0,0,0,5.000
1611014,-140,-1328,7229,-229.286,-363.700,7974.271,1002.406,419.549,1028.545,-108.714,-193.143,-85.713,-50.235,139.485,37.533,0,0,0,0,0,5.000
1611114,778,-1171,8254,-218.600,-383.114,7970.600,1009.078,424.979,1027.080,106.857,-194.143,-36.714,66.717,54.295,-14.650,0,0,0,0,0,5.000
1611214,1403,-1116,8186,-192.214,-398.857,7991.957,1026.831,431.377,1015.731,263.857,-157.429,213.569,177.531,63.981,-113.492,0,0,0,0,0,5.000
1611314,1201,-1499,7900,-203.971,-432.029,8004.714,1005.886,425.380,1008.865,-117.572,-331.714,127.573,-209.448,-59.968,-68.661,0,0,0,0,0,5.000
1611414,442,-1165,7882,-208.171,-442.743,7997.729,1002.561,434.171,1007.997,-42.000,-107.143,-69.858,-33.252,87.906,-8.679,0,0,0,0,0,5.000
1611514,-183,-1904,8110,-209.100,-464.371,8011.486,1002.507,467.440,1002.851,-9.286,-216.286,137.573,-0.539,332.697,-51.460,0,0,0,0,0,5.000
1611614,-4,-1535,7693,-204.300,-482.871,7986.971,1002.673,483.543,989.271,48.000,-185.000,-245.146,1.663,161.028,-135.800,0,0,0,0,0,5.000
1611714,949,-1690,7646,-167.771,-508.171,7930.729,997.433,499.448,890.180,365.286,-253.000,-562.427,-52.403,159.049,-990.909,0,0,0,0,0,5.000
1611814,-75,-1932,8772,-156.671,-535.629,7955.900,994.074,523.555,888.700,111.000,-274.572,251.714,-33.585,241.075,-14.806,0,0,0,0,0,5.000
1611914,124,-1180,8097,-125.500,-558.357,7945.143,967.830,516.453,882.347,311.714,-227.285,-107.568,-262.446,-71.023,-63.531,0,0,0,0,0,5.000
1612014,504,-1699,7362,-113.714,-593.757,7945.657,970.397,508.436,881.996,117.857,-354.000,5.142,25.671,-80.174,-3.505,0,0,0,0,0,5.000
1612114,365,-1641,9403,-114.643,-612.071,7958.729,969.907,522.543,896.596,-9.286,-183.143,130.713,-4.897,141.076,146.002,0,0,0,0,0,5.000
1612214,560,-1041,7473,-106.186,-622.529,7945.657,973.166,523.697,896.913,84.571,-104.572,-130.713,32.592,11.534,3.162,0,0,0,0,0,5.000
1612314,536,-1219,7629,-119.486,-640.143,7923.700,957.816,522.726,885.510,-133.000,-176.143,-219.570,-153.502,-9.707,-114.028,0,0,0,0,0,5.000
1612414,-50,-1122,7781,-106.071,-652.514,7932.971,952.103,523.735,880.556,134.143,-123.714,92.710,-57.133,10.090,-49.539,0,0,0,0,0,5.000
1612514,304,-1175,7503,-64.000,-659.157,7914.686,902.958,527.358,875.993,420.714,-66.429,-182.856,-491.446,36.234,-45.632,0,0,0,0,0,5.000
1612614,130,-1016,8229,-23.900,-665.157,7902.671,846.595,528.993,865.773,401.000,-60.000,-120.142,-563.627,16.341,-102.200,0,0,0,0,0,5.000
1612714,348,-940,8033,-61.657,-687.629,7951.157,766.435,506.293,771.550,-377.571,-224.714,484.858,-801.606,-226.994,-942.228,0,0,0,0,0,5.000
1612814,-25,-1147,7812,-71.829,-692.300,7957.271,761.138,508.994,768.722,-101.714,-46.714,61.143,-52.968,27.012,-28.281,0,0,0,0,0,5.000
1612914,800,-495,7473,-61.643,-693.986,7926.057,767.936,508.142,742.959,101.857,-16.857,-312.144,67.978,-8.523,-257.629,0,0,0,0,0,5.000
1613014,45,-895,8388,-49.343,-706.614,7956.586,762.632,501.958,716.953,123.000,-126.285,305.288,-53.042,-61.836,-260.061,0,0,0,0,0,5.000
1613114,-254,-969,7697,-29.800,-702.386,7970.043,739.251,498.471,702.977,195.429,42.285,134.570,-233.810,-34.871,-139.756,0,0,0,0,0,5.000
1613214,-326,-903,8196,-18.500,-706.100,7957.471,728.513,498.983,690.851,113.000,-37.142,-125.718,-107.375,5.121,-121.263,0,0,0,0,0,5.000
1613314,353,-649,8051,-21.157,-710.029,7960.957,726.812,497.433,690.698,-26.571,-39.286,34.858,-17.010,-15.500,-1.525,0,0,0,0,0,5.000
1613414,130,-1270,7958,-17.300,-721.786,7940.971,726.887,500.792,669.943,38.571,-117.571,-199.858,0.753,33.590,-207.558,0,0,0,0,0,5.000
1613514,-742,-1275,8364,-17.886,-731.057,7953.343,727.455,504.924,669.644,-5.857,-92.714,123.716,5.671,41.314,-2.985,0,0,0,0,0,5.000
1613614,-407,-1029,8223,-12.943,-743.029,7958.628,723.608,501.903,670.291,49.429,-119.714,52.856,-38.464,-30.211,6.471,0,0,0,0,0,5.000
1613714,-468,-1190,7876,-16.557,-754.614,7965.372,725.238,502.725,667.044,-36.143,-115.857,67.432,16.302,8.229,-32.471,0,0,0,0,0,5.000
1613814,-227,-1185,7752,-3.614,-767.957,7959.843,713.183,501.575,667.186,129.429,-133.429,-55.288,-120.558,-11.501,1.418,0,0,0,0,0,5.000
1613914,-432,-890,7859,-12.414,-775.100,7941.229,714.612,499.699,651.376,-88.000,-71.428,-186.143,14.298,-18.766,-158.101,0,0,0,0,0,5.000
1614014,154,-932,7828,-31.071,-781.086,7933.628,692.638,499.032,649.546,-186.571,-59.857,-76.001,-219.747,-6.664,-18.295,0,0,0,0,0,5.000
1614114,-238,-1022,8411,-42.143,-790.743,7951.400,689.656,497.056,645.332,-110.714,-96.572,177.715,-29.812,-19.761,-42.138,0,0,0,0,0,5.000
1614214,-128,-943,8287,-39.686,-789.129,7958.271,689.039,496.375,646.308,24.571,16.143,68.716,-6.170,-6.811,9.753,0,0,0,0,0,5.000
1614314,-186,-463,7534,-43.086,-794.257,7948.057,689.166,491.096,647.282,-34.000,-51.285,-102.144,1.263,-52.788,9.738,0,0,0,0,0,5.000
1614414,-444,-1002,8251,-46.657,-808.614,7964.229,690.585,482.189,640.472,-35.714,-143.571,161.714,14.193,-89.078,-68.099,0,0,0,0,0,5.000
1614514,-234,-604,7657,-46.143,-816.400,7958.257,690.432,474.358,641.359,5.143,-77.858,-59.712,-1.532,-78.302,8.873,0,0,0,0,0,5.000
1614614,176,-647,7537,-57.486,-818.214,7943.628,680.090,473.463,639.119,-113.429,-18.143,-146.289,-103.423,-8.952,-22.404,0,0,0,0,0,5.000
1614714,226,-602,8619,-60.229,-814.971,7948.900,678.552,474.155,643.133,-27.429,32.429,52.715,-15.378,6.920,40.142,0,0,0,0,0,5.000
1614814,577,-659,7808,-54.629,-816.886,7949.414,682.161,473.250,643.006,56.000,-19.143,5.142,36.088,-9.049,-1.272,0,0,0,0,0,5.000
1614914,246,170,7314,-42.714,-804.929,7934.771,680.021,487.253,645.633,119.143,119.572,-146.426,-21.400,140.026,26.270,0,0,0,0,0,5.000
1615014,-657,-318,8198,-52.743,-807.429,7917.386,683.819,484.290,621.472,-100.286,-25.000,-173.857,37.982,-29.627,-241.603,0,0,0,0,0,5.000
1615114,-398,-633,7936,-58.657,-815.557,7932.157,684.988,476.456,609.332,-59.143,-81.285,147.715,11.693,-78.345,-121.399,0,0,0,0,0,5.000
1615214,74,-799,8146,-45.757,-822.200,7936.071,678.834,472.924,609.813,129.000,-66.429,39.141,-61.536,-35.318,4.809,0,0,0,0,0,5.000
1615314,33,-910,8644,-55.871,-829.957,7929.872,672.279,469.837,600.304,-101.143,-77.571,-61.997,-65.550,-30.869,-95.095,0,0,0,0,0,5.000
1615414,-416,-805,8001,-75.900,-840.729,7924.786,661.743,460.404,598.168,-200.286,-107.714,-50.859,-105.361,-94.334,-21.359,0,0,0,0,0,5.000
1615514,-272,-776,8589,-77.700,-844.886,7946.014,662.103,458.483,594.987,-18.000,-41.572,212.285,3.594,-19.210,-31.812,0,0,0,0,0,5.000
1615614,-64,-325,7773,-87.429,-853.300,7944.714,656.806,443.205,595.264,-97.286,-84.142,-12.998,-52.970,-152.778,2.770,0,0,0,0,0,5.000
1615714,-402,-710,7676,-106.471,-859.729,7939.600,646.241,437.783,596.012,-190.429,-64.286,-51.143,-105.646,-54.218,7.484,0,0,0,0,0,5.000
1615814,-910,-1243,8697,-131.443,-877.543,7986.271,643.028,427.525,520.840,-249.714,-178.143,466.714,-32.135,-102.580,-751.719,0,0,0,0,0,5.000
1615914,-510,-974,8165,-120.371,-887.457,7998.743,629.603,421.558,514.480,110.714,-99.143,124.712,-134.251,-59.667,-63.605,0,0,0,0,0,5.000
1616014,-43,-775,8452,-102.614,-896.886,8013.157,613.807,411.435,512.840,177.571,-94.286,144.146,-157.950,-101.230,-16.403,0,0,0,0,0,5.000
1616114,-284,-894,8429,-112.814,-907.686,8036.443,610.797,401.167,493.835,-102.000,-108.000,232.856,-30.105,-102.679,-190.046,0,0,0,0,0,5.000
1616214,91,-920,7362,-112.514,-910.400,8029.086,610.892,400.598,499.954,3.000,-27.143,-73.569,0.949,-5.690,61.189,0,0,0,0,0,5.000
1616314,-199,-1214,8045,-106.271,-919.257,8023.771,607.735,400.359,497.775,62.429,-88.571,-53.145,-31.567,-2.395,-21.793,0,0,0,0,0,5.000
1616414,-105,-776,7675,-98.071,-919.443,7998.357,603.812,400.289,468.667,82.000,-1.857,-254.146,-39.232,-0.696,-291.071,0,0,0,0,0,5.000
1616514,-119,-1181,8125,-74.971,-930.557,8002.557,570.733,396.579,468.466,231.000,-111.143,42.002,-330.794,-37.100,-2.013,0,0,0,0,0,5.000
1616614,10,-633,7810,-56.200,-928.571,7990.700,551.278,397.715,462.650,187.714,19.857,-118.569,-194.545,11.352,-58.163,0,0,0,0,0,5.000
1616714,-206,-630,8085,-71.771,-934.429,7978.771,539.775,390.184,449.102,-155.714,-58.572,-119.287,-115.027,-75.305,-135.480,0,0,0,0,0,5.000
1616814,4,-486,8155,-71.543,-935.971,7977.628,539.804,388.189,448.550,2.286,-15.428,-11.431,0.287,-19.948,-5.520,0,0,0,0,0,5.000
1616914,-93,-559,7958,-53.057,-936.414,7993.914,516.075,387.741,426.294,184.857,-4.429,162.856,-237.295,-4.483,-222.557,0,0,0,0,0,5.000
1617014,-325,-297,7570,-41.029,-934.743,7996.014,499.518,390.234,423.831,120.286,16.714,21.001,-165.568,24.925,-24.626,0,0,0,0,0,5.000
1617114,167,-339,8485,-33.129,-936.029,8005.057,498.371,388.115,427.400,79.000,-12.857,90.430,-11.468,-21.190,35.687,0,0,0,0,0,5.000
1617214,-457,-393,8106,-32.943,-936.514,7997.686,498.211,387.413,421.099,1.857,-4.857,-73.716,-1.604,-7.018,-63.007,0,0,0,0,0,5.000
1617314,106,-322,7309,-39.800,-934.857,7991.686,492.920,389.783,427.823,-68.571,16.572,-60.000,-52.909,23.697,67.240,0,0,0,0,0,5.000
1617414,58,-615,8766,-47.943,-929.743,8009.014,486.487,391.593,434.222,-81.429,51.143,173.286,-64.330,18.104,63.984,0,0,0,0,0,5.000
1617514,-238,-366,8088,-45.714,-924.714,7996.671,485.252,396.509,419.264,22.286,50.286,-123.428,-12.345,49.159,-149.580,0,0,0,0,0,5.000
1617614,-616,-554,8684,-44.971,-918.271,8000.886,484.338,398.810,424.634,7.429,64.429,42.144,-9.143,23.007,53.706,0,0,0,0,0,5.000
1617714,-60,-607,8712,-40.086,-915.300,8015.114,482.433,400.340,431.482,48.857,29.714,142.285,-19.049,15.302,68.474,0,0,0,0,0,5.000
1617814,-129,-793,8060,-25.257,-913.229,8027.929,463.134,400.592,419.128,148.286,20.714,128.145,-192.994,2.523,-123.538,0,0,0,0,0,5.000
1617914,276,-641,8716,1.486,-906.600,8035.628,424.061,401.202,426.679,267.429,66.286,76.997,-390.724,6.104,75.510,0,0,0,0,0,5.000
1618014,-332,-1055,7781,-1.257,-902.700,8043.514,425.586,398.404,416.682,-27.429,39.000,78.857,15.245,-27.982,-99.968,0,0,0,0,0,5.000
1618114,11,-750,7858,-12.214,-896.686,8037.857,415.127,397.485,416.474,-109.571,60.143,-56.572,-104.588,-9.190,-2.080,0,0,0,0,0,5.000
1618214,-208,-1040,8779,-35.229,-895.600,8046.329,379.126,396.988,425.338,-230.143,10.858,84.717,-360.010,-4.970,88.640,0,0,0,0,0,5.000
1618314,-58,-856,7660,-53.214,-886.414,8042.900,348.695,390.303,427.466,-179.857,91.857,-34.287,-304.311,-66.853,21.276,0,0,0,0,0,5.000
1618414,-178,-1057,7679,-62.071,-884.871,8040.000,343.844,389.411,429.233,-88.571,15.429,-28.999,-48.508,-8.918,17.668,0,0,0,0,0,5.000
1618514,73,-976,7429,-58.414,-871.614,8030.271,343.900,369.792,435.212,36.571,132.571,-97.285,0.557,-196.187,59.790,0,0,0,0,0,5.000
1618614,-9,-896,7835,-58.486,-862.486,8032.300,343.889,361.088,433.964,-0.714,91.285,20.283,-0.108,-87.042,-12.477,0,0,0,0,0,5.000
1618714,-163,-937,7887,-74.371,-851.729,8035.743,321.967,347.226,431.836,-158.857,107.571,34.429,-219.218,-138.624,-21.276,0,0,0,0,0,5.000
1618814,-72,-1116,7999,-74.329,-840.071,8024.700,321.967,323.661,422.654,0.429,116.572,-110.425,0.002,-235.650,-91.827,0,0,0,0,0,5.000
1618914,-404,-774,8068,-81.871,-834.271,8024.286,323.414,321.145,422.597,-75.429,58.000,-4.146,14.469,-25.155,-0.569,0,0,0,0,0,5.000
1619014,162,-752,8138,-86.757,-820.743,8035.372,317.047,303.917,415.191,-48.857,135.286,110.859,-63.669,-172.279,-74.054,0,0,0,0,0,5.000
1619114,-90,-1054,8320,-93.257,-812.357,8019.900,312.348,288.896,382.860,-65.000,83.857,-154.717,-46.992,-150.212,-323.315,0,0,0,0,0,5.000
1619214,93,-951,8113,-99.929,-811.071,8029.043,303.177,288.075,377.292,-66.714,12.857,91.431,-91.715,-8.213,-55.681,0,0,0,0,0,5.000
1619314,-68,-1296,8398,-108.557,-812.171,8040.029,293.392,289.772,376.679,-86.286,-11.000,109.858,-97.844,16.976,-6.131,0,0,0,0,0,5.000
1619414,-22,-1080,8047,-108.157,-811.571,8043.829,293.491,289.173,375.386,4.000,6.000,37.998,0.986,-5.993,-12.927,0,0,0,0,0,5.000
1619514,-205,-1417,8090,-115.429,-815.029,8052.214,289.467,294.887,369.724,-72.714,-34.572,83.857,-40.237,57.144,-56.614,0,0,0,0,0,5.000
1619614,-132,-1370,7592,-119.171,-820.086,8043.114,287.959,301.257,373.085,-37.429,-50.571,-91.001,-15.077,63.698,33.607,0,0,0,0,0,5.000
1619714,-147,-1470,7655,-126.243,-827.657,8037.714,282.425,310.688,375.917,-70.714,-75.715,-53.999,-55.345,94.312,28.321,0,0,0,0,0,5.000
1619814,79,-1439,7893,-124.757,-831.829,8038.872,283.226,316.847,375.345,14.857,-41.714,11.572,8.011,61.588,-5.723,0,0,0,0,0,5.000
1619914,-28,-1430,8063,-136.586,-845.186,8047.300,260.757,322.032,369.116,-118.286,-133.572,84.282,-224.695,51.847,-62.289,0,0,0,0,0,5.000
1620014,-118,-1488,8138,-138.914,-853.657,8043.729,259.851,330.908,367.006,-23.286,-84.714,-35.713,-9.057,88.764,-21.103,0,0,0,0,0,5.000
1620114,52,-1437,8143,-134.543,-860.343,8050.100,260.451,337.827,364.796,43.714,-66.857,63.716,6.003,69.183,-22.101,0,0,0,0,0,5.000
1620214,-111,-1511,7822,-131.471,-869.029,8044.757,259.441,346.516,365.358,30.714,-86.857,-53.428,-10.101,86.893,5.624,0,0,0,0,0,5.000
1620314,-31,-1532,7654,-136.957,-881.643,8039.086,253.122,354.262,368.287,-54.857,-126.143,-56.714,-63.191,77.461,29.286,0,0,0,0,0,5.000
1620414,-108,-968,8008,-140.357,-877.329,8039.800,251.104,351.333,368.177,-34.000,43.143,7.139,-20.183,-29.290,-1.095,0,0,0,0,0,5.000
1620514,10,377,8040,-129.614,-853.729,8035.171,241.018,378.279,366.103,107.429,236.000,-46.284,-100.860,269.460,-20.740,0,0,0,0,0,5.000
1620614,23,-153,8548,-123.471,-841.214,8039.814,239.344,386.671,370.490,61.429,125.143,46.431,-16.741,83.916,43.871,0,0,0,0,0,5.000
1620714,-193,145,8340,-119.543,-822.143,8046.443,235.888,401.631,371.649,39.286,190.714,66.284,-34.553,149.599,11.589,0,0,0,0,0,5.000
1620814,-2,-401,7991,-116.329,-810.943,8049.857,235.935,402.287,370.023,32.143,112.000,34.141,0.468,6.561,-16.264,0,0,0,0,0,5.000
1620914,-81,-556,8201,-111.314,-806.171,8054.743,232.883,403.300,369.728,50.143,47.714,48.857,-30.521,10.135,-2.946,0,0,0,0,0,5.000
1621014,-64,-375,7846,-114.429,-798.214,8055.000,230.762,406.223,369.577,-31.143,79.572,2.573,-21.208,29.231,-1.516,0,0,0,0,0,5.000
1621114,-129,-230,8220,-112.871,-786.900,8052.271,230.290,410.836,367.638,15.571,113.143,-27.285,-4.718,46.129,-19.384,0,0,0,0,0,5.000
1621214,43,-119,8265,-110.429,-775.129,8051.957,231.023,417.938,367.447,24.429,117.714,-3.145,7.324,71.021,-1.915,0,0,0,0,0,5.000
1621314,-102,-322,7767,-109.229,-773.114,8055.286,230.845,419.773,363.777,12.000,20.143,33.286,-1.776,18.352,-36.700,0,0,0,0,0,5.000
1621414,5,-385,8197,-102.814,-764.300,8054.514,227.670,421.350,363.418,64.143,88.143,-7.715,-31.750,15.762,-3.588,0,0,0,0,0,5.000
1621514,-85,-347,7729,-100.686,-760.629,8055.543,227.130,423.843,362.392,21.286,36.714,10.288,-5.406,24.931,-10.261,0,0,0,0,0,5.000
1621614,3,-168,7779,-103.157,-753.786,8059.000,225.037,429.452,358.563,-24.714,68.429,34.570,-20.925,56.088,-38.292,0,0,0,0,0,5.000
1621714,14,-336,7941,-106.186,-749.986,8049.314,221.993,431.947,352.409,-30.286,38.000,-96.855,-30.442,24.958,-61.534,0,0,0,0,0,5.000
1621814,-75,-310,7641,-115.500,-745.000,8046.929,206.253,434.972,354.593,-93.143,49.857,-23.857,-157.401,30.250,21.841,0,0,0,0,0,5.000
1621914,-92,-354,7783,-120.329,-752.486,8053.628,201.638,423.519,344.982,-48.286,-74.857,66.997,-46.147,-114.531,-96.113,0,0,0,0,0,5.000
1622014,2,-263,7965,-110.914,-751.700,8050.300,191.490,424.375,344.697,94.143,7.857,-33.286,-101.478,8.554,-2.851,0,0,0,0,0,5.000
1622114,-98,-243,7932,-106.629,-746.129,8050.243,188.349,428.437,344.716,42.857,55.714,-0.571,-31.418,40.624,0.193,0,0,0,0,0,5.000
1622214,-53,-291,7881,-108.443,-738.871,8046.457,187.208,431.770,345.099,-18.143,72.572,-37.856,-11.405,33.324,3.824,0,0,0,0,0,5.000
1622314,-9,-327,8231,-109.043,-730.543,8040.557,186.821,434.005,338.296,-6.000,83.286,-58.999,-3.874,22.358,-68.029,0,0,0,0,0,5.000
1622414,-185,-296,8140,-105.743,-723.271,8042.543,183.378,436.951,338.466,33.000,72.714,19.858,-34.427,29.456,1.698,0,0,0,0,0,5.000
1622514,122,-241,8166,-100.114,-715.629,8036.500,184.233,440.625,332.376,56.286,76.428,-60.430,8.552,36.743,-60.891,0,0,0,0,0,5.000
1622614,-149,-284,8296,-101.329,-715.043,8043.971,184.271,441.171,332.248,-12.143,5.858,74.712,0.381,5.458,-1.287,0,0,0,0,0,5.000
1622714,9,-254,7740,-95.457,-708.529,8044.886,181.118,444.551,331.321,58.714,65.143,9.146,-31.530,33.800,-9.271,0,0,0,0,0,5.000
1622814,1,-244,8162,-82.443,-694.257,8037.243,152.608,443.197,322.236,130.143,142.714,-76.431,-285.106,-13.538,-90.849,0,0,0,0,0,5.000
1622914,-29,-266,7943,-75.571,-684.143,8034.071,143.775,444.774,322.055,68.714,101.143,-31.714,-88.329,15.763,-1.806,0,0,0,0,0,5.000
1623014,-74,-334,8106,-76.014,-677.843,8029.128,143.721,446.562,318.235,-4.429,63.000,-49.429,-0.533,17.882,-38.197,0,0,0,0,0,5.000
1623114,21,-337,8394,-71.657,-669.886,8028.628,141.963,447.601,317.634,43.571,79.571,-5.000,-17.589,10.388,-6.017,0,0,0,0,0,5.000
1623214,-168,-321,8226,-75.357,-661.329,8040.971,141.047,448.462,308.134,-37.000,85.572,123.428,-9.154,8.615,-94.993,0,0,0,0,0,5.000
1623314,111,-253,8267,-70.929,-647.600,8044.143,141.959,446.036,309.300,44.286,137.286,31.719,9.121,-24.260,11.654,0,0,0,0,0,5.000
1623414,-108,-377,8233,-70.971,-641.900,8052.114,141.970,446.907,306.864,-0.429,57.000,79.712,0.107,8.713,-24.355,0,0,0,0,0,5.000
1623514,75,-169,8156,-68.200,-627.443,8052.557,142.896,445.601,306.992,27.714,144.572,4.429,9.259,-13.065,1.272,0,0,0,0,0,5.000
1623614,25,-370,8176,-67.986,-623.686,8057.786,143.024,446.646,305.931,2.143,37.571,52.285,1.283,10.448,-10.608,0,0,0,0,0,5.000
1623714,-51,-142,7950,-65.771,-616.714,8055.857,142.067,450.286,306.179,22.143,69.714,-19.287,-9.572,36.407,2.478,0,0,0,0,0,5.000
1623814,5,-411,8163,-65.757,-615.643,8055.971,142.074,450.685,306.217,0.143,10.714,1.143,0.071,3.987,0.385,0,0,0,0,0,5.000
1623914,-114,-193,7858,-66.057,-610.414,8054.543,142.153,453.427,306.903,-3.000,52.286,-14.282,0.793,27.415,6.861,0,0,0,0,0,5.000
1624014,-71,-381,8118,-62.429,-611.614,8062.372,138.697,452.706,301.383,36.286,-12.000,78.286,-34.563,-7.206,-55.200,0,0,0,0,0,5.000
1624114,-16,-168,8012,-65.043,-609.171,8055.614,136.047,454.628,297.104,-26.143,24.428,-67.573,-26.497,19.218,-42.792,0,0,0,0,0,5.000
