tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole
1306113,-18,-343,7819,-36.000,-839.157,8146.257,696.458,610.565,582.094,-72.000,118.286,-60.996,-27.490,17.086,12.253,0,0,0,0,0
1306213,392,-314,7655,-8.371,-840.229,8152.171,674.172,609.576,574.925,276.286,-10.714,59.141,-222.865,-9.891,-71.688,0,0,0,0,0
1306313,31,-577,8227,-25.000,-824.643,8134.929,658.457,602.114,553.940,-166.286,155.857,-172.427,-157.147,-74.620,-209.857,0,0,0,0,0
1306413,-206,-723,8008,-38.257,-820.829,8136.929,652.600,601.900,553.225,-132.571,38.143,20.000,-58.570,-2.139,-7.150,0,0,0,0,0
1306513,-306,70,8166,-26.957,-803.300,8121.529,640.913,609.671,536.958,113.000,175.286,-153.999,-116.869,77.709,-162.668,0,0,0,0,0
1306613,255,681,7808,-22.943,-790.286,8120.943,641.786,631.116,537.277,40.143,130.143,-5.859,8.729,214.451,3.193,0,0,0,0,0
1306713,348,759,8014,-15.029,-751.386,8106.700,642.895,641.408,526.602,79.143,389.000,-142.427,11.086,102.917,-106.749,0,0,0,0,0
1306813,7,819,7937,-27.157,-728.143,8102.200,634.299,667.868,526.687,-121.286,232.429,-45.000,-85.958,264.605,0.851,0,0,0,0,0
1306913,-146,379,8114,-34.243,-704.786,8108.600,632.815,677.520,524.063,-70.857,233.572,63.999,-14.841,96.515,-26.240,0,0,0,0,0
1307013,-259,179,8239,-34.800,-693.257,8128.900,632.995,685.547,500.678,-5.571,115.286,202.998,1.805,80.267,-233.856,0,0,0,0,0
1307113,483,265,8214,-32.529,-667.057,8130.900,634.562,686.622,500.734,22.714,262.000,20.000,15.668,10.753,0.563,0,0,0,0,0
1307213,102,563,8141,-17.457,-652.471,8131.271,624.977,701.589,500.732,150.714,145.857,3.716,-95.849,149.672,-0.023,0,0,0,0,0
1307313,279,461,8131,-24.257,-625.929,8132.086,619.098,708.036,500.684,-68.000,265.428,8.145,-58.796,64.473,-0.475,0,0,0,0,0
1307413,-328,550,8307,-15.214,-610.386,8145.514,609.904,721.608,492.524,90.429,155.428,134.282,-91.938,135.715,-81.609,0,0,0,0,0
1307513,45,334,8141,-17.443,-598.171,8154.057,609.394,730.202,487.156,-22.286,122.143,85.430,-5.094,85.945,-53.678,0,0,0,0,0
1307613,-15,411,8360,-20.986,-582.086,8154.372,608.649,739.791,487.281,-35.429,160.858,3.145,-7.458,95.886,1.256,0,0,0,0,0
1307713,366,482,8132,3.214,-580.286,8157.143,589.578,742.221,486.594,242.000,18.000,27.715,-190.702,24.296,-6.873,0,0,0,0,0
1307813,-215,449,8229,-18.600,-574.214,8153.786,568.627,748.848,485.274,-218.143,60.714,-33.574,-209.512,66.270,-13.199,0,0,0,0,0
1307913,-364,426,8151,-7.100,-572.871,8139.929,553.175,750.554,471.100,115.000,13.429,-138.569,-154.518,17.062,-141.746,0,0,0,0,0
1308013,-272,454,8144,-25.771,-562.286,8138.500,539.577,759.681,470.933,-186.714,105.857,-14.287,-135.988,91.272,-1.664,0,0,0,0,0
1308113,262,450,8100,-31.443,-556.986,8160.114,534.411,765.409,432.371,-56.714,53.000,216.143,-51.657,57.281,-385.626,0,0,0,0,0
1308213,33,464,7972,-41.529,-553.614,8151.943,526.377,769.369,430.439,-100.857,33.715,-81.714,-80.337,39.598,-19.314,0,0,0,0,0
1308313,-456,488,8112,-32.257,-557.457,8159.271,513.112,763.462,425.299,92.714,-38.429,73.286,-132.648,-59.067,-51.403,0,0,0,0,0
1308413,-429,422,8080,-34.671,-544.429,8160.671,514.574,772.233,424.874,-24.143,130.286,13.999,14.615,87.712,-4.248,0,0,0,0,0
1308513,-199,560,7913,-46.900,-538.029,8163.357,508.122,779.470,422.700,-122.286,64.000,26.855,-64.519,72.363,-21.738,0,0,0,0,0
1308613,280,414,7764,-34.643,-531.057,8144.900,505.504,785.746,411.376,122.571,69.714,-184.570,-26.175,62.761,-113.243,0,0,0,0,0
1308713,-308,566,7737,-43.700,-513.114,8124.743,504.641,796.183,396.013,-90.571,179.429,-201.572,-8.639,104.370,-153.629,0,0,0,0,0
1308813,-273,360,7803,-35.157,-495.586,8114.557,495.543,801.686,394.987,85.429,175.285,-101.855,-90.976,55.036,-10.263,0,0,0,0,0
1308913,-639,582,7767,-46.329,-479.743,8116.429,500.193,811.803,393.021,-111.714,158.429,18.716,46.505,101.168,-19.664,0,0,0,0,0
1309013,12,492,7694,-55.471,-468.157,8110.943,493.145,819.763,396.186,-91.429,115.857,-54.858,-70.486,79.594,31.652,0,0,0,0,0
1309113,2,592,7657,-48.457,-453.600,8102.957,490.413,829.356,399.607,70.143,145.571,-79.858,-27.319,95.931,34.211,0,0,0,0,0
1309213,127,415,7729,-49.814,-435.214,8104.400,489.794,834.128,398.069,-13.571,183.857,14.429,-6.193,47.728,-15.382,0,0,0,0,0
1309313,-552,539,7680,-52.043,-422.257,8104.843,491.715,842.078,397.579,-22.286,129.572,4.429,19.212,79.501,-4.900,0,0,0,0,0
1309413,-287,514,7817,-54.786,-404.757,8103.128,492.482,848.599,398.556,-27.429,175.000,-17.144,7.668,65.211,9.776,0,0,0,0,0
1309513,-255,585,7790,-59.043,-387.957,8103.071,492.906,856.352,398.601,-42.571,168.000,-0.571,4.242,77.521,0.446,0,0,0,0,0
1309613,379,487,7964,-46.429,-365.243,8105.014,492.656,858.169,397.585,126.143,227.143,19.429,-2.500,18.176,-10.153,0,0,0,0,0
1309713,-162,446,7886,-32.814,-358.729,8099.743,475.819,862.561,398.008,136.143,65.143,-52.715,-168.375,43.915,4.224,0,0,0,0,0
1309813,-195,409,7730,-35.657,-332.171,8100.071,476.185,857.154,397.693,-28.429,265.572,3.286,3.660,-54.066,-3.150,0,0,0,0,0
1309913,-257,454,7882,-23.700,-320.986,8099.314,459.682,862.217,398.057,119.571,111.857,-7.568,-165.029,50.626,3.638,0,0,0,0,0
1310013,236,501,7917,-12.429,-303.800,8087.500,456.225,866.430,390.956,112.714,171.857,-118.145,-34.565,42.130,-71.005,0,0,0,0,0
1310113,349,389,8209,5.314,-278.114,8066.372,445.663,859.912,340.613,177.429,256.857,-211.284,-105.620,-65.181,-503.433,0,0,0,0,0
1310213,190,442,8062,4.486,-263.457,8075.872,445.265,863.310,330.948,-8.286,146.571,95.000,-3.983,33.987,-96.653,0,0,0,0,0
1310313,-326,400,8436,20.614,-242.843,8085.057,411.255,861.677,331.891,161.286,206.143,91.855,-340.095,-16.335,9.433,0,0,0,0,0
1310413,-79,524,8212,10.000,-220.386,8076.057,404.038,860.884,319.555,-106.143,224.571,-90.000,-72.175,-7.922,-123.356,0,0,0,0,0
1310513,233,430,8558,20.986,-196.629,8063.686,399.472,855.542,281.646,109.857,237.571,-123.716,-45.663,-53.427,-379.096,0,0,0,0,0
1310613,299,460,8196,-1.757,-180.357,8070.114,331.976,857.043,279.448,-227.429,162.714,64.287,-674.957,15.011,-21.975,0,0,0,0,0
1310713,-50,306,8424,7.586,-165.286,8070.914,321.106,856.187,280.378,93.429,150.714,7.998,-108.700,-8.564,9.302,0,0,0,0,0
1310813,-400,457,8117,2.429,-141.500,8071.314,324.692,849.994,280.424,-51.571,237.857,4.004,35.857,-61.926,0.455,0,0,0,0,0
1310913,91,369,8134,-11.929,-125.200,8079.100,297.063,848.686,274.426,-143.571,163.000,77.856,-276.288,-13.082,-59.975,0,0,0,0,0
1311013,16,557,8104,-17.114,-105.286,8085.814,293.338,848.105,269.153,-51.857,199.143,67.144,-37.245,-5.810,-52.732,0,0,0,0,0
1311113,302,348,8100,-15.671,-82.729,8080.357,294.653,838.812,264.904,14.429,225.571,-54.575,13.147,-92.932,-42.491,0,0,0,0,0
1311213,-438,461,8196,-17.271,-68.129,8086.271,296.631,839.254,262.790,-16.000,146.000,59.146,19.783,4.424,-21.141,0,0,0,0,0
1311313,-309,476,8062,-26.186,-43.471,8078.843,295.887,829.466,255.932,-89.143,246.571,-74.287,-7.441,-97.877,-68.581,0,0,0,0,0
1311413,-137,507,8159,-38.529,-25.457,8083.243,281.901,827.530,254.621,-123.429,180.143,43.999,-139.861,-19.360,-13.107,0,0,0,0,0
1311513,293,451,8002,-36.929,-4.643,8081.514,283.456,820.903,254.756,16.000,208.143,-17.285,15.550,-66.277,1.349,0,0,0,0,0
1311613,-70,497,8016,-32.186,19.771,8069.314,280.065,809.973,236.499,47.429,244.143,-121.997,-33.909,-109.300,-182.575,0,0,0,0,0
1311713,-303,477,7865,-41.343,46.786,8069.128,278.285,793.061,236.654,-91.571,270.143,-1.860,-17.799,-169.119,1.552,0,0,0,0,0
1311813,-547,489,8104,-55.814,71.229,8071.857,277.865,779.836,235.938,-144.714,244.429,27.285,-4.204,-132.249,-7.158,0,0,0,0,0
1311913,-102,634,7838,-64.386,104.286,8066.357,269.786,753.501,236.836,-85.714,330.571,-55.000,-80.792,-263.345,8.983,0,0,0,0,0
1312013,101,431,7864,-61.657,134.843,8052.786,270.478,722.105,220.243,27.286,305.571,-135.713,6.921,-313.964,-165.934,0,0,0,0,0
1312113,-13,528,7667,-58.200,165.971,8045.100,269.529,690.734,224.150,34.571,311.286,-76.855,-9.484,-313.704,39.066,0,0,0,0,0
1312213,-428,420,7815,-65.743,195.500,8034.257,272.370,655.903,216.531,-75.429,295.286,-108.428,28.404,-348.315,-76.187,0,0,0,0,0
1312313,-277,592,7639,-72.986,228.371,8021.086,271.147,616.083,212.086,-72.429,328.714,-131.714,-12.224,-398.199,-44.453,0,0,0,0,0
1312413,-160,467,7785,-73.514,259.357,8011.086,271.280,571.120,206.402,-5.286,309.857,-100.000,1.330,-449.629,-56.831,0,0,0,0,0
1312513,165,593,7717,-64.957,294.400,8005.471,269.214,512.224,208.965,85.571,350.428,-56.147,-20.665,-588.958,25.621,0,0,0,0,0
1312613,50,311,8019,-62.886,325.871,8003.057,269.532,439.428,207.815,20.714,314.714,-24.141,3.185,-727.967,-11.497,0,0,0,0,0
1312713,-410,525,7768,-68.971,354.871,7999.514,272.476,380.703,209.670,-60.857,290.000,-35.430,29.434,-587.243,18.548,0,0,0,0,0
1312813,-282,442,8012,-75.686,383.286,8000.614,271.851,304.242,209.530,-67.143,284.143,11.001,-6.248,-764.615,-1.394,0,0,0,0,0
1312913,27,624,8047,-69.486,402.714,8001.271,269.160,274.073,209.603,62.000,194.286,6.572,-26.912,-301.684,0.723,0,0,0,0,0
1313013,311,339,8210,-62.943,414.443,8003.829,272.739,252.695,211.037,65.429,117.286,25.571,35.791,-213.780,14.341,0,0,0,0,0
1313113,-327,451,8166,-67.357,425.786,8008.786,274.471,235.689,210.712,-44.143,113.428,49.570,17.320,-170.062,-3.246,0,0,0,0,0
1313213,-212,418,8307,-75.986,436.243,8018.100,269.340,218.226,209.273,-86.286,104.572,93.145,-51.305,-174.632,-14.390,0,0,0,0,0
1313313,-162,480,8275,-78.743,451.343,8018.786,269.219,180.984,210.034,-27.571,151.000,6.855,-1.215,-372.417,7.606,0,0,0,0,0
1313413,470,436,8157,-69.086,467.900,8020.914,276.507,113.064,210.668,96.571,165.571,21.284,72.877,-679.206,6.340,0,0,0,0,0
1313513,52,322,8350,-63.971,471.500,8023.543,275.386,103.985,213.589,51.143,36.000,26.289,-11.208,-90.793,29.215,0,0,0,0,0
1313613,-291,452,8059,-71.771,468.229,8027.128,273.970,100.899,212.042,-78.000,-32.714,35.854,-14.162,-30.860,-15.473,0,0,0,0,0
1313713,-517,409,8261,-84.129,463.229,8030.657,274.265,94.857,213.842,-123.571,-50.000,35.288,2.952,-60.418,17.997,0,0,0,0,0
1313813,29,528,8120,-83.814,459.071,8033.271,274.382,85.043,213.799,3.143,-41.571,26.143,1.169,-98.140,-0.423,0,0,0,0,0
1313913,78,341,8208,-80.614,458.529,8034.614,274.943,85.671,214.596,32.000,-5.429,13.428,5.617,6.283,7.966,0,0,0,0,0
1314013,-56,506,8010,-77.714,463.200,8031.343,274.116,78.954,213.196,29.000,46.714,-32.715,-8.275,-67.175,-13.998,0,0,0,0,0
1314113,-377,361,8114,-90.000,464.571,8029.914,267.912,76.288,212.301,-122.857,13.714,-14.287,-62.041,-26.659,-8.956,0,0,0,0,0
1314213,-306,516,7866,-95.829,463.900,8025.986,268.109,75.622,212.752,-58.286,-6.714,-39.282,1.976,-6.653,4.520,0,0,0,0,0
1314313,-183,429,8012,-102.429,463.443,8024.286,264.463,75.735,212.382,-66.000,-4.571,-17.002,-36.466,1.128,-3.708,0,0,0,0,0
1314413,300,514,7867,-93.457,462.929,8018.000,267.295,75.266,210.424,89.714,-5.143,-62.856,28.324,-4.687,-19.582,0,0,0,0,0
1314513,131,273,7927,-92.229,462.057,8014.943,268.125,77.085,210.169,12.286,-8.714,-30.571,8.299,18.188,-2.548,0,0,0,0,0
1314613,-460,496,7793,-98.586,463.271,8006.843,271.473,76.941,207.625,-63.571,12.143,-81.001,33.481,-1.445,-25.439,0,0,0,0,0
1314713,-237,462,7791,-107.200,462.986,8001.971,266.109,76.908,208.629,-86.143,-2.857,-48.716,-53.647,-0.329,10.043,0,0,0,0,0
1314813,-184,577,7655,-106.757,464.814,7993.771,265.955,78.067,210.814,4.429,18.286,-81.997,-1.540,11.587,21.846,0,0,0,0,0
1314913,318,397,7727,-97.014,464.400,7987.714,268.829,78.348,212.295,97.429,-4.143,-60.571,28.743,2.813,14.815,0,0,0,0,0
1315013,-362,438,7830,-98.300,464.171,7983.229,269.876,78.401,212.263,-12.857,-2.286,-44.858,10.470,0.533,-0.323,0,0,0,0,0
1315113,-150,495,7778,-104.186,464.814,7978.628,266.424,78.467,213.169,-58.857,6.429,-46.001,-34.514,0.656,9.067,0,0,0,0,0
1315213,-135,480,7843,-106.586,465.043,7976.786,265.934,78.487,213.776,-24.000,2.285,-18.428,-4.904,0.206,6.061,0,0,0,0,0
1315313,593,414,7764,-91.600,463.986,7971.814,275.216,78.669,214.618,149.857,-10.571,-49.712,92.820,1.818,8.425,0,0,0,0,0
1315413,207,363,8225,-82.514,463.143,7973.886,274.425,79.427,216.345,90.857,-8.429,20.713,-7.915,7.577,17.270,0,0,0,0,0
1315513,113,406,7961,-78.057,460.943,7974.571,275.030,78.844,216.227,44.571,-22.000,6.855,6.049,-5.826,-1.180,0,0,0,0,0
1315613,-224,339,8348,-85.257,459.871,7982.914,272.144,79.976,219.188,-72.000,-10.714,83.428,-28.859,11.321,29.606,0,0,0,0,0
1315713,41,565,7949,-80.271,459.857,7985.943,271.213,79.958,217.225,49.857,-0.143,30.288,-9.311,-0.189,-19.630,0,0,0,0,0
1315813,334,405,8433,-71.600,460.500,7994.943,274.595,79.331,222.447,86.714,6.429,90.000,33.820,-6.270,52.222,0,0,0,0,0
1315913,138,489,8270,-60.500,459.171,8002.128,267.034,78.053,223.091,111.000,-13.286,71.855,-75.602,-12.775,6.440,0,0,0,0,0
1316013,-258,339,8417,-64.357,456.986,8012.457,267.908,79.236,225.312,-38.571,-21.857,103.286,8.735,11.834,22.208,0,0,0,0,0
1316113,-373,574,8320,-69.714,456.729,8021.929,270.266,78.826,224.102,-53.571,-2.571,94.717,23.584,-4.104,-12.094,0,0,0,0,0
1316213,187,446,8371,-68.857,457.171,8031.100,270.983,78.677,225.061,8.571,4.428,91.714,7.168,-1.487,9.591,0,0,0,0,0
1316313,271,487,8213,-57.100,456.429,8038.714,267.599,78.145,222.050,117.571,-7.429,76.143,-33.846,-5.324,-30.112,0,0,0,0,0
1316413,90,342,8292,-51.714,453.971,8045.500,266.710,78.995,222.429,53.857,-24.571,67.856,-8.889,8.506,3.784,0,0,0,0,0
1316513,-518,510,8189,-55.471,452.900,8051.200,271.359,77.709,220.915,-37.571,-10.714,57.002,46.491,-12.863,-15.133,0,0,0,0,0
1316613,-200,490,7995,-63.743,452.943,8051.643,266.775,77.729,220.771,-82.714,0.429,4.429,-45.837,0.196,-1.442,0,0,0,0,0
1316713,0,471,8060,-61.429,453.300,8054.128,266.615,77.754,219.870,23.143,3.571,24.854,-1.598,0.247,-9.013,0,0,0,0,0
1316813,254,449,7953,-55.014,453.871,8057.314,268.717,77.573,216.744,64.143,5.714,31.860,21.021,-1.809,-31.261,0,0,0,0,0
1316913,-370,437,8090,-56.629,453.629,8060.286,270.261,77.598,215.743,-16.143,-2.429,29.712,15.435,0.258,-10.004,0,0,0,0,0
1317013,-254,537,7800,-63.629,454.143,8058.614,268.933,78.029,217.295,-70.000,5.143,-16.714,-13.275,4.304,15.512,0,0,0,0,0
1317113,-354,479,7954,-73.671,455.429,8054.971,266.452,77.686,216.880,-100.429,12.857,-36.431,-24.817,-3.433,-4.146,0,0,0,0,0
1317213,291,589,7640,-72.229,457.529,8048.943,268.144,79.265,222.396,14.429,21.000,-60.283,16.920,15.794,55.158,0,0,0,0,0
1317313,20,334,7940,-67.286,456.586,8041.857,266.605,80.329,217.805,49.429,-9.428,-70.859,-15.389,10.641,-45.907,0,0,0,0,0
1317413,-295,537,7672,-70.371,456.771,8034.143,267.969,80.500,221.179,-30.857,1.857,-77.139,13.642,1.705,33.740,0,0,0,0,0
1317513,-297,397,8001,-77.943,456.300,8026.186,266.775,80.751,212.019,-75.714,-4.714,-79.575,-11.938,2.516,-91.598,0,0,0,0,0
1317613,-10,569,7675,-82.357,457.857,8018.743,263.032,81.851,215.051,-44.143,15.572,-74.429,-37.435,10.998,30.312,0,0,0,0,0
1317713,189,414,8021,-78.943,459.400,8012.986,264.974,79.970,209.446,34.143,15.428,-57.568,19.418,-18.807,-56.049,0,0,0,0,0
1317813,-63,515,8048,-74.129,460.229,8012.000,262.143,80.241,209.116,48.143,8.286,-9.858,-28.307,2.709,-3.298,0,0,0,0,0
1317913,-248,401,8112,-78.971,460.686,8011.686,262.179,79.810,208.949,-48.429,4.571,-3.145,0.360,-4.311,-1.671,0,0,0,0,0
1318013,-366,547,8065,-84.429,460.543,8011.128,264.114,79.646,208.754,-54.571,-1.429,-5.571,19.349,-1.637,-1.950,0,0,0,0,0
1318113,318,482,8216,-84.200,462.457,8012.786,264.455,78.521,209.910,2.286,19.143,16.572,3.410,-11.256,11.561,0,0,0,0,0
1318213,128,431,8360,-76.114,462.029,8015.128,262.157,78.609,212.837,80.857,-4.286,23.428,-22.983,0.886,29.267,0,0,0,0,0
1318313,43,438,8251,-71.086,461.486,8017.829,261.015,78.642,214.605,50.286,-5.428,27.002,-11.419,0.329,17.690,0,0,0,0,0
1318413,-464,372,8407,-75.757,459.557,8021.372,265.048,79.156,218.911,-46.714,-19.286,35.430,40.329,5.138,43.052,0,0,0,0,0
1318513,-36,465,8116,-80.457,459.757,8023.000,261.358,79.152,219.184,-47.000,2.000,16.284,-36.894,-0.042,2.737,0,0,0,0,0
1318613,-20,424,8323,-79.743,458.714,8027.386,261.454,79.135,222.053,7.143,-10.428,43.857,0.959,-0.167,28.687,0,0,0,0,0
1318713,321,444,8008,-70.829,458.243,8029.429,264.312,79.123,221.206,89.143,-4.714,20.430,28.581,-0.120,-8.472,0,0,0,0,0
1318813,-323,312,8129,-67.629,455.714,8029.786,259.846,80.908,221.346,32.000,-25.286,3.569,-44.661,17.848,1.403,0,0,0,0,0
1318913,-515,511,7780,-73.529,453.957,8028.957,265.193,78.311,222.170,-59.000,-17.571,-8.286,53.472,-25.971,8.233,0,0,0,0,0
1319013,-99,400,8047,-76.386,453.514,8031.571,264.374,78.527,221.288,-28.571,-4.429,26.143,-8.196,2.159,-8.815,0,0,0,0,0
1319113,311,514,7712,-71.757,453.314,8032.214,268.251,78.354,220.291,46.286,-2.000,6.431,38.770,-1.723,-9.969,0,0,0,0,0
1319213,70,297,7916,-64.643,451.557,8033.657,265.296,80.433,219.192,71.143,-17.572,14.429,-29.547,20.790,-10.994,0,0,0,0,0
1319313,-475,516,7766,-67.471,450.471,8035.471,268.580,79.031,216.426,-28.286,-10.857,18.140,32.842,-14.024,-27.660,0,0,0,0,0
1319413,47,431,7867,-64.514,449.957,8036.643,268.685,79.039,215.286,29.571,-5.143,11.719,1.045,0.079,-11.400,0,0,0,0,0
1319513,15,487,7868,-66.657,448.443,8038.800,267.441,77.280,212.815,-21.429,-15.143,21.567,-12.437,-17.592,-24.713,0,0,0,0,0
1319613,341,446,7843,-62.500,450.371,8036.286,271.453,75.489,214.070,41.571,19.286,-25.142,40.125,-17.903,12.550,0,0,0,0,0
1319713,-265,361,7988,-60.429,448.029,8039.429,269.339,75.682,211.710,20.714,-23.429,31.431,-21.145,1.922,-23.599,0,0,0,0,0
1319813,-181,516,7851,-58.986,449.086,8037.128,268.417,76.106,212.866,14.429,10.572,-23.003,-9.219,4.241,11.568,0,0,0,0,0
1319913,42,422,7960,-58.771,446.200,8035.886,268.492,73.193,213.059,2.143,-28.857,-12.427,0.745,-29.131,1.926,0,0,0,0,0
1320013,390,496,7960,-57.643,448.443,8032.314,270.204,72.273,212.204,11.286,22.429,-35.713,17.125,-9.196,-8.549,0,0,0,0,0
1320113,228,325,8287,-49.714,446.643,8034.043,270.327,73.741,213.773,79.286,-18.000,17.285,1.226,14.680,15.690,0,0,0,0,0
1320213,-114,480,8024,-48.314,447.529,8030.000,269.736,73.764,211.234,14.000,8.857,-40.430,-5.910,0.230,-25.394,0,0,0,0,0
1320313,-193,380,8523,-48.757,446.100,8033.543,269.947,74.089,217.306,-4.429,-14.286,35.430,2.117,3.249,60.719,0,0,0,0,0
1320413,-35,619,8137,-55.971,448.714,8033.257,262.636,76.863,217.156,-72.143,26.143,-2.856,-73.111,27.742,-1.494,0,0,0,0,0
1320513,394,347,8494,-51.086,449.071,8035.314,267.731,76.330,220.799,48.857,3.571,20.571,50.947,-5.334,36.423,0,0,0,0,0
1320613,-23,442,8229,-47.257,448.929,8037.743,266.185,76.334,221.978,38.286,-1.429,24.282,-15.464,0.037,11.789,0,0,0,0,0
1320713,-266,350,8446,-43.671,448.086,8040.386,261.482,77.092,225.690,35.857,-8.428,26.431,-47.029,7.582,37.126,0,0,0,0,0
1320813,-448,594,8201,-50.486,449.029,8041.543,265.681,78.455,226.302,-68.143,9.428,11.572,41.991,13.632,6.121,0,0,0,0,0
1320913,243,390,8193,-48.129,449.729,8041.329,267.536,77.703,226.152,23.571,7.000,-2.144,18.549,-7.520,-1.507,0,0,0,0,0
1321013,155,514,8196,-45.114,449.843,8043.986,268.616,77.791,226.859,30.143,1.143,26.572,10.808,0.885,7.079,0,0,0,0,0
1321113,11,395,8121,-39.571,450.329,8044.086,265.698,77.340,226.892,55.429,4.857,1.001,-29.183,-4.514,0.324,0,0,0,0,0
1321213,-527,474,8199,-42.729,449.729,8048.843,270.121,76.990,226.599,-31.571,-6.000,47.568,44.233,-3.497,-2.930,0,0,0,0,0
1321313,-88,478,7912,-41.371,450.429,8047.414,269.651,77.021,227.141,13.571,7.000,-14.287,-4.699,0.311,5.424,0,0,0,0,0
1321413,18,503,8056,-45.400,450.271,8050.114,266.611,76.903,226.101,-40.286,-1.571,27.002,-30.407,-1.187,-10.397,0,0,0,0,0
1321513,236,498,7704,-43.900,453.486,8046.929,267.891,74.076,229.361,15.000,32.143,-31.855,12.805,-28.264,32.597,0,0,0,0,0
1321613,-301,398,7929,-41.629,452.086,8048.872,265.012,74.186,227.772,22.714,-14.000,19.429,-28.791,1.093,-15.887,0,0,0,0,0
1321713,-444,619,7801,-44.586,454.329,8049.014,268.310,76.779,227.614,-29.571,22.429,1.426,32.980,25.938,-1.587,0,0,0,0,0
1321813,-196,442,7764,-44.757,452.400,8050.571,268.403,75.356,225.274,-1.714,-19.286,15.571,0.928,-14.232,-23.400,0,0,0,0,0
1321913,164,619,7628,-46.957,455.571,8049.157,266.041,77.596,227.600,-22.000,31.714,-14.141,-23.616,22.400,23.257,0,0,0,0,0
1322013,142,369,7897,-39.757,454.586,8050.114,264.232,78.249,226.815,72.000,-9.857,9.570,-18.098,6.525,-7.841,0,0,0,0,0
1322113,-234,552,7778,-40.957,455.400,8050.114,264.919,78.958,226.815,-12.000,8.143,0.000,6.878,7.097,0.000,0,0,0,0,0
1322213,-266,373,8006,-42.829,453.871,8052.443,266.037,79.501,225.510,-18.714,-15.286,23.286,11.180,5.428,-13.053,0,0,0,0,0
1322313,-76,590,7684,-52.386,456.386,8051.300,254.804,80.970,227.166,-95.571,25.143,-11.431,-112.338,14.688,16.555,0,0,0,0,0
1322413,424,355,8094,-49.286,456.271,8049.429,259.222,81.107,226.265,31.000,-1.143,-18.711,44.186,1.373,-9.009,0,0,0,0,0
1322513,13,469,8060,-50.714,457.171,8050.843,258.599,80.894,226.017,-14.286,9.000,14.141,-6.235,-2.136,-2.479,0,0,0,0,0
1322613,-237,371,7997,-50.900,457.629,8045.829,258.728,80.313,223.245,-1.857,4.572,-50.142,1.290,-5.808,-27.716,0,0,0,0,0
1322713,-329,521,7921,-56.186,457.000,8045.429,260.569,79.639,223.443,-52.857,-6.286,-3.999,18.415,-6.734,1.981,0,0,0,0,0
1322813,268,446,8256,-57.129,457.586,8042.900,259.272,79.405,220.018,-9.429,5.857,-25.288,-12.974,-2.342,-34.249,0,0,0,0,0
1322913,106,421,8349,-57.586,456.614,8044.029,258.955,79.431,221.379,-4.571,-9.714,11.289,-3.164,0.257,13.604,0,0,0,0,0
1323013,-139,410,8293,-55.886,457.629,8042.257,258.023,78.369,218.869,17.000,10.143,-17.715,-9.323,-10.621,-25.096,0,0,0,0,0
1323113,-420,387,8325,-56.557,454.957,8042.329,258.907,77.539,218.961,-6.714,-26.714,0.713,8.840,-8.296,0.914,0,0,0,0,0
1323213,-74,509,8020,-60.286,455.857,8037.314,257.247,77.795,215.366,-37.286,9.000,-50.142,-16.603,2.560,-35.946,0,0,0,0,0
1323313,94,356,8307,-62.814,453.986,8038.657,254.837,78.595,216.746,-25.286,-18.714,13.428,-24.102,7.999,13.799,0,0,0,0,0
1323413,98,470,7921,-62.700,455.814,8033.357,254.907,77.449,215.015,1.143,18.286,-53.003,0.703,-11.460,-17.307,0,0,0,0,0
1323513,-292,257,8089,-59.471,452.200,8031.929,250.513,80.672,214.307,32.286,-36.143,-14.282,-43.938,32.233,-7.078,0,0,0,0,0
1323613,-534,596,7948,-64.243,453.714,8031.257,256.259,82.345,214.496,-47.714,15.143,-6.714,57.461,16.728,1.882,0,0,0,0,0
1323713,-241,383,7944,-67.686,452.457,8029.600,256.991,82.742,214.715,-34.429,-12.571,-16.572,7.317,3.973,2.195,0,0,0,0,0
1323813,152,592,7873,-69.143,454.500,8028.457,255.447,84.381,215.332,-14.571,20.428,-11.431,-15.436,16.385,6.167,0,0,0,0,0
1323913,175,300,7930,-61.357,452.543,8026.171,254.462,86.330,215.516,77.857,-19.572,-22.856,-9.848,19.495,1.837,0,0,0,0,0
1324013,-329,518,7827,-62.429,452.271,8026.557,255.427,86.094,215.134,-10.714,-2.714,3.857,9.649,-2.364,-3.813,0,0,0,0,0
1324113,-276,418,7894,-61.314,451.400,8025.700,254.321,86.128,215.541,11.143,-8.714,-8.569,-11.066,0.338,4.065,0,0,0,0,0
1324213,-131,560,7611,-67.343,450.986,8025.286,250.876,85.533,216.308,-60.286,-4.143,-4.146,-34.446,-5.952,7.675,0,0,0,0,0
1324313,381,418,7669,-62.186,452.186,8021.414,256.271,84.465,220.190,51.571,12.000,-38.716,53.949,-10.671,38.820,0,0,0,0,0
1324413,-208,478,7723,-60.943,451.343,8022.143,255.348,83.907,219.115,12.429,-8.428,7.290,-9.228,-5.580,-10.756,0,0,0,0,0
1324513,-257,501,7791,-60.371,452.829,8019.143,254.863,83.853,220.815,5.714,14.857,-30.000,-4.846,-0.547,17.000,0,0,0,0,0
