tmstm,rssi,type,mac
1283269,-74,80,5a238ce84754
1283650,-96,08,c83a35be8d81
1285175,-66,80,9897d19bbdf8
1285178,-89,80,b0c28721bc6a
1285180,-89,80,b2c28721bc6b
1285193,-30,48,009acdbcffe3
1285204,-81,80,345760ecae40
1285207,-92,80,4632c85e95c5
1285217,-75,80,d06f820dca00
1285269,-94,08,4432c85e95c4
1285277,-65,80,9897d19bbdf8
1285280,-88,80,b0c28721bc6a
1285281,-88,80,b2c28721bc6b
1285307,-80,80,345760ecae40
1285309,-92,80,4632c85e95c5
1285318,-74,80,d06f820dca00
1285330,-30,48,009acdbcffe3
1285335,-70,88,d06f820dca00
1285336,-33,88,009acdbcffe3
1285379,-65,80,9897d19bbdf8
1285384,-88,80,b2c28721bc6b
1285409,-81,80,345760ecae40
1285416,-70,48,5c0339b443d2
1285419,-75,80,d06f820dca00
1285425,-70,88,d06f820dca00
1285425,-33,88,009acdbcffe3
1285482,-66,80,9897d19bbdf8
1285482,-69,08,9897d19bbdf8
1285489,-90,80,b2c28721bc6b
1285512,-82,80,345760ecae40
1285514,-94,80,4632c85e95c5
1285525,-75,80,d06f820dca00
1285531,-33,88,009acdbcffe3
1285568,-70,88,d06f820dca00
1285583,-65,80,9897d19bbdf8
1285583,-67,c8,dc90884a7739
1285589,-89,80,b0c28721bc6a
1285591,-89,80,b2c28721bc6b
1285614,-83,80,345760ecae40
1285627,-75,80,d06f820dca00
1285665,-70,88,d06f820dca00
1285685,-64,80,9897d19bbdf8
1285688,-89,80,b0c28721bc6a
1285690,-89,80,b2c28721bc6b
1285755,-33,88,009acdbcffe3
1285821,-94,80,4632c85e95c5
1285830,-75,80,d06f820dca00
1285841,-73,88,9897d19bbdf8
1285890,-66,80,9897d19bbdf8
1285895,-48,88,e4a471e5f2ef
1285897,-89,80,b2c28721bc6b
1285921,-81,80,345760ecae40
1285934,-75,80,d06f820dca00
1285934,-73,88,9897d19bbdf8
1285993,-65,80,9897d19bbdf8
1285997,-89,80,b0c28721bc6a
1286001,-89,80,b2c28721bc6b
1286024,-81,80,345760ecae40
1286026,-93,80,4632c85e95c5
1286036,-76,80,d06f820dca00
1286080,-73,88,9897d19bbdf8
1286100,-65,80,9897d19bbdf8
1286130,-30,48,009acdbcffe3
1288204,-64,80,10c25a50cbd1
1288244,-90,80,7c8779019402
1288909,-52,50,10c25a50cbd1
1289269,-89,80,e894f6e6fc32
1290233,-90,88,e067b32dc3b6
1290263,-92,80,e067b32dc3b6
1290274,-94,80,c471545448d6
1290368,-91,80,78719c4752b0
1293186,-84,80,d0bf9c5495bb
1293278,-79,80,fcb4e6c5ee2a
1293388,-94,80,e067b357bdde
1293794,-92,88,e067b357bdde
1293828,-93,80,8c61a36f465a
1295265,-79,80,bccab5d2c7d0
1295596,-85,88,bccab5d2c7d0
1296171,-81,80,5a238ce84754
1296272,-84,80,58238ce84753
1297708,-75,80,d06f820dca00
1298178,-65,80,9897d19bbdf8
1298181,-88,80,b0c28721bc6a
1298184,-88,80,b2c28721bc6b
1298209,-84,80,345760ecae40
1298314,-93,80,4632c85e95c5
1298323,-74,80,d06f820dca00
1298383,-65,80,9897d19bbdf8
1298388,-72,88,9897d19bbdf8
1298490,-91,80,b0c28721bc6a
1298492,-88,80,b2c28721bc6b
1298516,-84,80,345760ecae40
1298526,-74,80,d06f820dca00
1298588,-65,80,9897d19bbdf8
1298614,-73,88,9897d19bbdf8
1298696,-89,80,b0c28721bc6a
1298698,-89,80,b2c28721bc6b
1298824,-84,80,345760ecae40
1298834,-75,80,d06f820dca00
1298845,-31,48,009acdbcffe3
1298855,-71,88,d06f820dca00
1298896,-65,80,9897d19bbdf8
1298898,-85,80,b0c28721bc6a
1298926,-83,80,345760ecae40
1298928,-93,80,4632c85e95c5
1298937,-75,80,d06f820dca00
1299003,-88,80,b2c28721bc6b
1299011,-73,88,9897d19bbdf8
1299104,-66,80,9897d19bbdf8
1299131,-83,80,345760ecae40
1299142,-67,c8,dc90884a7739
1301209,-65,80,10c25a50cbd1
1301249,-92,80,7c8779019402
1302376,-92,80,e894f6e6fc32
1303280,-93,80,c471545448d6
1303370,-91,80,e067b32dc3b6
1303372,-89,80,78719c4752b0
1303888,-91,50,e067b32dc3b6
1306181,-79,80,fcb4e6c5ee2a
1306190,-78,80,d0bf9c5495bb
1306218,-94,80,8c61a36f465a
1306271,-92,88,8c61a36f465a
1306294,-80,88,fcb4e6c5ee2a
1306332,-77,88,d0bf9c5495bb
1306386,-84,80,fcb4e6c5ee2a
1306395,-78,80,d0bf9c5495bb
1307109,-92,80,e067b357bdde
1308372,-84,80,bccab5d2c7d0
1308374,-86,08,bccab5d2c7d0
1309176,-78,80,5a238ce84754
1309277,-78,80,58238ce84753
1310094,-95,80,c83a35be8d81
1310354,-91,48,d02598c765cf
1311183,-65,80,9897d19bbdf8
1311186,-89,80,b0c28721bc6a
1311188,-89,80,b2c28721bc6b
1311200,-66,88,dc90884a7739
1311214,-83,80,345760ecae40
1311225,-74,80,d06f820dca00
1311242,-70,88,d06f820dca00
1311244,-33,88,009acdbcffe3
1311285,-65,80,9897d19bbdf8
1311290,-86,80,b0c28721bc6a
1311292,-89,80,b2c28721bc6b
1311317,-83,80,345760ecae40
1311329,-73,80,d06f820dca00
1311358,-66,88,dc90884a7739
1311366,-70,88,d06f820dca00
1311390,-65,80,9897d19bbdf8
1311393,-88,80,b2c28721bc6b
1311416,-33,88,009acdbcffe3
1311421,-83,80,345760ecae40
1311430,-74,80,d06f820dca00
1311436,-69,88,d06f820dca00
1311491,-65,80,9897d19bbdf8
1311497,-88,80,b2c28721bc6b
1311503,-33,88,009acdbcffe3
1311521,-84,80,345760ecae40
1311531,-74,80,d06f820dca00
1311536,-68,88,d06f820dca00
1311577,-67,c8,dc90884a7739
1311594,-65,80,9897d19bbdf8
1311597,-88,80,b0c28721bc6a
1311624,-84,80,345760ecae40
1311630,-34,88,009acdbcffe3
1311633,-74,80,d06f820dca00
1311637,-89,08,b0c28721bc6a
1311639,-69,88,d06f820dca00
1311697,-65,80,9897d19bbdf8
1311702,-88,80,b0c28721bc6a
1311704,-89,80,b2c28721bc6b
1311727,-33,88,009acdbcffe3
1311739,-74,80,d06f820dca00
1311743,-69,88,d06f820dca00
1311797,-65,80,9897d19bbdf8
1311801,-88,80,b0c28721bc6a
1311803,-90,80,b2c28721bc6b
1311828,-84,80,345760ecae40
1311838,-74,80,d06f820dca00
1311927,-68,88,d06f820dca00
1312002,-65,80,9897d19bbdf8
1312007,-90,80,b0c28721bc6a
1312009,-90,80,b2c28721bc6b
1312033,-84,80,345760ecae40
1312036,-92,80,4632c85e95c5
1312043,-74,80,d06f820dca00
1312045,-66,c8,dc90884a7739
1312104,-64,80,9897d19bbdf8
1312108,-89,80,b0c28721bc6a
1312109,-89,80,b2c28721bc6b
1312123,-33,88,009acdbcffe3
1312136,-84,80,345760ecae40
1312149,-73,80,d06f820dca00
1312164,-68,88,d06f820dca00
1314214,-64,80,10c25a50cbd1
1314459,-91,80,7c8779019402
1315280,-92,80,e894f6e6fc32
1316172,-90,80,78719c4752b0
1316182,-94,80,c471545448d6
1316265,-92,88,c471545448d6
1316272,-93,80,e067b32dc3b6
1316890,-92,08,78719c4752b0
1319188,-78,80,fcb4e6c5ee2a
1319195,-84,80,d0bf9c5495bb
1319524,-90,48,1436c6a65d78
1319940,-91,80,8c61a36f465a
1320012,-94,80,e067b357bdde
1321172,-79,80,bccab5d2c7d0
1321174,-79,88,bccab5d2c7d0
1322181,-78,80,5a238ce84754
1322281,-78,80,58238ce84753
1323620,-96,88,d02598c765cf
1323692,-96,48,d02598c765cf
1324190,-66,80,9897d19bbdf8
1324192,-93,80,b0c28721bc6a
1324193,-89,80,b2c28721bc6b
1324219,-84,80,345760ecae40
1324220,-89,08,345760ecae40
1324221,-93,80,4632c85e95c5
1324230,-81,80,d06f820dca00
1324243,-70,c8,dc90884a7739
1324290,-66,80,9897d19bbdf8
1324296,-89,80,b0c28721bc6a
1324298,-90,80,b2c28721bc6b
1324321,-84,80,345760ecae40
1324332,-78,80,d06f820dca00
1324426,-95,80,4632c85e95c5
1324437,-32,48,009acdbcffe3
1324494,-66,80,9897d19bbdf8
1324498,-90,80,b0c28721bc6a
1324500,-91,80,b2c28721bc6b
1324526,-85,80,345760ecae40
1324528,-93,80,4632c85e95c5
1324539,-75,80,d06f820dca00
1324597,-65,80,9897d19bbdf8
1324603,-90,80,b0c28721bc6a
1324606,-89,80,b2c28721bc6b
1324628,-84,80,345760ecae40
1324631,-92,80,4632c85e95c5
1324641,-72,80,d06f820dca00
1324642,-80,48,5c0339b443d2
1324643,-69,c8,dc90884a7739
1324648,-70,88,dc90884a7739
1324653,-31,48,009acdbcffe3
1324662,-34,88,009acdbcffe3
1324700,-65,80,9897d19bbdf8
1324703,-73,88,9897d19bbdf8
1324707,-89,80,b0c28721bc6a
1324709,-89,80,b2c28721bc6b
1324731,-84,80,345760ecae40
1324733,-92,80,4632c85e95c5
1324744,-74,80,d06f820dca00
1324802,-66,80,9897d19bbdf8
1324808,-91,80,b0c28721bc6a
1324810,-89,80,b2c28721bc6b
1324833,-83,80,345760ecae40
1324836,-92,80,4632c85e95c5
1324846,-77,80,d06f820dca00
1324904,-66,80,9897d19bbdf8
1324908,-92,80,b0c28721bc6a
1324910,-91,80,b2c28721bc6b
1324936,-85,80,345760ecae40
1324938,-94,80,4632c85e95c5
1324948,-75,80,d06f820dca00
1325006,-67,80,9897d19bbdf8
1325011,-89,80,b0c28721bc6a
1325013,-90,80,b2c28721bc6b
1325038,-85,80,345760ecae40
1325041,-92,80,4632c85e95c5
1325052,-75,80,d06f820dca00
1325054,-31,48,009acdbcffe3
1325109,-67,80,9897d19bbdf8
1325113,-89,80,b0c28721bc6a
1325115,-92,80,b2c28721bc6b
1325140,-84,80,345760ecae40
1325151,-79,80,d06f820dca00
1327219,-65,80,10c25a50cbd1
1327258,-93,80,7c8779019402
1329175,-93,80,e067b32dc3b6
1329177,-91,80,78719c4752b0
1329392,-93,80,c471545448d6
1332191,-79,80,fcb4e6c5ee2a
1332197,-93,80,e067b357bdde
1332201,-85,80,d0bf9c5495bb
1333149,-93,80,8c61a36f465a
1334177,-83,80,bccab5d2c7d0
1335199,-80,80,58238ce84753
1335203,-81,80,5a238ce84754
1335629,-93,08,c83a35be8d81
1337172,-67,c8,dc90884a7739
1337192,-64,80,9897d19bbdf8
1337196,-89,80,b0c28721bc6a
1337197,-86,80,b2c28721bc6b
1337223,-84,80,345760ecae40
1337226,-93,80,4632c85e95c5
1337236,-73,80,d06f820dca00
1337294,-65,80,9897d19bbdf8
1337298,-89,80,b0c28721bc6a
1337300,-88,80,b2c28721bc6b
1337326,-83,80,345760ecae40
1337329,-93,80,4632c85e95c5
1337339,-69,80,d06f820dca00
1337346,-64,50,9897d19bbdf8
1337397,-63,80,9897d19bbdf8
1337402,-89,80,b0c28721bc6a
1337404,-89,80,b2c28721bc6b
1337405,-92,08,4432c85e95c4
1337415,-29,48,009acdbcffe3
1337428,-83,80,345760ecae40
1337431,-92,80,4632c85e95c5
1337441,-71,80,d06f820dca00
1337500,-64,80,9897d19bbdf8
1337503,-89,80,b0c28721bc6a
1337506,-88,80,b2c28721bc6b
1337531,-82,80,345760ecae40
1337533,-92,80,4632c85e95c5
1337544,-70,80,d06f820dca00
1337558,-71,88,d06f820dca00
1337601,-63,80,9897d19bbdf8
1337605,-87,80,b0c28721bc6a
1337607,-88,80,b2c28721bc6b
1337633,-83,80,345760ecae40
1337636,-92,80,4632c85e95c5
1337646,-70,80,d06f820dca00
1337704,-64,80,9897d19bbdf8
1337708,-89,80,b0c28721bc6a
1337709,-90,80,b2c28721bc6b
1337736,-83,80,345760ecae40
1337738,-92,80,4632c85e95c5
1337748,-73,80,d06f820dca00
1337806,-65,80,9897d19bbdf8
1337810,-89,80,b0c28721bc6a
1337813,-90,80,b2c28721bc6b
1337838,-83,80,345760ecae40
1337841,-90,80,4632c85e95c5
1337851,-73,80,d06f820dca00
1337863,-29,48,009acdbcffe3
1337867,-71,88,d06f820dca00
1337909,-64,80,9897d19bbdf8
1337912,-89,80,b0c28721bc6a
1337914,-88,80,b2c28721bc6b
1337940,-80,80,345760ecae40
1337943,-92,80,4632c85e95c5
1337951,-73,80,d06f820dca00
1338011,-64,80,9897d19bbdf8
1338020,-71,88,9897d19bbdf8
1338118,-87,80,b0c28721bc6a
1338120,-87,80,b2c28721bc6b
1338145,-83,80,345760ecae40
1338148,-93,80,4632c85e95c5
1338156,-72,80,d06f820dca00
1338156,-66,c8,dc90884a7739
1338160,-84,48,5c0339b443d2
1340223,-52,80,10c25a50cbd1
1340263,-94,80,7c8779019402
1341185,-92,80,e894f6e6fc32
1342179,-93,80,e067b32dc3b6
1342182,-86,80,78719c4752b0
1342294,-92,80,c471545448d6
1345195,-85,80,fcb4e6c5ee2a
1345204,-77,80,d0bf9c5495bb
1345323,-88,88,1436c6a65d78
1345611,-94,80,e067b357bdde
1345642,-92,80,8c61a36f465a
1345891,-80,88,fcb4e6c5ee2a
1345896,-77,88,d0bf9c5495bb
1345912,-79,80,fcb4e6c5ee2a
1345921,-78,80,d0bf9c5495bb
1346021,-94,80,e067b357bdde
1346154,-92,80,8c61a36f465a
1347182,-80,80,bccab5d2c7d0
1347388,-83,08,bccab5d2c7d0
1348173,-89,48,58c5cbd26927
1348189,-78,80,58238ce84753
1348190,-77,80,5a238ce84754
1348533,-79,50,58238ce84753
1348620,-86,40,58c5cbd26927
1348760,-81,08,58238ce84753
1349113,-82,48,58c5cbd26927
1349175,-93,48,d02598c765cf
1350197,-66,80,9897d19bbdf8
1350205,-89,80,b0c28721bc6a
1350207,-89,80,b2c28721bc6b
1350228,-84,80,345760ecae40
1350241,-75,80,d06f820dca00
1350252,-84,48,5c0339b443d2
1350256,-92,80,4432c85e95c4
1350258,-92,80,4632c85e95c5
1350289,-97,08,4432c85e95c4
1350299,-66,80,9897d19bbdf8
1350305,-88,80,b0c28721bc6a
1350314,-88,80,b2c28721bc6b
1350331,-82,80,345760ecae40
1350333,-85,48,1801f13b9f03
1350344,-76,80,d06f820dca00
1350401,-66,80,9897d19bbdf8
1350406,-89,80,b0c28721bc6a
1350409,-87,80,b2c28721bc6b
1350417,-70,08,9897d19bbdf8
1350433,-83,80,345760ecae40
1350436,-94,80,4632c85e95c5
1350444,-76,80,d06f820dca00
1350486,-67,c8,dc90884a7739
1350507,-66,80,9897d19bbdf8
1350509,-89,80,b0c28721bc6a
1350513,-90,80,b2c28721bc6b
1350535,-84,80,345760ecae40
1350548,-76,80,d06f820dca00
1350578,-68,88,dc90884a7739
1350604,-83,50,345760ecae40
1350611,-65,80,9897d19bbdf8
1350613,-65,50,9897d19bbdf8
1350638,-83,80,345760ecae40
1350651,-75,80,d06f820dca00
1350714,-88,80,b0c28721bc6a
1350716,-88,80,b2c28721bc6b
1350743,-94,80,4632c85e95c5
1350763,-30,48,009acdbcffe3
1350766,-72,88,d06f820dca00
1350767,-33,88,009acdbcffe3
1350811,-65,80,9897d19bbdf8
1350818,-90,80,b0c28721bc6a
1350820,-89,80,b2c28721bc6b
1350826,-91,08,4432c85e95c4
1350843,-83,80,345760ecae40
1350845,-94,80,4632c85e95c5
1350855,-77,80,d06f820dca00
1350913,-65,80,9897d19bbdf8
1350918,-89,80,b0c28721bc6a
1350920,-89,80,b2c28721bc6b
1350945,-83,80,345760ecae40
1350958,-68,c8,dc90884a7739
1351003,-85,48,1801f13b9f03
1351016,-65,80,9897d19bbdf8
1351021,-90,80,b0c28721bc6a
1351023,-87,80,b2c28721bc6b
1351024,-72,88,d06f820dca00
1351047,-83,80,345760ecae40
1351048,-92,48,1801f13b9f03
1351050,-94,80,4632c85e95c5
1351060,-76,80,d06f820dca00
1351122,-89,80,b0c28721bc6a
1351124,-89,80,b2c28721bc6b
1351127,-65,80,9897d19bbdf8
1351135,-66,50,9897d19bbdf8
1353228,-64,80,10c25a50cbd1
1353232,-65,08,10c25a50cbd1
1353268,-94,80,7c8779019402
1353854,-89,50,7c8779019402
1354907,-92,80,e894f6e6fc32
1355186,-96,80,78719c4752b0
1355196,-96,80,c471545448d6
1355491,-92,80,e067b32dc3b6
1355737,-88,88,78719c4752b0
1358200,-78,80,fcb4e6c5ee2a
1358210,-85,80,d0bf9c5495bb
1358309,-96,80,e067b357bdde
1360186,-84,80,bccab5d2c7d0
1360593,-85,88,bccab5d2c7d0
1361194,-78,80,58238ce84753
1361195,-78,80,5a238ce84754
1361657,-94,08,c83a35be8d81
1363199,-33,88,009acdbcffe3
1363201,-65,80,9897d19bbdf8
1363206,-89,80,b0c28721bc6a
1363208,-90,80,b2c28721bc6b
1363233,-81,80,345760ecae40
1363236,-93,80,4632c85e95c5
1363239,-88,08,b0c28721bc6a
1363246,-74,80,d06f820dca00
1363252,-66,c8,dc90884a7739
1363253,-66,48,dc90884a7739
1363274,-71,88,d06f820dca00
1363299,-59,48,5c0339b443d2
1363304,-65,80,9897d19bbdf8
1363308,-89,08,b0c28721bc6a
1363310,-89,80,b0c28721bc6a
1363312,-88,80,b2c28721bc6b
1363319,-33,88,009acdbcffe3
1363324,-71,88,d06f820dca00
1363335,-81,80,345760ecae40
1363338,-91,80,4632c85e95c5
1363346,-74,80,d06f820dca00
1363406,-64,80,9897d19bbdf8
1363414,-89,80,b0c28721bc6a
1363416,-89,80,b2c28721bc6b
1363434,-71,88,d06f820dca00
1363438,-81,80,345760ecae40
1363440,-92,80,4632c85e95c5
1363451,-74,80,d06f820dca00
1363474,-33,88,009acdbcffe3
1363482,-91,08,4432c85e95c4
1363485,-71,88,d06f820dca00
1363509,-65,80,9897d19bbdf8
1363516,-90,80,b0c28721bc6a
1363540,-80,80,345760ecae40
1363550,-74,80,d06f820dca00
1363618,-89,80,b2c28721bc6b
1363645,-92,80,4632c85e95c5
1363713,-65,80,9897d19bbdf8
1363721,-89,80,b0c28721bc6a
1363745,-81,80,345760ecae40
1363745,-29,48,009acdbcffe3
1363756,-74,80,d06f820dca00
1363821,-88,80,b2c28721bc6b
1363850,-94,80,4632c85e95c5
1363918,-65,80,9897d19bbdf8
1363922,-91,80,b0c28721bc6a
1363950,-82,80,345760ecae40
1363961,-74,80,d06f820dca00
1363973,-29,48,009acdbcffe3
1363975,-71,88,d06f820dca00
1364020,-64,80,9897d19bbdf8
1364025,-90,80,b0c28721bc6a
1364027,-89,80,b2c28721bc6b
1364052,-82,80,345760ecae40
1364055,-93,80,4632c85e95c5
1364063,-74,80,d06f820dca00
1364123,-65,80,9897d19bbdf8
1364127,-90,80,b0c28721bc6a
1364158,-91,08,345760ecae40
1366233,-49,80,10c25a50cbd1
1366273,-92,80,7c8779019402
1366329,-54,88,10c25a50cbd1
1368016,-91,80,e894f6e6fc32
1368189,-93,80,e067b32dc3b6
1368192,-89,80,78719c4752b0
1368202,-93,80,c471545448d6
1371205,-82,80,fcb4e6c5ee2a
1371213,-83,80,d0bf9c5495bb
1371416,-92,80,e067b357bdde
1371448,-96,80,8c61a36f465a
1373191,-78,80,bccab5d2c7d0
1374198,-83,80,58238ce84753
1374200,-83,80,5a238ce84754
1375502,-70,08,9897d19bbdf8
1376210,-66,80,9897d19bbdf8
1376213,-88,80,b2c28721bc6b
1376238,-86,80,345760ecae40
1376241,-94,80,4632c85e95c5
1376249,-74,80,d06f820dca00
1376267,-69,c8,dc90884a7739
1376308,-65,80,9897d19bbdf8
1376314,-90,80,b0c28721bc6a
1376315,-88,80,b2c28721bc6b
1376340,-86,80,345760ecae40
1376343,-95,80,4632c85e95c5
1376353,-75,80,d06f820dca00
1376354,-30,48,009acdbcffe3
1376411,-65,80,9897d19bbdf8
1376416,-89,80,b0c28721bc6a
1376417,-88,80,b2c28721bc6b
1376443,-84,80,345760ecae40
1376446,-93,80,4632c85e95c5
1376453,-75,80,d06f820dca00
1376513,-66,80,9897d19bbdf8
1376517,-89,80,b0c28721bc6a
1376519,-88,80,b2c28721bc6b
1376545,-86,80,345760ecae40
1376570,-30,48,009acdbcffe3
1376574,-34,88,009acdbcffe3
1376616,-66,80,9897d19bbdf8
1376620,-90,80,b0c28721bc6a
1376623,-89,80,b2c28721bc6b
1376647,-85,80,345760ecae40
1376650,-91,80,4632c85e95c5
1376658,-75,80,d06f820dca00
1376675,-59,48,5c0339b443d2
1376718,-66,80,9897d19bbdf8
1376722,-88,80,b0c28721bc6a
1376750,-85,80,345760ecae40
1376752,-93,80,4632c85e95c5
1376762,-74,80,d06f820dca00
1376829,-89,80,b2c28721bc6b
1376923,-66,80,9897d19bbdf8
1376927,-89,80,b0c28721bc6a
1376955,-86,80,345760ecae40
1376957,-93,80,4632c85e95c5
1376967,-76,80,d06f820dca00
1376968,-59,48,5c0339b443d2
1376969,-69,88,d06f820dca00
1377025,-66,80,9897d19bbdf8
1377032,-90,80,b0c28721bc6a
1377034,-89,80,b2c28721bc6b
1377057,-87,80,345760ecae40
1377070,-75,80,d06f820dca00
1377137,-94,08,4432c85e95c4
1379199,-95,50,7c8779019402
1379238,-65,80,10c25a50cbd1
1379277,-92,80,7c8779019402
1380816,-94,80,e894f6e6fc32
1381195,-89,80,e067b32dc3b6
1381299,-94,80,78719c4752b0
1381718,-95,80,c471545448d6
1381896,-69,40,c4366c9a74aa
1382151,-90,88,a8515b13c5ac
1384210,-78,80,fcb4e6c5ee2a
1384321,-76,80,d0bf9c5495bb
1384350,-91,80,8c61a36f465a
1384556,-88,88,1436c6a65d78
1384691,-84,88,fcb4e6c5ee2a
1384719,-76,88,d0bf9c5495bb
1384722,-79,80,fcb4e6c5ee2a
1384730,-76,80,d0bf9c5495bb
1386196,-82,80,bccab5d2c7d0
1386402,-82,08,bccab5d2c7d0
1387175,-96,08,c83a35be8d81
1387204,-83,80,5a238ce84754
1387305,-82,80,58238ce84753
1387347,-65,48,c4366c9a74aa
1388027,-78,08,58238ce84753
1388644,-93,48,d02598c765cf
1389170,-68,c8,dc90884a7739
1389175,-71,88,d06f820dca00
1389211,-67,80,9897d19bbdf8
1389215,-90,80,b0c28721bc6a
1389242,-84,80,345760ecae40
1389255,-78,80,d06f820dca00
1389323,-90,80,b2c28721bc6b
1389348,-92,80,4632c85e95c5
1389416,-65,80,9897d19bbdf8
1389420,-89,80,b0c28721bc6a
1389447,-85,80,345760ecae40
1389460,-79,80,d06f820dca00
1389461,-59,48,5c0339b443d2
1389462,-68,c8,dc90884a7739
1389465,-70,88,d06f820dca00
1389467,-68,88,dc90884a7739
1389518,-65,80,9897d19bbdf8
1389522,-89,80,b0c28721bc6a
1389524,-90,80,b2c28721bc6b
1389545,-92,08,4432c85e95c4
1389550,-86,80,345760ecae40
1389562,-80,80,d06f820dca00
1389564,-30,48,009acdbcffe3
1389591,-61,88,5c0339b443d2
1389620,-66,80,9897d19bbdf8
1389628,-90,80,b0c28721bc6a
1389630,-89,80,b2c28721bc6b
1389652,-86,80,345760ecae40
1389655,-90,80,4632c85e95c5
1389665,-80,80,d06f820dca00
1389674,-67,c8,dc90884a7739
1389723,-66,80,9897d19bbdf8
1389729,-90,80,b0c28721bc6a
1389730,-90,80,b2c28721bc6b
1389754,-86,80,345760ecae40
1389767,-80,80,d06f820dca00
1389860,-90,80,4632c85e95c5
1389928,-65,80,9897d19bbdf8
1389932,-90,80,b0c28721bc6a
1389933,-88,80,b2c28721bc6b
1389960,-86,80,345760ecae40
1389971,-81,80,d06f820dca00
1392180,-92,80,7c8779019402
1392243,-65,80,10c25a50cbd1
1394198,-92,80,e067b32dc3b6
1394353,-90,48,a8515b13c5ac
1394416,-94,80,c471545448d6
1394508,-89,80,78719c4752b0
1394600,-53,40,e4a471e5f2ef
1397216,-79,80,fcb4e6c5ee2a
1397326,-83,80,d0bf9c5495bb
1397630,-91,80,e067b357bdde
1399200,-83,80,bccab5d2c7d0
1400201,-73,48,c4366c9a74aa
1400208,-77,80,58238ce84753
1400209,-75,80,5a238ce84754
1400315,-76,08,58238ce84753
1402216,-66,80,9897d19bbdf8
1402220,-91,80,b0c28721bc6a
1402247,-87,80,345760ecae40
1402250,-92,80,4632c85e95c5
1402258,-75,80,d06f820dca00
1402297,-74,88,9897d19bbdf8
1402318,-67,80,9897d19bbdf8
1402322,-89,80,b0c28721bc6a
1402324,-89,80,b2c28721bc6b
1402329,-30,48,009acdbcffe3
1402360,-75,80,d06f820dca00
1402360,-68,c8,dc90884a7739
1402362,-74,88,9897d19bbdf8
1402420,-66,80,9897d19bbdf8
1402426,-91,80,b0c28721bc6a
1402428,-91,80,b2c28721bc6b
1402452,-86,80,345760ecae40
1402455,-93,80,4632c85e95c5
1402463,-75,80,d06f820dca00
1402470,-74,88,9897d19bbdf8
1402523,-66,80,9897d19bbdf8
1402527,-91,80,b0c28721bc6a
1402529,-89,80,b2c28721bc6b
1402554,-88,80,345760ecae40
1402567,-75,80,d06f820dca00
1402567,-68,c8,dc90884a7739
1402602,-85,48,1801f13b9f03
1402626,-66,80,9897d19bbdf8
1402626,-72,88,d06f820dca00
1402631,-90,80,b0c28721bc6a
1402632,-89,80,b2c28721bc6b
1402657,-87,80,345760ecae40
1402659,-93,80,4632c85e95c5
1402661,-74,88,9897d19bbdf8
1402670,-75,80,d06f820dca00
1402683,-30,48,009acdbcffe3
1402728,-66,80,9897d19bbdf8
1402732,-90,80,b0c28721bc6a
1402734,-88,80,b2c28721bc6b
1402759,-86,80,345760ecae40
1402772,-75,80,d06f820dca00
1402865,-74,88,9897d19bbdf8
1402876,-92,08,4432c85e95c4
1402933,-66,80,9897d19bbdf8
1402937,-89,80,b0c28721bc6a
1402938,-90,80,b2c28721bc6b
1402964,-86,80,345760ecae40
1402974,-75,80,d06f820dca00
1402976,-68,c8,dc90884a7739
1403035,-66,80,9897d19bbdf8
1403039,-88,80,b0c28721bc6a
1403041,-89,80,b2c28721bc6b
1403051,-74,88,9897d19bbdf8
1403066,-86,80,345760ecae40
1403076,-75,80,d06f820dca00
1403083,-30,48,009acdbcffe3
1403137,-65,80,9897d19bbdf8
1403141,-90,80,b0c28721bc6a
1403143,-89,80,b2c28721bc6b
1403146,-69,88,dc90884a7739
1403156,-34,88,009acdbcffe3
1405185,-95,80,7c8779019402
1405247,-51,80,10c25a50cbd1
1406621,-92,80,e894f6e6fc32
1407203,-93,80,e067b32dc3b6
1407216,-95,80,c471545448d6
1408127,-89,80,78719c4752b0
1408794,-83,40,58c5cbd26927
1409253,-28,40,009acdbcffe3
1410220,-88,80,fcb4e6c5ee2a
1410229,-86,80,d0bf9c5495bb
1410461,-95,80,8c61a36f465a
1411024,-94,48,1436c6a65d78
1412205,-83,80,bccab5d2c7d0
1413212,-78,80,58238ce84753
1413214,-78,80,5a238ce84754
1414034,-76,08,58238ce84753
1415196,-72,88,d06f820dca00
1415196,-87,48,1801f13b9f03
1415197,-35,88,009acdbcffe3
1415220,-68,80,9897d19bbdf8
1415228,-92,80,b0c28721bc6a
1415232,-92,80,b2c28721bc6b
1415249,-72,88,d06f820dca00
1415252,-88,80,345760ecae40
1415258,-36,88,009acdbcffe3
1415262,-76,80,d06f820dca00
1415262,-69,c8,dc90884a7739
1415323,-68,80,9897d19bbdf8
1415329,-92,80,b0c28721bc6a
1415333,-92,80,b2c28721bc6b
1415352,-71,88,d06f820dca00
1415357,-94,80,4632c85e95c5
1415367,-76,80,d06f820dca00
1415392,-61,48,5c0339b443d2
1415395,-36,88,009acdbcffe3
1415425,-67,80,9897d19bbdf8
1415432,-92,80,b0c28721bc6a
1415438,-91,80,b2c28721bc6b
1415457,-87,80,345760ecae40
1415469,-76,80,d06f820dca00
1415508,-70,88,dc90884a7739
1415527,-67,80,9897d19bbdf8
1415533,-91,80,b0c28721bc6a
1415536,-92,80,b2c28721bc6b
