tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole
535913,1518,998,7756,296.014,134.371,8186.357,1944.523,586.080,1261.468,341.429,87.857,-126.714,7.740,84.636,-0.681,0,0,0,0,0
536013,-731,65,8144,292.300,130.857,8169.100,1946.232,585.748,1253.642,-37.143,-35.143,-172.568,17.090,-3.322,-78.258,0,0,0,0,0
536113,1437,31,6591,320.657,133.486,8148.729,1948.242,584.880,1267.458,283.571,26.286,-203.716,20.100,-8.675,138.160,0,0,0,0,0
536213,-570,989,8245,342.800,136.200,8172.443,1929.091,588.393,1253.431,221.429,27.143,237.144,-191.514,35.125,-140.278,0,0,0,0,0
536313,-146,-243,8091,320.600,136.929,8171.900,1925.644,587.891,1253.458,-222.000,7.286,-5.430,-34.475,-5.017,0.271,0,0,0,0,0
536413,916,-1066,7973,322.071,132.743,8166.157,1926.059,595.350,1253.435,14.714,-41.857,-57.427,4.154,74.594,-0.228,0,0,0,0,0
536513,1023,119,8348,351.229,142.414,8138.243,1920.994,589.521,1227.038,291.571,96.714,-279.146,-50.653,-58.292,-263.965,0,0,0,0,0
536613,-1255,199,8229,321.586,141.486,8138.628,1929.522,589.380,1227.063,-296.429,-9.286,3.857,85.283,-1.411,0.244,0,0,0,0,0
536713,279,535,7618,285.143,165.843,8110.872,1905.745,569.576,1216.504,-364.429,243.571,-277.568,-237.766,-198.044,-105.586,0,0,0,0,0
536813,-286,-544,8780,227.729,166.400,8117.529,1861.023,568.861,1218.870,-574.143,5.571,66.572,-447.228,-7.142,23.662,0,0,0,0,0
536913,1090,202,7730,277.929,165.214,8134.628,1836.043,568.699,1204.836,502.000,-11.857,170.996,-249.797,-1.620,-140.342,0,0,0,0,0
537013,-658,97,7834,244.943,166.200,8159.043,1831.815,568.521,1180.945,-329.857,9.857,244.146,-42.277,-1.788,-238.912,0,0,0,0,0
537113,448,169,7807,251.829,175.271,8160.771,1831.659,563.404,1180.340,68.857,90.714,17.285,-1.559,-51.169,-6.052,0,0,0,0,0
537213,69,-332,8275,283.186,166.057,8174.657,1809.336,566.343,1175.876,313.571,-92.143,138.857,-223.229,29.388,-44.639,0,0,0,0,0
537313,-189,432,7537,226.814,175.729,8199.000,1761.055,565.019,1144.363,-563.714,96.714,243.428,-482.814,-13.231,-315.132,0,0,0,0,0
537413,450,-501,8448,208.371,172.629,8207.286,1751.837,568.120,1144.036,-184.429,-31.000,82.861,-92.183,31.006,-3.268,0,0,0,0,0
537513,-4,-660,8422,256.057,154.686,8204.400,1699.185,574.266,1143.236,476.857,-179.429,-28.857,-526.519,61.461,-8.002,0,0,0,0,0
537613,-107,-304,8413,267.514,137.571,8212.528,1693.986,569.812,1142.667,114.572,-171.143,81.279,-51.985,-44.539,-5.686,0,0,0,0,0
537713,62,-1019,8077,229.457,118.600,8217.586,1668.053,585.675,1141.272,-380.571,-189.714,50.576,-259.335,158.630,-13.950,0,0,0,0,0
537813,-68,-52,8338,209.557,122.771,8188.571,1663.166,583.401,1111.640,-199.000,41.714,-290.146,-48.868,-22.741,-296.318,0,0,0,0,0
537913,842,-1140,8572,256.943,103.857,8178.786,1632.984,602.267,1105.188,473.857,-189.143,-97.856,-301.826,188.657,-64.521,0,0,0,0,0
538013,-1139,-190,7981,257.729,103.200,8147.872,1632.299,602.562,1079.729,7.857,-6.571,-309.141,-6.849,2.952,-254.587,0,0,0,0,0
538113,1574,95,7439,262.729,105.100,8131.886,1635.783,602.323,1081.821,50.000,19.000,-159.858,34.847,-2.386,20.912,0,0,0,0,0
538213,-177,215,9475,265.071,103.029,8176.071,1635.034,601.692,1072.572,23.429,-20.714,441.855,-7.495,-6.312,-92.489,0,0,0,0,0
538313,-552,-78,6805,217.271,104.829,8151.271,1609.107,600.959,1083.858,-478.000,18.000,-247.998,-259.271,-7.332,112.859,0,0,0,0,0
538413,914,303,8017,232.600,128.386,8133.886,1610.560,575.402,1076.083,153.286,235.571,-173.857,14.530,-255.567,-77.743,0,0,0,0,0
538513,-116,217,8148,248.386,120.400,8134.114,1601.625,570.215,1076.084,157.857,-79.857,2.285,-89.343,-51.877,0.012,0,0,0,0,0
538613,-30,289,8395,231.743,115.614,8147.600,1598.375,567.367,1073.351,-166.429,-47.857,134.858,-32.500,-28.481,-27.336,0,0,0,0,0
538713,652,701,7893,228.786,131.186,8106.229,1597.403,568.261,1025.488,-29.571,155.714,-413.716,-9.720,8.940,-478.630,0,0,0,0,0
538813,-1084,69,8496,204.557,123.429,8120.386,1604.255,565.343,1023.929,-242.286,-77.571,141.572,68.512,-29.177,-15.587,0,0,0,0,0
538913,1307,-59,7091,169.743,125.629,8117.657,1552.681,564.328,1026.411,-348.143,22.000,-27.285,-515.739,-10.148,24.821,0,0,0,0,0
539013,470,265,7674,215.643,128.357,8099.700,1512.877,564.534,1023.015,459.000,27.286,-179.570,-398.040,2.055,-33.964,0,0,0,0,0
539113,-872,156,8122,158.771,136.071,8068.414,1477.453,561.159,987.760,-568.714,77.143,-312.861,-354.232,-33.746,-352.551,0,0,0,0,0
539213,1447,416,7579,167.286,127.514,8087.886,1483.125,552.187,964.205,85.143,-85.571,194.717,56.711,-89.726,-235.547,0,0,0,0,0
539313,-457,355,8530,158.900,114.800,8106.029,1484.970,536.328,960.397,-83.857,-127.143,181.431,18.455,-158.583,-38.077,0,0,0,0,0
539413,-746,-439,8153,172.229,108.671,8085.300,1472.549,540.157,943.350,133.286,-61.286,-207.290,-124.210,38.284,-170.473,0,0,0,0,0
539513,1955,-60,7518,212.057,103.557,8076.257,1482.492,540.035,945.708,398.286,-51.143,-90.425,99.430,-1.220,23.578,0,0,0,0,0
539613,-1025,667,7528,176.171,92.571,8074.214,1481.599,520.278,946.735,-358.857,-109.857,-20.430,-8.931,-197.568,10.271,0,0,0,0,0
539713,490,-260,8667,192.071,93.514,8058.429,1478.907,519.578,927.308,159.000,9.429,-157.856,-26.919,-7.001,-194.272,0,0,0,0,0
539813,-223,-107,7503,153.914,106.414,8036.986,1454.465,502.964,922.537,-381.571,129.000,-214.429,-244.423,-166.138,-47.711,0,0,0,0,0
539913,-36,404,8437,150.129,107.943,8024.043,1454.609,503.703,910.398,-37.857,15.286,-129.429,1.447,7.390,-121.382,0,0,0,0,0
540013,136,781,7318,144.743,110.114,8045.986,1453.954,506.266,873.873,-53.857,21.714,219.429,-6.559,25.627,-365.251,0,0,0,0,0
540113,442,-192,8137,177.329,93.957,8022.086,1434.560,497.526,847.790,325.857,-161.571,-238.999,-193.932,-87.390,-260.833,0,0,0,0,0
540213,-538,495,7895,135.357,100.743,8030.229,1411.714,499.706,843.784,-419.714,67.857,81.426,-228.463,21.794,-40.064,0,0,0,0,0
540313,808,326,8566,153.000,105.114,8013.457,1412.293,500.319,820.992,176.429,43.714,-167.715,5.787,6.126,-227.914,0,0,0,0,0
540413,-48,190,6884,172.129,99.971,7997.386,1400.322,497.562,831.862,191.286,-51.429,-160.713,-119.705,-27.568,108.694,0,0,0,0,0
540513,270,-117,8361,132.771,95.986,8022.243,1357.653,498.166,816.211,-393.571,-39.857,248.569,-426.697,6.043,-156.502,0,0,0,0,0
540613,628,230,7963,140.400,98.114,7999.829,1358.913,498.416,795.730,76.286,21.286,-224.141,12.604,2.496,-204.811,0,0,0,0,0
540713,-137,788,7809,187.586,94.100,7984.157,1289.335,491.666,788.499,471.857,-40.143,-156.714,-695.778,-67.498,-72.314,0,0,0,0,0
540813,966,-120,8305,213.414,89.043,7993.657,1286.558,492.021,788.301,258.286,-50.571,95.000,-27.777,3.554,-1.977,0,0,0,0,0
540913,-448,181,7609,158.900,84.271,8004.286,1231.400,489.480,777.960,-545.143,-47.714,106.284,-551.580,-25.409,-103.414,0,0,0,0,0
541013,469,215,7177,193.529,81.057,7963.857,1205.273,487.870,745.698,346.286,-32.143,-404.287,-261.265,-16.104,-322.614,0,0,0,0,0
541113,-84,-604,9031,197.043,78.114,7975.857,1204.100,491.360,755.945,35.143,-29.429,120.000,-11.736,34.897,102.469,0,0,0,0,0
541213,853,-731,7719,172.329,64.643,7997.943,1172.206,500.349,724.897,-247.143,-134.714,220.859,-318.939,89.893,-310.485,0,0,0,0,0
541313,530,-169,7268,190.757,65.271,7969.471,1167.534,500.027,713.783,184.286,6.286,-284.717,-46.713,-3.216,-111.139,0,0,0,0,0
541413,470,-840,8219,160.957,54.457,7972.400,1132.891,511.179,714.380,-298.000,-108.143,29.287,-346.433,111.513,5.972,0,0,0,0,0
541513,348,-687,7981,201.257,41.371,7993.529,1087.754,518.219,692.103,403.000,-130.857,211.289,-451.375,70.403,-222.770,0,0,0,0,0
541613,1232,234,7543,191.043,49.186,7975.943,1074.590,516.939,687.674,-102.143,78.143,-175.859,-131.635,-12.800,-44.293,0,0,0,0,0
541713,-404,582,8272,157.500,66.000,7968.829,1055.831,514.850,681.975,-335.429,168.143,-71.143,-187.590,-20.890,-56.993,0,0,0,0,0
541813,1345,1590,6495,190.129,86.371,7956.186,1056.732,545.617,700.719,326.286,203.714,-126.431,9.012,307.670,187.446,0,0,0,0,0
541913,1664,-109,9672,245.571,82.200,7977.329,1030.469,545.978,729.262,554.429,-41.714,211.431,-262.631,3.615,285.432,0,0,0,0,0
542013,300,1571,8573,222.943,107.157,7987.343,1011.459,572.872,732.553,-226.286,249.571,100.142,-190.107,268.931,32.904,0,0,0,0,0
542113,-234,-92,9272,181.557,120.414,8025.571,969.156,557.156,728.762,-413.857,132.571,382.285,-423.029,-157.155,-37.910,0,0,0,0,0
542213,1384,502,7451,225.071,116.871,8040.814,953.662,553.921,705.040,435.143,-35.429,152.432,-154.936,-32.355,-237.221,0,0,0,0,0
542313,611,560,8186,239.971,120.986,8064.929,951.425,556.123,680.292,149.000,41.143,241.143,-22.371,22.021,-247.480,0,0,0,0,0
542413,-735,1312,7713,251.600,124.029,8050.571,934.309,562.017,676.954,116.286,30.429,-143.574,-171.160,58.944,-33.375,0,0,0,0,0
542513,1637,381,7585,232.286,128.200,8057.829,890.467,562.825,669.156,-193.143,41.714,72.573,-438.420,8.076,-77.977,0,0,0,0,0
542613,-23,622,8388,232.771,136.186,8038.614,890.318,565.801,639.429,4.857,79.857,-192.144,-1.487,29.761,-297.271,0,0,0,0,0
542713,-799,761,8019,196.843,143.429,8011.372,880.430,570.488,597.699,-359.286,72.429,-272.427,-98.889,46.874,-417.302,0,0,0,0,0
542813,3560,80,9259,295.357,123.914,8019.271,865.294,548.539,610.349,985.143,-195.143,78.999,-151.351,-219.492,126.497,0,0,0,0,0
542913,1425,-607,11149,294.029,100.986,8067.743,863.486,545.057,713.525,-13.286,-229.286,484.712,-18.087,-34.824,1031.759,0,0,0,0,1
543013,700,656,8430,314.471,109.429,8071.829,855.882,548.997,714.767,204.429,84.429,40.859,-76.035,39.401,12.427,0,0,0,0,0
543113,-2869,890,6817,252.957,121.700,8075.057,924.947,556.654,708.555,-615.143,122.714,32.285,690.652,76.568,-62.127,0,0,0,1,0
543213,1922,662,7589,288.557,117.029,8065.686,940.415,550.696,710.580,356.000,-46.714,-93.716,154.679,-59.578,20.256,0,0,0,0,0
543313,1119,783,9245,306.629,131.686,8082.171,944.038,554.559,724.232,180.714,146.571,164.858,36.231,38.629,136.516,0,0,0,0,0
543413,-1104,224,7547,277.771,150.114,8076.086,955.771,535.561,726.908,-288.571,184.286,-60.854,117.324,-189.980,26.766,0,0,0,0,0
543513,2049,164,8174,292.429,150.757,8073.600,974.765,535.550,726.271,146.571,6.429,-24.858,189.943,-0.107,-6.369,0,0,0,0,0
543613,-146,436,8942,308.271,154.143,8083.786,958.360,536.592,733.345,158.429,33.857,101.855,-164.048,10.425,70.735,0,0,0,0,0
543713,502,-348,10437,311.457,141.529,8124.057,958.628,537.868,782.421,31.857,-126.143,402.715,2.680,12.758,490.759,0,0,0,0,0
543813,482,-766,8214,322.429,138.357,8115.971,956.119,542.535,778.515,109.714,-31.714,-80.859,-25.090,46.671,-39.056,0,0,0,0,0
543913,2062,-1027,7348,336.314,120.800,8110.514,974.056,559.803,782.530,138.857,-175.571,-54.570,179.365,172.675,40.149,0,0,0,0,0
544013,-1224,418,8621,328.229,125.386,8121.757,984.569,560.903,784.129,-80.857,45.857,112.432,105.127,11.000,15.984,0,0,0,0,0
544113,864,117,7696,334.171,124.643,8120.171,986.527,560.879,784.875,59.428,-7.429,-15.859,19.586,-0.239,7.468,0,0,0,0,0
544213,1519,1200,5584,354.886,146.529,8081.729,995.920,572.405,840.296,207.143,218.857,-384.429,93.930,115.259,554.205,0,0,0,0,0
544313,-330,32,8176,352.871,140.814,8090.857,997.160,571.522,837.796,-20.143,-57.143,91.284,12.397,-8.825,-25.001,0,0,0,0,0
544413,883,1419,10611,359.057,168.243,8121.757,999.084,585.952,888.738,61.857,274.286,309.004,19.245,144.301,509.421,0,0,0,0,0
544513,540,724,8504,366.829,188.014,8122.929,998.345,581.001,889.187,77.715,197.714,11.714,-7.390,-49.517,4.489,0,0,0,0,0
544613,87,610,7266,369.600,201.071,8106.543,997.295,580.066,894.244,27.714,130.571,-163.857,-10.504,-9.344,50.577,0,0,0,0,0
544713,1727,106,7812,393.386,217.143,8102.757,1009.456,561.322,894.922,237.857,160.714,-37.856,121.613,-187.443,6.777,0,0,0,0,0
544813,685,150,6446,404.143,220.029,8075.729,1008.494,560.449,915.738,107.571,28.857,-270.288,-9.624,-8.725,208.160,0,0,0,0,0
544913,858,517,7869,404.371,243.700,8065.686,1008.595,537.009,914.094,2.286,236.714,-100.430,1.010,-234.400,-16.442,0,0,0,0,0
545013,194,508,8492,423.414,253.671,8072.986,991.718,535.342,915.428,190.428,99.714,73.003,-168.768,-16.678,13.340,0,0,0,0,0
545113,309,-613,7893,405.343,243.557,8079.471,982.066,544.848,912.517,-180.714,-101.143,64.854,-96.523,95.060,-29.111,0,0,0,0,0
545213,297,-482,8305,412.114,233.600,8062.757,979.658,551.605,897.392,67.714,-99.571,-167.139,-24.074,67.579,-151.246,0,0,0,0,0
545313,-502,94,8227,412.829,236.057,8083.071,978.973,550.594,884.696,7.143,24.571,203.140,-6.853,-10.114,-126.967,0,0,0,0,0
545413,-96,-166,7949,398.400,229.357,8082.100,978.923,552.589,884.805,-144.286,-67.000,-9.712,-0.499,19.946,1.094,0,0,0,0,0
545513,303,-133,7612,404.386,224.357,8074.443,977.039,554.259,886.519,59.857,-50.000,-76.572,-18.844,16.701,17.141,0,0,0,0,0
545613,723,-25,7817,415.143,219.871,8066.186,976.342,554.988,886.187,107.571,-44.857,-82.573,-6.968,7.288,-3.325,0,0,0,0,0
545713,-103,-36,8259,404.357,209.343,8071.414,977.835,552.747,886.229,-107.857,-105.286,52.285,14.930,-22.410,0.425,0,0,0,0,0
545813,-333,-22,8814,415.086,208.043,8075.957,965.488,553.182,889.204,107.286,-13.000,45.430,-123.468,4.354,29.748,0,0,0,0,0
545913,877,-172,8628,408.943,206.429,8097.914,961.152,554.123,883.570,-61.429,-16.143,219.570,-43.361,9.410,-56.339,0,0,0,0,0
546013,453,-20,7917,408.700,202.357,8101.386,961.139,554.724,882.374,-2.429,-40.714,34.717,-0.133,6.014,-11.957,0,0,0,0,0
546113,-29,-111,7898,420.743,198.543,8098.186,950.236,555.947,882.700,120.428,-38.143,-32.002,-109.029,12.222,3.254,0,0,0,0,0
546213,413,-265,7973,405.971,188.814,8103.814,942.170,558.011,880.625,-147.714,-97.286,56.289,-80.654,20.642,-20.747,0,0,0,0,0
546313,1814,-282,8742,438.414,179.714,8106.843,950.955,560.415,882.448,324.428,-91.000,30.283,87.847,24.045,18.231,0,0,0,0,0
546413,-1961,-318,8773,421.057,181.443,8115.700,982.965,558.688,885.972,-173.571,17.286,88.574,320.095,-17.271,35.233,0,0,0,0,0
546513,602,-109,7749,401.729,180.743,8119.000,965.764,559.021,884.167,-193.286,-7.000,32.998,-172.008,3.326,-18.042,0,0,0,0,0
546613,1079,-700,7583,431.786,161.214,8119.786,953.556,565.532,883.666,300.571,-195.286,7.856,-122.076,65.114,-5.010,0,0,0,0,0
546713,-1578,27,8358,402.243,165.314,8115.372,982.879,563.500,881.691,-295.428,41.000,-44.141,293.232,-20.319,-19.751,0,0,0,0,0
546813,587,254,8206,413.814,170.471,8125.414,980.215,562.636,878.657,115.714,51.572,100.425,-26.647,-8.645,-30.339,0,0,0,0,0
546913,731,-221,7519,424.771,161.543,8112.300,979.412,563.817,880.757,109.571,-89.286,-131.143,-8.029,11.812,20.999,0,0,0,0,0
547013,-456,49,8576,416.314,151.086,8130.271,984.412,558.998,877.194,-84.571,-104.572,179.717,50.002,-48.185,-35.634,0,0,0,0,0
547113,702,-83,8327,420.029,152.643,8132.986,984.992,558.192,877.504,37.143,15.571,27.144,5.803,-8.066,3.104,0,0,0,0,0
547213,-2893,-802,7638,386.386,134.114,8129.314,1054.879,567.961,879.029,-336.429,-185.286,-36.714,698.862,97.691,15.244,0,0,0,0,0
547313,-710,-760,8106,364.700,118.600,8122.743,1061.570,577.264,877.458,-216.857,-155.143,-65.718,66.917,93.029,-15.710,0,0,0,0,0
547413,4481,-2676,9405,429.400,77.657,8158.757,1167.205,665.622,877.611,647.000,-409.429,360.146,1056.349,883.582,1.538,0,1,0,0,0
547513,10,-2181,8851,425.686,48.171,8165.757,1168.120,717.301,881.144,-37.143,-294.857,70.000,9.148,516.793,35.323,0,0,0,0,0
547613,-1549,-329,5849,394.586,40.186,8135.557,1191.074,718.343,922.817,-311.000,-79.857,-302.002,229.542,10.421,416.734,0,0,0,0,0
547713,1270,-808,7538,414.686,17.386,8131.686,1193.802,719.573,924.746,201.000,-228.000,-38.716,27.284,12.300,19.283,0,0,0,0,0
547813,90,-462,8240,402.171,12.500,8130.757,1192.548,721.648,924.604,-125.143,-48.857,-9.282,-12.540,20.742,-1.419,0,0,0,0,0
547913,-644,-350,8974,399.371,4.914,8150.257,1194.769,722.627,927.783,-28.000,-75.857,195.000,22.208,9.792,31.789,0,0,0,0,0
548013,287,-401,7395,396.771,-3.886,8153.372,1194.813,723.765,924.872,-26.000,-88.000,31.143,0.438,11.379,-29.108,0,0,0,0,0
548113,-559,-549,8033,389.986,-3.100,8139.114,1198.866,723.142,918.906,-67.857,7.857,-142.573,40.531,-6.223,-59.658,0,0,0,0,0
548213,1146,-87,7526,394.171,6.100,8136.357,1200.985,717.901,920.451,41.857,92.000,-27.573,21.188,-52.415,15.447,0,0,0,0,0
548313,-1543,521,7108,364.557,15.957,8134.071,1222.634,720.162,922.800,-296.143,98.571,-22.856,216.488,22.615,23.492,0,0,0,0,0
548413,-201,-544,8890,354.971,20.186,8143.657,1224.399,715.981,927.107,-95.857,42.286,95.859,17.649,-41.814,43.074,0,0,0,0,0
548513,-483,-793,8385,343.100,18.671,8149.429,1228.431,717.586,927.334,-118.714,-15.143,57.715,40.320,16.045,2.269,0,0,0,0,0
548613,516,-555,9165,332.871,7.400,8172.600,1223.959,720.306,932.144,-102.286,-112.714,231.714,-44.713,27.204,48.095,0,0,0,0,0
548713,-2087,334,7091,308.829,3.857,8155.729,1254.351,718.078,940.839,-240.428,-35.429,-168.716,303.912,-22.283,86.956,0,0,0,0,0
548813,1456,-570,6684,310.414,-27.000,8158.429,1255.729,695.303,936.330,15.857,-308.571,27.002,13.784,-227.742,-45.095,0,0,0,0,0
548913,-1473,-285,7865,265.600,-29.514,8132.614,1262.580,695.913,918.994,-448.143,-25.143,-258.145,68.513,6.101,-173.356,0,0,0,0,0
549013,988,-512,7414,275.429,-59.271,8116.057,1265.485,670.925,921.348,98.286,-297.571,-165.571,29.043,-249.882,23.541,0,0,0,0,0
549113,-1362,305,7671,259.314,-53.600,8093.186,1278.979,672.301,912.196,-161.143,56.714,-228.716,134.940,13.759,-91.527,0,0,0,0,0
549213,-118,-222,7264,237.857,-63.943,8090.514,1272.513,669.236,914.344,-214.572,-103.429,-26.714,-64.656,-30.649,21.480,0,0,0,0,0
549313,-1125,318,8272,213.057,-67.400,8091.743,1281.881,666.624,914.529,-248.000,-34.571,12.285,93.682,-26.121,1.854,0,0,0,0,0
549413,514,-318,8576,230.900,-90.686,8104.071,1277.245,646.189,915.157,178.428,-232.857,123.286,-46.362,-204.349,6.278,0,0,0,0,0
549513,-1433,25,9085,187.043,-95.771,8125.500,1280.913,643.854,920.299,-438.571,-50.857,214.287,36.678,-23.356,51.420,0,0,0,0,0
549613,-1271,-32,7694,169.214,-105.114,8115.586,1292.346,638.090,921.155,-178.286,-93.429,-99.141,114.336,-57.640,8.563,0,0,0,0,0
549713,-369,-127,8391,175.357,-117.800,8120.900,1288.747,629.514,921.656,61.429,-126.857,53.140,-35.999,-85.756,5.004,0,0,0,0,0
549813,-925,-323,7713,111.286,-123.557,8098.814,1228.985,629.521,912.597,-640.714,-57.571,-220.854,-597.614,0.074,-90.580,0,0,0,0,0
549913,-1639,-227,8004,67.514,-118.129,8053.886,1235.961,626.962,835.485,-437.714,54.286,-449.287,69.753,-25.590,-771.126,0,0,0,0,0
550013,-892,-96,7391,44.771,-128.871,8039.043,1238.757,620.010,837.897,-227.429,-107.429,-148.428,27.965,-69.523,24.120,0,0,0,0,0
550113,-427,-774,9144,79.657,-152.643,8072.286,1189.620,612.342,834.909,348.857,-237.714,332.427,-491.373,-76.680,-29.874,0,0,0,0,0
550213,-2042,-412,7306,23.029,-167.986,8068.243,1194.908,605.151,837.919,-566.286,-153.429,-40.430,52.885,-71.910,30.100,0,0,0,0,0
550313,1205,679,8394,24.257,-169.471,8056.086,1196.078,602.938,826.859,12.286,-14.857,-121.567,11.697,-22.130,-110.607,0,0,0,0,0
550413,-1058,1064,8061,24.914,-157.471,8063.429,1195.470,618.800,824.584,6.571,120.000,73.428,-6.075,158.620,-22.746,0,0,0,0,0
550513,-2391,700,9125,-38.514,-149.814,8077.014,1204.151,626.005,834.074,-634.286,76.572,135.854,86.805,72.050,94.897,0,0,0,0,0
550613,152,1126,7989,-34.257,-139.957,8063.400,1204.290,640.418,827.596,42.571,98.571,-136.143,1.393,144.131,-64.775,0,0,0,0,0
550713,-2983,687,8801,-84.043,-125.171,8040.029,1252.175,647.355,782.085,-497.857,147.857,-233.711,478.853,69.363,-455.117,0,0,0,0,0
550813,-331,73,7854,-95.657,-113.186,8034.886,1250.641,643.132,782.107,-116.143,119.857,-51.431,-15.345,-42.225,0.226,0,0,0,0,0
550913,-1125,994,8001,-141.186,-84.314,8044.214,1229.089,646.814,777.741,-455.286,288.714,93.286,-215.521,36.818,-43.662,0,0,0,0,0
551013,-1924,782,6740,-151.186,-79.114,8017.343,1240.651,652.271,789.751,-100.000,52.000,-268.716,115.624,54.575,120.096,0,0,0,0,0
551113,-956,-131,8819,-177.186,-82.657,8033.386,1238.172,651.870,794.452,-260.000,-35.429,160.430,-24.791,-4.015,47.017,0,0,0,0,0
551213,-2194,419,8541,-230.229,-93.814,8075.628,1243.890,636.319,739.827,-530.429,-111.571,422.427,57.184,-155.507,-546.254,0,0,0,0,0
551313,-1842,844,8319,-251.829,-82.214,8077.671,1258.478,645.837,740.299,-216.000,116.000,20.430,145.875,95.179,4.717,0,0,0,0,0
551413,-1529,713,7409,-286.286,-92.300,8031.929,1259.954,627.569,678.716,-344.571,-100.857,-457.427,14.758,-182.681,-615.830,0,0,0,0,0
551513,-2351,786,8031,-327.586,-91.414,8025.171,1279.424,628.763,676.332,-413.000,8.857,-67.573,194.698,11.940,-23.832,0,0,0,0,0
551613,-1916,506,7863,-356.200,-92.900,8033.700,1292.167,627.225,670.444,-286.143,-14.857,85.288,127.429,-15.382,-58.884,0,0,0,0,0
551713,-1318,970,8614,-399.700,-80.557,8045.157,1272.408,639.400,673.404,-435.000,123.429,114.570,-197.587,121.756,29.596,0,0,0,0,0
551813,-2359,1283,7681,-443.186,-64.371,8062.800,1286.531,659.070,646.933,-434.857,161.857,176.426,141.235,196.693,-264.703,0,0,0,0,0
551913,-1027,920,6819,-470.114,-58.614,8047.800,1278.718,665.848,663.221,-269.286,57.571,-150.000,-78.135,67.785,162.873,0,0,0,0,0
552013,-942,516,7777,-486.343,-58.500,8037.586,1277.395,665.946,661.805,-162.286,1.143,-102.139,-13.232,0.978,-14.153,0,0,0,0,0
552113,-809,1304,7605,-502.314,-31.114,8033.471,1274.336,681.808,663.584,-159.714,273.857,-41.147,-30.586,158.619,17.788,0,0,0,0,0
552213,-1219,663,8144,-523.971,-14.757,8031.171,1273.449,684.524,662.918,-216.571,163.571,-22.998,-8.866,27.160,-6.664,0,0,0,0,0
552313,163,914,6717,-514.471,-3.043,8009.600,1276.056,693.246,680.528,95.000,117.143,-215.713,26.064,87.217,176.107,0,0,0,0,0
552413,-2193,1804,8483,-544.429,25.100,8017.229,1290.414,725.305,682.795,-299.572,281.429,76.284,143.584,320.590,22.672,0,0,0,0,0
552513,-13,1020,7072,-548.943,41.571,8009.514,1287.992,734.560,690.339,-45.143,164.714,-77.144,-24.224,92.557,75.435,0,0,0,0,0
552613,1094,988,8402,-543.643,56.043,8017.872,1293.965,743.036,691.498,53.000,144.714,83.574,59.728,84.756,11.589,0,0,0,0,0
552713,-1196,319,10092,-559.257,61.114,8044.057,1295.147,743.601,733.560,-156.143,50.714,261.855,11.826,5.656,420.621,0,0,0,0,0
552813,-2455,523,8248,-589.571,68.900,8035.971,1314.191,745.541,728.128,-303.143,77.857,-80.859,190.432,19.396,-54.321,0,0,0,0,0
552913,564,739,6312,-594.043,81.914,8002.886,1309.718,749.165,752.680,-44.714,130.143,-330.854,-44.728,36.237,245.518,0,0,0,0,0
553013,-1045,1830,8364,-615.443,108.343,8009.271,1304.663,777.210,753.819,-214.000,264.286,63.857,-50.543,280.453,11.396,0,0,0,0,0
553113,-1853,364,10800,-641.500,115.129,8050.729,1310.891,777.339,823.169,-260.571,67.857,414.570,62.274,1.289,693.499,0,0,0,0,0
553213,-2034,-320,8805,-676.457,114.343,8062.614,1314.925,777.750,827.954,-349.572,-7.857,118.857,40.342,4.114,47.845,0,0,0,0,0
553313,1652,-1455,6694,-678.771,97.586,8033.357,1310.676,798.470,839.533,-23.143,-167.571,-292.573,-42.495,207.195,115.796,0,0,0,0,0
553413,-92,345,6295,-652.071,107.057,7997.957,1303.299,797.416,859.603,267.000,94.714,-353.999,-73.765,-10.543,200.698,0,0,0,0,0
553513,-1984,510,8406,-689.014,115.900,8007.343,1303.879,798.402,860.420,-369.429,88.429,93.857,5.795,9.866,8.169,0,0,0,0,0
553613,147,1024,8467,-702.329,140.529,8019.971,1290.447,799.444,860.587,-133.143,246.286,126.284,-134.320,10.416,1.665,0,0,0,0,0
553713,501,242,8121,-672.629,143.600,8016.586,1293.871,799.415,859.716,297.000,30.714,-33.853,34.242,-0.291,-8.709,0,0,0,0,0
553813,-1884,921,8198,-707.929,153.129,8016.471,1292.730,804.632,859.691,-353.000,95.286,-1.147,-11.404,52.173,-0.247,0,0,0,0,0
553913,3191,119,7468,-672.786,157.986,8015.743,1362.903,803.384,860.134,351.429,48.571,-7.285,701.725,-12.478,4.429,0,0,1,0,0
554013,-1222,798,7169,-683.729,168.686,7995.643,1364.193,806.842,863.241,-109.429,107.000,-200.996,12.899,34.576,31.069,0,0,0,0,0
554113,910,1714,6904,-680.757,194.357,7975.314,1367.431,826.767,871.910,29.714,256.714,-203.286,32.379,199.254,86.691,0,0,0,0,0
554213,-163,1072,7287,-641.757,221.129,7970.300,1342.483,824.408,874.840,390.000,267.714,-50.146,-249.478,-23.588,29.298,0,0,0,0,0
554313,1167,989,7868,-614.943,246.114,7966.900,1359.490,820.790,874.768,268.143,249.857,-33.999,170.068,-36.182,-0.716,0,0,0,0,0
