-- BIOS V2.0 --
-- Compiled: May 30 2019 08:16:15 --
tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
-- BIOS V2.0 --
-- Compiled: May 30 2019 08:16:15 --
tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
1512914,668,87,8298,-164.429,-291.729,8158.628,1197.726,439.556,693.783,102.143,134.000,-18.145,41.006,-25.404,-5.280,0,0,0,0,0,5.000
1513014,-256,-83,8347,-175.714,-284.786,8160.543,1194.810,438.960,694.115,-112.857,69.429,19.146,-29.158,-5.966,3.323,0,0,0,0,0,5.000
1513114,-221,-302,8020,-197.200,-290.700,8163.700,1181.838,436.355,692.965,-214.857,-59.143,31.572,-129.723,-26.046,-11.500,0,0,0,0,0,5.000
1513214,679,-329,8020,-122.257,-279.957,8150.443,1062.687,425.898,686.682,749.429,107.429,-132.573,-1191.505,-104.574,-62.830,0,0,0,0,0,5.000
1513314,-465,-49,7809,-115.371,-256.357,8096.300,1058.876,390.827,548.063,68.857,236.000,-541.431,-38.116,-350.706,-1386.193,0,0,0,0,0,5.000
1513414,166,-657,8603,-77.514,-267.829,8115.700,1020.180,390.634,541.582,378.571,-114.714,194.004,-386.958,-1.935,-64.806,0,0,0,0,0,5.000
1513514,344,-1075,8310,-102.129,-276.857,8122.643,988.433,401.724,540.913,-246.143,-90.286,69.429,-317.466,110.905,-6.694,0,0,0,0,0,5.000
1513614,402,-349,7728,-62.343,-277.829,8110.943,951.172,401.815,540.465,397.857,-9.714,-117.002,-372.610,0.911,-4.481,0,0,0,0,0,5.000
1513714,72,-263,7990,-79.757,-279.429,8120.071,937.293,401.530,532.896,-174.143,-16.000,91.284,-138.792,-2.854,-75.693,0,0,0,0,0,5.000
1513814,-200,-138,7038,-67.171,-265.314,8080.600,929.648,388.683,508.706,125.857,141.143,-394.712,-76.453,-128.469,-241.894,0,0,0,0,0,5.000
1513914,247,-9,7480,-88.257,-270.643,8077.286,905.223,382.527,511.843,-210.857,-53.286,-33.145,-244.246,-61.559,31.368,0,0,0,0,0,5.000
1514014,-311,-167,7816,-69.929,-271.343,8072.314,887.363,382.292,512.666,183.286,-7.000,-49.712,-178.605,-2.352,8.230,0,0,0,0,0,5.000
1514114,-217,-300,8032,-62.186,-273.071,8066.714,883.673,382.144,510.932,77.429,-17.286,-56.001,-36.895,-1.480,-17.341,0,0,0,0,0,5.000
1514214,257,-479,8460,-62.757,-279.800,8064.429,883.454,381.564,508.805,-5.714,-67.285,-22.856,-2.196,-5.803,-21.269,0,0,0,0,0,5.000
1514314,-1000,-123,7438,-71.357,-277.429,8044.586,889.584,382.014,505.754,-86.000,23.714,-198.428,61.304,4.510,-30.508,0,0,0,0,0,5.000
1514414,2406,-395,8674,-40.843,-278.571,8062.071,936.184,382.245,506.054,305.143,-11.429,174.854,465.995,2.303,2.997,0,0,0,0,0,5.000
1514514,-1887,289,7248,-52.029,-270.829,8053.571,953.340,388.129,514.587,-111.857,77.429,-85.000,171.564,58.838,85.333,0,0,0,0,0,5.000
1514614,1273,-630,8467,-46.200,-274.214,8061.757,960.152,390.208,516.538,58.286,-33.857,81.860,68.118,20.791,19.503,0,0,0,0,0,5.000
1514714,-826,-595,7868,-66.614,-283.914,8059.714,961.322,389.621,517.017,-204.143,-97.000,-20.430,11.706,-5.862,4.792,0,0,0,0,0,5.000
1514814,1004,-69,7485,-41.814,-277.114,8051.200,966.217,389.159,521.484,248.000,68.000,-85.142,48.947,-4.626,44.676,0,0,0,0,0,5.000
1514914,-239,-57,7708,-14.129,-274.157,8042.700,931.792,390.033,522.160,276.857,29.572,-85.000,-344.255,8.739,6.752,0,0,0,0,0,5.000
1515014,-61,-4,7658,-50.986,-274.257,8047.414,880.477,389.963,517.151,-368.571,-1.000,47.139,-513.141,-0.701,-50.082,0,0,0,0,0,5.000
1515114,-91,-122,8789,-42.900,-281.786,8050.714,877.469,381.777,521.121,80.857,-75.286,33.003,-30.085,-81.852,39.694,0,0,0,0,0,5.000
1515214,-129,-541,8215,-36.971,-285.100,8061.614,875.463,383.004,516.442,59.286,-33.143,108.999,-20.061,12.269,-46.783,0,0,0,0,0,5.000
1515314,-704,-71,8555,-56.429,-283.857,8069.886,874.936,383.556,519.632,-194.571,12.429,82.715,-5.269,5.512,31.894,0,0,0,0,0,5.000
1515414,105,-193,8471,-56.871,-282.414,8069.243,874.846,383.705,519.107,-4.429,14.429,-6.431,-0.897,1.491,-5.248,0,0,0,0,0,5.000
1515514,-345,-188,8118,-43.786,-281.343,8078.300,863.515,383.862,514.326,130.857,10.714,90.571,-113.316,1.573,-47.812,0,0,0,0,0,5.000
1515614,105,-110,8149,-59.500,-273.443,8085.786,850.558,381.610,511.479,-157.143,79.000,74.858,-129.567,-22.520,-28.466,0,0,0,0,0,5.000
1515714,-474,-108,7654,-28.886,-270.729,8086.071,794.686,382.101,511.232,306.143,27.143,2.856,-558.720,4.911,-2.470,0,0,0,0,0,5.000
1515814,-15,-335,7462,-37.571,-282.686,8090.657,791.156,370.658,504.125,-86.857,-119.571,45.859,-35.297,-114.433,-71.074,0,0,0,0,0,5.000
1515914,199,-377,8036,6.514,-273.757,8094.657,713.299,360.615,502.562,440.857,89.286,40.000,-778.575,-100.432,-15.628,0,0,0,0,0,5.000
1516014,-176,-373,8197,-24.300,-288.971,8093.971,672.776,341.508,502.389,-308.143,-152.143,-6.860,-405.231,-191.062,-1.729,0,0,0,0,0,5.000
1516114,356,-444,8392,-24.486,-289.843,8088.543,672.669,341.825,497.058,-1.857,-8.714,-54.282,-1.068,3.165,-53.311,0,0,0,0,0,5.000
1516214,-179,-287,8270,-10.457,-286.357,8081.843,658.920,340.590,491.374,140.286,34.857,-67.002,-137.491,-12.351,-56.844,0,0,0,0,0,5.000
1516314,-325,-222,8035,-24.329,-275.229,8074.543,655.164,329.607,488.209,-138.714,111.286,-72.998,-37.556,-109.827,-31.643,0,0,0,0,0,5.000
1516414,-744,-187,8129,-39.714,-261.743,8074.343,659.226,313.222,488.184,-153.857,134.857,-2.002,40.613,-163.850,-0.253,0,0,0,0,0,5.000
1516514,-189,-469,8223,-32.886,-256.571,8093.100,655.156,306.701,467.889,68.286,51.714,187.573,-40.699,-65.208,-202.946,0,0,0,0,0,5.000
1516614,-297,-134,8244,-37.286,-250.414,8098.271,655.880,304.768,467.528,-44.000,61.572,51.714,7.244,-19.335,-3.615,0,0,0,0,0,5.000
1516714,257,-279,8472,-48.071,-248.171,8108.600,644.648,303.970,467.684,-107.857,22.429,103.286,-112.322,-7.973,1.560,0,0,0,0,0,5.000
1516814,48,-354,8284,-48.029,-246.271,8099.743,644.654,302.885,458.314,0.429,19.000,-88.574,0.063,-10.851,-93.704,0,0,0,0,0,5.000
1516914,-12,-397,8351,-50.829,-247.643,8096.957,644.066,303.347,456.180,-28.000,-13.714,-27.856,-5.885,4.617,-21.333,0,0,0,0,0,5.000
1517014,-102,-430,7808,-52.586,-244.271,8083.872,644.035,299.971,451.116,-17.571,33.714,-130.854,-0.305,-33.757,-50.648,0,0,0,0,0,5.000
1517114,81,-221,7557,-60.443,-242.614,8068.771,638.983,299.775,450.808,-78.571,16.571,-151.001,-50.525,-1.966,-3.074,0,0,0,0,0,5.000
1517214,-77,24,7313,-52.786,-240.243,8064.543,635.517,301.215,456.454,76.571,23.714,-42.285,-34.652,14.398,56.457,0,0,0,0,0,5.000
1517314,-799,-294,7977,-63.129,-248.643,8074.029,641.657,294.319,447.550,-103.429,-84.000,94.858,61.392,-68.958,-89.041,0,0,0,0,0,5.000
1517414,3,-271,8317,-70.243,-255.443,8088.086,638.113,289.214,439.434,-71.143,-68.000,140.571,-35.432,-51.051,-81.161,0,0,0,0,0,5.000
1517514,92,-474,8259,-64.243,-260.929,8100.300,637.636,289.665,432.070,60.000,-54.857,122.139,-4.774,4.513,-73.634,0,0,0,0,0,5.000
1517614,-225,-210,8400,-54.614,-254.671,8103.743,630.001,285.943,433.482,96.286,62.571,34.429,-76.347,-37.220,14.119,0,0,0,0,0,5.000
1517714,-140,-237,8055,-56.229,-251.171,8104.014,630.073,284.635,433.446,-16.143,35.000,2.715,0.719,-13.075,-0.365,0,0,0,0,0,5.000
1517814,153,-389,8112,-36.143,-256.486,8102.300,613.802,283.685,433.173,200.857,-53.143,-17.144,-162.708,-9.506,-2.725,0,0,0,0,0,5.000
1517914,-246,-324,8077,-45.229,-258.829,8102.471,612.132,283.556,433.161,-90.857,-23.429,1.714,-16.703,-1.293,-0.123,0,0,0,0,0,5.000
1518014,-355,-204,7566,-53.414,-259.857,8093.914,612.388,283.224,437.734,-81.857,-10.286,-85.571,2.564,-3.315,45.727,0,0,0,0,0,5.000
1518114,24,-282,7844,-42.800,-258.200,8087.086,607.177,282.750,437.851,106.143,16.571,-68.281,-52.115,-4.742,1.170,0,0,0,0,0,5.000
1518214,-69,-480,8169,-28.143,-259.729,8085.929,593.837,283.654,437.526,146.571,-15.286,-11.572,-133.396,9.043,-3.252,0,0,0,0,0,5.000
1518314,-166,-226,8352,-35.971,-261.771,8101.486,591.988,282.888,427.228,-78.286,-20.428,155.571,-18.492,-7.662,-102.979,0,0,0,0,0,5.000
1518414,243,-29,8112,-25.500,-252.443,8104.943,590.345,279.625,426.319,104.714,93.286,34.570,-16.433,-32.634,-9.091,0,0,0,0,0,5.000
1518514,414,-290,7869,-42.086,-248.571,8095.557,560.711,277.191,424.172,-165.857,38.714,-93.857,-296.333,-24.334,-21.464,0,0,0,0,0,5.000
1518614,106,-409,8231,-31.100,-253.743,8096.257,555.952,276.759,424.355,109.857,-51.714,7.002,-47.599,-4.324,1.824,0,0,0,0,0,5.000
1518714,-9,-107,7940,-28.714,-246.586,8093.443,555.683,273.969,424.728,23.857,71.572,-28.145,-2.686,-27.898,3.735,0,0,0,0,0,5.000
1518814,146,-629,8104,-16.157,-249.814,8086.628,549.523,277.107,420.658,125.571,-32.286,-68.145,-61.597,31.379,-40.700,0,0,0,0,0,5.000
1518914,-144,-484,8217,-26.043,-260.643,8091.014,545.495,271.173,420.394,-98.857,-108.286,43.857,-40.281,-59.340,-2.641,0,0,0,0,0,5.000
1519014,-287,-506,8109,-27.743,-264.057,8091.486,546.120,272.731,420.396,-17.000,-34.143,4.717,6.248,15.587,0.014,0,0,0,0,0,5.000
1519114,-105,-555,8103,-35.029,-276.929,8090.443,543.695,264.782,420.275,-72.857,-128.714,-10.430,-24.252,-79.499,-1.205,0,0,0,0,0,5.000
1519214,-250,-637,8218,-35.800,-289.543,8100.671,543.961,260.568,414.502,-7.714,-126.143,102.285,2.662,-42.133,-57.726,0,0,0,0,0,5.000
1519314,-298,-564,8482,-27.800,-296.500,8104.743,535.868,261.301,416.822,80.000,-69.572,40.713,-80.932,7.326,23.195,0,0,0,0,0,5.000
1519414,-74,-466,8184,-33.957,-307.200,8106.714,533.883,252.540,416.866,-61.571,-107.000,19.717,-19.843,-87.604,0.438,0,0,0,0,0,5.000
1519514,321,-590,7695,-30.629,-320.486,8090.214,535.358,242.402,409.919,33.286,-132.857,-165.000,14.742,-101.382,-69.464,0,0,0,0,0,5.000
1519614,127,-531,7682,-22.357,-322.529,8065.457,533.252,243.562,380.433,82.714,-20.428,-247.573,-21.055,11.601,-294.865,0,0,0,0,0,5.000
1519714,203,-441,7830,-31.857,-311.771,8044.900,523.133,220.359,352.712,-95.000,107.571,-205.571,-101.190,-232.036,-277.211,0,0,0,0,0,5.000
1519814,47,-742,8134,-30.871,-312.657,8046.557,523.216,221.956,352.854,9.857,-8.857,16.572,0.827,15.971,1.422,0,0,0,0,0,5.000
1519914,90,-524,8588,-39.129,-321.386,8050.700,516.641,218.047,357.454,-82.571,-87.286,41.431,-65.750,-39.088,46.004,0,0,0,0,0,5.000
1520014,96,-301,8594,-34.100,-324.500,8054.229,516.219,216.169,361.557,50.286,-31.143,35.283,-4.224,-18.783,41.030,0,0,0,0,0,5.000
1520114,134,-293,8200,-29.029,-324.371,8056.800,516.101,216.185,361.945,50.714,1.286,25.713,-1.174,0.160,3.874,0,0,0,0,0,5.000
1520214,405,-264,7769,-32.943,-323.443,8053.214,511.737,216.302,363.531,-39.143,9.286,-35.854,-43.641,1.177,15.866,0,0,0,0,0,5.000
1520314,-322,-131,7865,-30.900,-324.614,8054.014,510.292,215.031,363.054,20.429,-11.714,7.998,-14.455,-12.711,-4.770,0,0,0,0,0,5.000
1520414,-16,-117,7907,-33.500,-316.900,8044.071,509.745,212.642,357.369,-26.000,77.143,-99.429,-5.467,-23.898,-56.850,0,0,0,0,0,5.000
1520514,22,-332,7967,-38.100,-306.286,8039.171,507.767,192.085,356.039,-46.000,106.143,-48.999,-19.781,-205.561,-13.308,0,0,0,0,0,5.000
1520614,-166,-116,8455,-46.214,-302.957,8049.557,505.201,193.331,357.411,-81.143,33.286,103.857,-25.659,12.457,13.723,0,0,0,0,0,5.000
1520714,-66,114,8122,-48.186,-297.571,8051.443,505.005,199.521,357.440,-19.714,53.857,18.857,-1.958,61.901,0.290,0,0,0,0,0,5.000
1520814,50,-237,7992,-44.614,-298.986,8065.071,504.803,198.734,336.089,35.714,-14.143,136.284,-2.024,-7.868,-213.511,0,0,0,0,0,5.000
1520914,-79,-57,7740,-49.271,-299.671,8068.786,503.593,197.813,331.000,-46.571,-6.857,37.144,-12.095,-9.211,-50.883,0,0,0,0,0,5.000
1521014,-266,-22,7913,-48.629,-297.600,8070.171,503.287,199.940,330.141,6.429,20.714,13.857,-3.059,21.262,-8.592,0,0,0,0,0,5.000
1521114,160,-138,8197,-43.243,-295.286,8072.529,503.474,200.834,330.449,53.857,23.143,23.574,1.866,8.944,3.079,0,0,0,0,0,5.000
1521214,70,-162,7976,-45.914,-290.757,8065.614,502.369,200.213,327.318,-26.714,45.286,-69.146,-11.053,-6.206,-31.310,0,0,0,0,0,5.000
1521314,-357,-45,8291,-36.729,-289.643,8077.800,490.580,201.358,319.511,91.857,11.143,121.855,-117.891,11.443,-78.073,0,0,0,0,0,5.000
1521414,102,-7,8190,-69.643,-284.100,8070.886,393.215,203.708,311.675,-329.143,55.428,-69.141,-973.643,23.501,-78.358,0,0,0,0,0,5.000
1521514,139,-259,7998,-40.700,-291.929,8081.600,327.444,191.710,295.684,289.429,-78.286,107.144,-657.710,-119.983,-159.911,0,0,0,0,0,5.000
1521614,-189,-100,8040,-61.586,-284.357,8075.500,287.129,188.650,292.052,-208.857,75.714,-61.001,-403.148,-30.598,-36.317,0,0,0,0,0,5.000
1521714,-10,-60,7979,-49.929,-276.714,8077.086,272.025,186.737,291.222,116.571,76.429,15.859,-151.039,-19.124,-8.306,0,0,0,0,0,5.000
1521814,376,-341,8222,-58.900,-280.600,8087.614,246.254,185.198,282.827,-89.714,-38.857,105.283,-257.717,-15.390,-83.947,0,0,0,0,0,5.000
1521914,11,-212,7844,-55.329,-282.814,8089.557,245.427,183.430,280.671,35.714,-22.143,19.429,-8.264,-17.685,-21.555,0,0,0,0,0,5.000
1522014,-317,-115,7905,-58.986,-284.400,8093.086,247.384,181.482,276.749,-36.571,-15.857,35.288,19.568,-19.477,-39.225,0,0,0,0,0,5.000
1522114,139,-183,8095,-55.700,-285.271,8083.171,248.462,180.846,263.767,32.857,-8.714,-99.146,10.780,-6.365,-129.816,0,0,0,0,0,5.000
1522214,201,-218,7789,-50.986,-280.657,8077.086,250.152,178.365,265.564,47.143,46.143,-60.854,16.894,-24.801,17.965,0,0,0,0,0,5.000
1522314,-196,-175,8051,-43.729,-282.143,8069.886,238.184,177.041,259.267,72.571,-14.857,-72.002,-119.673,-13.243,-62.973,0,0,0,0,0,5.000
1522414,-391,-172,8314,-50.814,-281.843,8067.643,241.015,177.210,256.451,-70.857,3.000,-22.427,28.310,1.685,-28.159,0,0,0,0,0,5.000
1522514,7,-378,8286,-45.786,-284.557,8070.043,238.484,177.207,257.694,50.286,-27.143,23.999,-25.316,-0.031,12.432,0,0,0,0,0,5.000
1522614,-201,-226,8261,-50.157,-286.214,8071.643,238.484,176.105,258.525,-43.714,-16.572,16.001,0.005,-11.011,8.316,0,0,0,0,0,5.000
1522714,-278,-107,7888,-47.357,-286.200,8074.986,234.611,176.120,254.586,28.000,0.143,33.428,-38.735,0.145,-39.391,0,0,0,0,0,5.000
1522814,170,-382,7927,-44.714,-286.871,8081.628,235.998,176.394,244.367,26.429,-6.714,66.426,13.874,2.741,-102.197,0,0,0,0,0,5.000
1522914,-122,-380,7917,-49.300,-286.914,8079.929,234.331,176.416,245.091,-45.857,-0.428,-16.997,-16.673,0.223,7.244,0,0,0,0,0,5.000
1523014,-90,-22,7813,-48.071,-281.900,8074.443,233.888,178.869,246.701,12.286,50.143,-54.858,-4.425,24.531,16.104,0,0,0,0,0,5.000
1523114,279,-173,8068,-49.171,-278.029,8069.814,232.160,178.251,243.722,-11.000,38.714,-46.284,-17.283,-6.187,-29.799,0,0,0,0,0,5.000
1523214,182,-307,8044,-44.014,-278.314,8066.586,233.226,178.281,242.542,51.571,-2.857,-32.285,10.659,0.302,-11.792,0,0,0,0,0,5.000
1523314,-239,-51,8193,-42.786,-275.871,8068.843,231.966,180.197,242.973,12.286,24.429,22.568,-12.603,19.162,4.304,0,0,0,0,0,5.000
1523414,20,-121,8098,-31.871,-274.929,8068.400,216.150,180.831,242.891,109.143,9.429,-4.429,-158.154,6.341,-0.818,0,0,0,0,0,5.000
1523514,167,-280,8068,-26.786,-272.229,8066.186,216.581,179.318,242.177,50.857,27.000,-22.144,4.308,-15.132,-7.140,0,0,0,0,0,5.000
1523614,-176,-186,8192,-25.057,-272.971,8065.443,214.894,178.851,241.710,17.286,-7.429,-7.427,-16.872,-4.671,-4.673,0,0,0,0,0,5.000
1523714,-205,-100,7965,-31.657,-270.414,8058.200,213.218,180.022,236.968,-66.000,25.572,-72.427,-16.760,11.713,-47.414,0,0,0,0,0,5.000
1523814,44,-302,8260,-31.714,-269.671,8057.857,213.197,179.783,236.658,-0.571,7.429,-3.433,-0.208,-2.393,-3.098,0,0,0,0,0,5.000
1523914,-65,-477,8195,-32.471,-270.814,8055.628,213.220,180.840,234.613,-7.571,-11.429,-22.285,0.227,10.569,-20.453,0,0,0,0,0,5.000
1524014,-358,-351,8076,-36.129,-269.686,8059.457,216.550,180.088,232.720,-36.571,11.286,38.286,33.306,-7.520,-18.931,0,0,0,0,0,5.000
1524114,-32,-337,7979,-37.743,-271.343,8065.486,216.092,180.166,224.962,-16.143,-16.572,60.288,-4.584,0.781,-77.575,0,0,0,0,0,5.000
1524214,59,-523,7885,-35.800,-279.157,8073.657,216.342,179.046,207.166,19.429,-78.143,81.714,2.495,-11.203,-177.967,0,0,0,0,0,5.000
1524314,-228,-396,8104,-27.643,-280.614,8075.471,197.342,179.575,206.867,81.571,-14.572,18.140,-189.998,5.291,-2.985,0,0,0,0,0,5.000
1524414,-102,-120,7812,-29.143,-278.457,8068.257,197.502,180.581,207.124,-15.000,21.571,-72.139,1.604,10.067,2.566,0,0,0,0,0,5.000
1524514,215,-442,8188,-27.386,-278.000,8067.243,199.113,180.126,206.360,17.571,4.572,-10.146,16.105,-4.557,-7.641,0,0,0,0,0,5.000
1524614,-90,-422,8288,-25.457,-281.029,8065.643,197.839,180.738,204.196,19.286,-30.286,-15.996,-12.736,6.124,-21.634,0,0,0,0,0,5.000
1524714,-371,-124,8113,-28.757,-279.414,8066.471,201.613,181.627,204.269,-33.000,16.143,8.281,37.736,8.885,0.728,0,0,0,0,0,5.000
1524814,161,-291,8153,-28.643,-278.014,8067.057,201.718,181.154,204.458,1.143,14.000,5.859,1.053,-4.730,1.884,0,0,0,0,0,5.000
1524914,-23,-539,8143,-25.457,-281.086,8068.000,200.014,183.712,204.653,31.857,-30.714,9.429,-17.042,25.582,1.957,0,0,0,0,0,5.000
1525014,-346,-377,8015,-25.329,-283.557,8074.414,199.805,183.822,195.658,1.286,-24.714,64.141,-2.091,1.100,-89.957,0,0,0,0,0,5.000
1525114,129,-399,7994,-23.829,-285.229,8076.557,200.562,184.331,193.936,15.000,-16.714,21.431,7.574,5.094,-17.215,0,0,0,0,0,5.000
1525214,79,-507,7910,-21.714,-285.614,8072.857,200.855,184.766,194.607,21.143,-3.857,-37.002,2.925,4.349,6.706,0,0,0,0,0,5.000
1525314,-186,-510,8328,-22.000,-289.671,8072.514,201.074,186.522,194.135,-2.857,-40.571,-3.428,2.192,17.561,-4.715,0,0,0,0,0,5.000
1525414,-194,170,7712,-28.243,-286.829,8066.800,199.527,191.912,198.722,-62.429,28.428,-57.144,-15.466,53.900,45.864,0,0,0,0,0,5.000
1525514,13,433,7709,-33.971,-276.500,8064.514,192.376,210.061,201.879,-57.286,103.286,-22.856,-71.510,181.489,31.571,0,0,0,0,0,5.000
1525614,-76,286,7933,-36.571,-266.571,8060.257,191.696,219.764,201.465,-26.000,99.286,-42.568,-6.806,97.033,-4.140,0,0,0,0,0,5.000
1525714,-382,257,8208,-41.900,-261.371,8064.086,195.991,227.644,201.689,-53.286,52.000,38.286,42.955,78.794,2.246,0,0,0,0,0,5.000
1525814,84,374,8291,-42.786,-247.043,8066.757,195.279,235.484,203.431,-8.857,143.286,26.714,-7.124,78.403,17.419,0,0,0,0,0,5.000
1525914,13,326,8139,-40.543,-235.471,8065.643,195.005,243.327,202.818,22.429,115.714,-11.143,-2.739,78.425,-6.133,0,0,0,0,0,5.000
1526014,-346,408,8225,-41.386,-222.414,8067.300,196.192,252.798,203.638,-8.429,130.571,16.567,11.873,94.716,8.197,0,0,0,0,0,5.000
1526114,-114,291,8102,-41.514,-210.329,8067.286,196.237,256.800,203.635,-1.286,120.857,-0.142,0.446,40.019,-0.024,0,0,0,0,0,5.000
1526214,87,70,7774,-36.700,-200.229,8060.943,195.194,253.705,205.746,48.143,101.000,-63.428,-10.428,-30.951,21.107,0,0,0,0,0,5.000
1526314,-284,142,7904,-36.500,-190.143,8052.686,194.933,253.076,200.206,2.000,100.857,-82.573,-2.608,-6.295,-55.401,0,0,0,0,0,5.000
1526414,-256,310,7950,-39.100,-179.057,8049.343,196.622,257.703,199.939,-26.000,110.857,-33.428,16.892,46.272,-2.671,0,0,0,0,0,5.000
1526514,36,272,8022,-43.171,-166.743,8054.014,192.021,258.366,195.373,-40.714,123.143,46.714,-46.018,6.634,-45.656,0,0,0,0,0,5.000
1526614,-53,137,7996,-45.743,-157.200,8058.500,190.927,257.069,190.319,-25.714,95.429,44.858,-10.939,-12.971,-50.536,0,0,0,0,0,5.000
1526714,-345,377,8171,-53.571,-145.514,8063.372,191.800,262.439,188.766,-78.286,116.857,48.716,8.731,53.696,-15.533,0,0,0,0,0,5.000
1526814,-18,380,8186,-54.500,-129.486,8064.114,191.468,259.768,189.145,-9.286,160.286,7.427,-3.321,-26.704,3.784,0,0,0,0,0,5.000
1526914,57,171,7909,-54.971,-119.557,8054.414,191.152,257.774,179.177,-4.714,99.286,-97.002,-3.160,-19.943,-99.673,0,0,0,0,0,5.000
1527014,-319,295,8129,-60.900,-111.043,8047.771,192.806,261.457,167.274,-59.286,85.143,-66.426,16.541,36.829,-119.035,0,0,0,0,0,5.000
1527114,13,397,8036,-62.629,-101.186,8045.429,191.589,267.352,166.271,-17.286,98.571,-23.428,-12.165,58.946,-10.030,0,0,0,0,0,5.000
1527214,68,152,8006,-67.443,-95.243,8048.814,183.856,268.288,162.988,-48.143,59.429,33.857,-77.331,9.367,-32.827,0,0,0,0,0,5.000
1527314,-247,137,8088,-66.371,-91.414,8052.000,182.584,269.659,161.537,10.714,38.286,31.855,-12.724,13.712,-14.510,0,0,0,0,0,5.000
1527414,-279,385,7989,-70.129,-84.243,8053.171,184.207,275.496,160.777,-37.571,71.714,11.714,16.235,58.362,-7.602,0,0,0,0,0,5.000
1527514,33,127,8113,-69.971,-77.686,8055.257,184.291,274.983,160.592,1.571,65.571,20.859,0.832,-5.131,-1.845,0,0,0,0,0,5.000
1527614,-204,190,7981,-70.514,-73.314,8048.486,184.628,276.765,153.428,-5.429,43.714,-67.715,3.378,17.827,-71.647,0,0,0,0,0,5.000
1527714,-298,367,7950,-73.829,-69.700,8046.029,186.589,280.810,153.608,-33.143,36.143,-24.570,19.611,40.450,1.802,0,0,0,0,0,5.000
1527814,178,250,8194,-72.000,-62.743,8048.914,188.412,282.606,154.461,18.286,69.571,28.853,18.229,17.959,8.530,0,0,0,0,0,5.000
1527914,-80,212,7978,-72.014,-58.900,8052.314,188.413,284.481,150.184,-0.143,38.429,34.004,0.006,18.747,-42.770,0,0,0,0,0,5.000
1528014,-327,310,8144,-72.886,-54.157,8055.614,189.446,287.805,149.623,-8.714,47.429,32.998,10.334,33.238,-5.606,0,0,0,0,0,5.000
1528114,-35,341,8123,-75.671,-47.314,8054.557,187.424,291.402,148.880,-27.857,68.429,-10.571,-20.220,35.971,-7.431,0,0,0,0,0,5.000
1528214,-1,97,8025,-76.686,-43.614,8055.257,186.824,291.566,148.624,-10.143,37.000,7.002,-5.999,1.646,-2.560,0,0,0,0,0,5.000
1528314,-254,267,7983,-75.214,-39.157,8050.857,185.007,293.887,146.118,14.714,44.571,-44.004,-18.167,23.203,-25.062,0,0,0,0,0,5.000
1528414,-201,344,7949,-79.543,-34.143,8047.414,184.354,297.366,145.637,-43.286,50.143,-34.429,-6.534,34.796,-4.806,0,0,0,0,0,5.000
1528514,175,165,8191,-79.029,-28.086,8050.171,185.012,297.042,146.500,5.143,60.571,27.573,6.580,-3.237,8.627,0,0,0,0,0,5.000
1528614,-220,211,8079,-79.471,-23.643,8050.729,185.312,298.257,146.534,-4.429,44.429,5.571,2.996,12.145,0.344,0,0,0,0,0,5.000
1528714,-268,389,8024,-83.157,-17.229,8051.372,186.455,302.208,146.317,-36.857,64.143,6.431,11.438,39.510,-2.175,0,0,0,0,0,5.000
1528814,37,317,8172,-88.000,-7.829,8050.657,178.708,302.224,145.602,-48.429,94.000,-7.144,-77.472,0.164,-7.144,0,0,0,0,0,5.000
1528914,-26,75,7970,-88.529,-3.729,8052.457,178.469,301.372,143.804,-5.286,41.000,17.998,-2.390,-8.520,-17.982,0,0,0,0,0,5.000
1529014,-274,304,8042,-87.914,2.257,8054.414,177.754,303.258,142.712,6.143,59.857,19.570,-7.149,18.856,-10.921,0,0,0,0,0,5.000
1529114,-100,312,8007,-91.329,9.329,8053.157,175.646,304.624,142.737,-34.143,70.714,-12.568,-21.085,13.659,0.246,0,0,0,0,0,5.000
1529214,131,152,8120,-92.329,14.614,8057.886,174.172,303.842,139.350,-10.000,52.857,47.285,-14.741,-7.813,-33.868,0,0,0,0,0,5.000
1529314,-330,205,8116,-94.243,20.043,8058.814,176.027,303.801,139.517,-19.143,54.286,9.287,18.554,-0.416,1.675,0,0,0,0,0,5.000
1529414,-197,403,7932,-91.471,28.257,8053.357,172.831,306.261,136.875,27.714,82.143,-54.575,-31.959,24.600,-26.423,0,0,0,0,0,5.000
1529514,79,268,8107,-90.443,37.486,8050.800,173.627,303.601,134.150,10.286,92.286,-25.571,7.954,-26.594,-27.253,0,0,0,0,0,5.000
1529614,-80,167,8033,-88.714,43.100,8047.543,173.119,302.308,131.753,17.286,56.143,-32.568,-5.077,-12.935,-23.967,0,0,0,0,0,5.000
1529714,-248,431,7872,-88.286,50.786,8047.314,172.686,305.219,132.043,4.286,76.857,-2.285,-4.325,29.113,2.902,0,0,0,0,0,5.000
